,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
1249,1249, Remy joined a band after he learned how to play the guitar, Remy jammed with a band after he mastered the guitar, Remy joined a music group once he became proficient in playing the guitar,0,0,0,1,0.0808442234992981,0.09896522760391235,0.8071456551551819,0.8880887627601624
1250,1250, Lee challenged her to a fight after she talked bad about Lee to his friends, Lee called out her bluff after she mouthed off about him to his buddies, Lee stood up for herself when she heard that the other girl had been talking smack about her behind her back,1,1,1,1,0.06475168466567993,0.05797308683395386,0.6597505211830139,0.6573211550712585
1251,1251, Bailey destroyed the enemy's weapons while the enemy was fast asleep, Bailey single-handedly took out the enemy's arsenal while they were catching some Z's," Bailey skillfully disarmed the enemy while they were in a deep slumber, leaving them defenseless",1,1,1,1,0.06878876686096191,0.10050207376480103,0.5889983773231506,0.8821529150009155
1252,1252, After everyone finished their food they were going to go to a party so Kai decided to finish his food first," After every dude finished their grub, they were gonna hit up a party, so Kai figured he'd finish his food first"," Once everyone had finished their meals, they were all set to head to the party, so Kai decided to wrap up his food first",0,0,0,0,0.09210020303726196,0.09686660766601562,0.8562182784080505,0.914517879486084
1253,1253, Carson had homework they had to do but they were at a friends house playing video games," Carson had some homework to finish up, but he was hanging out at his buddy's house and couldn't resist playing some video games first"," Carson had her homework to complete, but she was at her friend's house having a blast playing video games together",0,0,1,0,0.07597047090530396,0.07180273532867432,0.7348944544792175,0.7233529686927795
1254,1254, Taylor helped Ash move in to their new house, Taylor lent a hand with Ash's moving into his new pad, Taylor was there to support Ash as they settled into their new home,2,2,2,2,0.07736825942993164,0.0928691029548645,0.8098342418670654,0.9382107853889465
1255,1255, Robin refused to pay her share of the meal even though everybody had agreed beforehand, Robin balked at contributing her fair share of the meal despite previously agreeing to do so," Despite everyone's earlier agreement, Robin declined to pay her portion of the meal",2,2,1,0,0.08947783708572388,0.08555912971496582,0.948181688785553,0.9151912927627563
1256,1256," Their mother had cooked a delicious dinner, but Austin wanted dessert instead"," Austin's mom had whipped up an incredible dinner, but he was all about getting his hands on some sweet treats"," Their mother had prepared a scrumptious meal, but Austin just couldn't get enough of her baked goods",1,1,1,1,0.04915964603424072,0.05325394868850708,0.6138031482696533,0.6149722337722778
1257,1257, Taylor attended their father's funeral after he passed away from cancer, Taylor went to his father's funeral after he lost his battle with cancer, Taylor attended her father's funeral after he tragically passed away from cancer,2,2,2,2,0.08651107549667358,0.08524429798126221,0.9156865477561951,0.9453755617141724
1258,1258," Jesse shook Cameron's head slightly left and right, making sure her muscle strain wasn't too bad", Jesse gently jostled Cameron's head back and forth to assess the severity of her muscle strain, Jesse carefully manipulated Cameron's head from side to side to evaluate the extent of her muscle injury,0,0,0,0,0.06295013427734375,0.058011531829833984,0.6446855068206787,0.5820313096046448
1259,1259, Cameron was at a concert and the fans loved his music, Cameron rocked the stage at the concert and his fans went wild for his sick tunes, Cameron slayed his performance at the concert and his adoring fans couldn't get enough of his amazing music,1,1,1,1,0.071652352809906,0.07024598121643066,0.7304286360740662,0.7079493403434753
1260,1260, Skylar went camping with friends every spring to get away, Skylar and his buddies hit the campsite every spring to escape the grind and enjoy some quality time together, Skylar and her gal pals love going on their annual camping trip in the spring to unwind and spend quality time with each other,2,1,1,1,0.06491369009017944,0.06624484062194824,0.6107990145683289,0.6361995339393616
1261,1261, Cameron took their work seriously and tried to do their best, Cameron approached their work with dedication and strived for excellence, Cameron was diligent in their work and aimed to do their utmost,1,1,1,2,0.0765371322631836,0.10708600282669067,0.6982980966567993,0.8970667719841003
1262,1262, Addison invited Austin to join the soccer club at the school, Addison extended an invitation to Austin to join the school's soccer club,,2,2,2,2,0.10261678695678711,0.0,1.017136573791504,0.0
1263,1263, Quinn crossed Lee's arms and posed him for the picture, Quinn positioned Lee's arms and posed him for the perfect shot, Quinn lovingly adjusted Lee's arms and secured him in place for an adorable photo opportunity,0,2,1,1,0.0981600284576416,0.08277857303619385,0.9177181720733643,0.7863163948059082
1264,1264, Taylor knew he was right and proved Carson's point that day," Taylor confidently affirmed the truth of Carson's point that day, providing solid evidence to support his argument"," Taylor assertively demonstrated the validity of Carson's perspective, showcasing her ability to effectively communicate her ideas",0,2,0,2,0.09910523891448975,0.07127982378005981,0.9236847162246704,0.6602268218994141
1265,1265, Aubrey kept her friends up all night talking about her problems at work with others, Aubrey shared her workplace issues with her pals and they had a late-night heart-to-heart," Aubrey confided in her girlfriends about her office struggles, and they listened intently until the wee hours",0,0,0,0,0.07736080884933472,0.07439178228378296,0.5976166129112244,0.6129581928253174
1266,1266, Cameron broke their tooth and gave a call to the dentist, Cameron damaged one of his teeth and reached out to the dentist for an appointment, Cameron broke her tooth and called the dentist's office to schedule a repair,0,0,0,0,0.0729631781578064,0.07311296463012695,0.7751627564430237,0.7697303295135498
1267,1267, Austin got extra help  he offered to pay other people for help, Austin received some additional support; he willingly offered to compensate others for their assistance, Austin was given extra aid; he kindly provided payment to others who helped him out,2,2,2,1,0.10273528099060059,0.1132192611694336,0.884293258190155,1.0395877361297607
1268,1268, Casey explained to Tracy he was upset because he got grounded, Casey told Tracy that he was pretty ticked off because his parents had put him on restrictions, Casey confided in Tracy that she felt really upset because her parents had grounded her,1,1,1,1,0.0854601263999939,0.10627341270446777,0.7542528510093689,0.9364856481552124
1269,1269, Remy prevented the enemies from engaging with her troops in the battle, Remy repelled the enemy forces before they could attack her army," Remy defended her soldiers from the enemy's advances, ensuring their safety in the battle",0,0,0,0,0.09493696689605713,0.09076666831970215,0.8896540403366089,0.8873440027236938
1270,1270, Kendall snatched her journal away from her little sister, Kendall quickly retrieved her journal from her younger sister's grasp, Kendall protectively snatched her journal away from her little sister's reach,1,1,1,0,0.09762030839920044,0.10478627681732178,0.8360170722007751,0.8941081166267395
1271,1271," Wanting to present their feature film, Kendal showed it to all of their friends", Kendal eagerly screened their movie for all their pals, Kendal excitedly shared their latest film with all of her close friends,0,0,0,2,0.08508920669555664,0.08497220277786255,0.6888619661331177,0.7069680690765381
1272,1272," Tracy's friend, Anne admired the jewelry they wore   Therefore, Tracy gave it to their friend"," Tracy's buddy, Anne was impressed by the bling they wore  So, Tracy gifted it to their pal"," Tracy's BFF, Anne was in awe of the gorgeous jewelry they sported  That's why Tracy generously gave it to their gal pal",0,0,0,0,0.0940505862236023,0.09745919704437256,0.8662822842597961,0.8805393576622009
1273,1273, Robin made Taylor comment on the food after they were disgusted," Taylor was left aghast by the subpar grub, and Robin couldn't resist sharing his two cents on the matter"," After trying the food, Taylor and Robin both had strong feelings about it - but only Robin thought it was necessary to vocalize his opinion",2,2,2,2,0.06110179424285889,0.07441556453704834,0.6158028244972229,0.7218988537788391
1274,1274, Quinn got divorced after his wife became abusive towards him, Quinn ended his marriage after his spouse's behavior turned abusive towards him, Quinn separated from his wife due to her hurtful and aggressive behavior towards him,0,0,0,0,0.11242568492889404,0.10404694080352783,1.0475242137908936,0.9670112133026123
1275,1275, Kendall grabbed Jordan's hands because Jordan was trying to hit someone, Kendall grasped Jordan's hand to prevent him from physically attacking someone, Kendall quickly intervened and held Jordan's hands to stop him from resorting to violence,2,2,2,0,0.0982128381729126,0.09952414035797119,0.854865312576294,0.8398007154464722
1276,1276, Cameron took their work seriously and did not allow joking, Cameron was all business and didn't tolerate any fooling around, Cameron was very professional and didn't appreciate any joking or distractions,2,2,2,2,0.061717987060546875,0.07027590274810791,0.5146949291229248,0.6869012117385864
1277,1277, Jan went out with Quinn's friends because they are bored, Jan hit up Quinn's crew because they were feeling a bit listless, Jan hung out with Quinn's friends since they were bored and needed some excitement,0,1,1,1,0.08193343877792358,0.11107176542282104,0.6460744738578796,0.871858537197113
1278,1278," After catching them cheating together on the exam, Jan gave them an F"," After detecting them colluding on the test, Jan deducted a grade from their score"," Upon discovering that they had conspired to cheat on the exam, Jan penalized them with an F",0,0,2,0,0.10016041994094849,0.12456202507019043,0.8347644209861755,1.0041873455047607
1279,1279, Taylor decided to enter the Great British Bakeoff tryouts," Taylor boldly opted to participate in the Great British Bakeoff tryouts, showcasing his exceptional baking skills"," Taylor courageously decided to take the leap and audition for the Great British Bakeoff, determined to prove her culinary prowess",1,1,1,1,0.09033894538879395,0.07263123989105225,0.9073768854141235,0.7446869611740112
1280,1280, Ash had the same breakfast of toast and scrambed eggs every day," Ash had a consistent breakfast of toast and scrambled eggs every morning, a reliable routine that set him up for a productive day"," Every day, Ash enjoying starting his day off with the same delicious breakfast of toast and scrambled eggs, providing him with energy and satisfaction",0,0,0,0,0.08486723899841309,0.07773613929748535,0.9730406999588013,0.9620717763900757
1281,1281, Alex grew closer to their sister after their parents died in a car accident," After their parents passed away in a tragic car accident, Alex found solace in their sister's company, strengthening their bond"," The loss of their parents in a devastating car accident brought Alex and their sister closer together, fostering a deeper connection",1,1,1,0,0.07050502300262451,0.06256884336471558,0.6917662620544434,0.6470469832420349
1282,1282, kendall showed all their friends how to play the game so they could all play together," Kendall demonstrated the game to their buddies, so they could all play together and have a blast"," Kendall kindly taught all their friends how to play the game, so they could enjoy it together and have a great time",0,0,2,0,0.09737610816955566,0.09156876802444458,0.8520718216896057,0.7940114736557007
1283,1283, Bailey threw their cap on the ground and walked away from it swiftly, Bailey flung their cap in frustration and strode away from it purposefully, Bailey carelessly tossed their cap onto the ground and quickly walked away without looking back,0,2,2,0,0.08710736036300659,0.10446333885192871,0.7622416019439697,0.8746178150177002
1284,1284, Austin got extra help with the homework from his tutor since he was falling behind in class, Austin received additional support with his homework from a tutor due to his difficulty keeping up in class, Austin sought extra assistance with his homework from a tutor because he was struggling to keep pace in class,1,1,1,1,0.10397028923034668,0.1027071475982666,1.048496961593628,1.0619770288467407
1285,1285, Carson wanted to celebrate his dad's 50th birthday with him  Carson visited their dad with a gift," Carson wanted to give his dad a special celebration for his 50th birthday, so he visited him with a thoughtful gift"," Carson was determined to make her dad's 50th birthday unforgettable, so she went to see him with a heartfelt gift in hand",1,1,0,2,0.11438322067260742,0.08954495191574097,1.012772560119629,0.7954164147377014
1286,1286, Cameron found Skylar's friends in the park playing some games that day, Cameron spotted Skylar's buddies in the park engaging in some fun activities that day," Skylar was hanging out with her pals in the park, playing games and having a blast that day",2,0,2,0,0.09388339519500732,0.0764460563659668,0.8743811845779419,0.7602596282958984
1287,1287, Jan took the kids to NYC and the saw a Broadway play with the others," Jan led the little ones on an exciting adventure to NYC, where they caught a thrilling Broadway performance with their pals"," Jan chaperoned her adorable kiddos to the Big Apple, where they enjoyed a fabulous Broadway show with their friends",1,0,1,0,0.07273095846176147,0.05677062273025513,0.7799383401870728,0.6094179153442383
1288,1288," Riley was tring to scare Tracy, but Tracy resisted Riley's attack"," Riley was attempting to scare Tracy, but Tracy refused to back down from Riley's threatening behavior"," Tracy was not intimidated by Riley's attempts to scare her, and instead stood firm in the face of Riley's aggressive actions",2,0,2,2,0.11025488376617432,0.09922677278518677,1.1330864429473877,0.9600756764411926
1289,1289," By telling a bad joke, Lee touched a nerve with the others, who decided they wanted to leave the party and get food"," Lee's cheesy joke really grated on the others, so they decided it was time to bail and grab some grub"," Lee's inappropriate humor really rubbed everyone the wrong way, so they all decided to leave the party and find something better to do",1,1,0,0,0.055644869804382324,0.07100749015808105,0.5939629077911377,0.7123980522155762
1290,1290, Alex worshiped their god in their way when Alex encountered a unprecedented challenges in his life, Alex faced daunting challenges in his life and turned to his faith for guidance and strength," As Alex navigated uncharted territory in his life, he found solace in his spiritual beliefs and practices",2,0,0,0,0.06390994787216187,0.05957329273223877,0.6687859296798706,0.6123933792114258
1291,1291, Bailey was playing a game with their friend and destroyed their enemy's base, Bailey smashed their foe's stronghold with their buddy by their side during a gaming session, Bailey and their friend collaborated to take down their opponent's base in a thrilling game,2,2,1,0,0.06926238536834717,0.07779312133789062,0.7295739650726318,0.7587567567825317
1292,1292," Riley was hired as a real estate agent, and sold Sydney's house at an auction to the bidder", Riley sealed the deal as a real estate agent by selling Sydney's property at an auction to the highest bidder," With Riley's expertise as a real estate agent, she successfully sold Sydney's house at an auction to the winning bidder",0,0,0,0,0.09845566749572754,0.09678220748901367,1.051466703414917,0.9920036792755127
1293,1293, Kai swung through the trees while she was outside, Kai navigated through the tree canopy with ease while spending time outdoors," She gracefully glided from one branch to another, enjoying the fresh air and scenery outside",1,0,1,1,0.0739823579788208,0.0439838171005249,0.6695436835289001,0.3645380437374115
1294,1294, Austin kissed Riley on the mouth on a dare from his friend, Austin puckered up and smooched Riley on the lips after his buddy dared him to do it, Riley was caught off guard when Austin suddenly leaned in and pecked her on the mouth as a result of his friend's dare,2,2,1,0,0.07991212606430054,0.0787513256072998,0.7311106324195862,0.7358822822570801
1295,1295," After spending the entire day hiking in the forest, Riley began to hurt all over"," After a grueling day of trekking through the woods, Riley started feeling the pain all over his body"," Following an exhausting hike in the forest, Riley began to feel sore all over her body",2,2,2,2,0.06296509504318237,0.06741666793823242,0.6349402666091919,0.6991782188415527
1296,1296, Kai handed back the computer to Will after using it to buy a product off Amazon, Kai returned the computer to Will after he had used it to purchase an item from Amazon, Kai passed the computer back to Will once she had finished shopping on Amazon using it,1,1,1,1,0.1002882719039917,0.09415292739868164,0.9114220142364502,0.8485945463180542
1297,1297, Remy was proud of a song they made and made a video for it, Remy was stoked about the sick beat they created and made a dope music video to match, Remy was thrilled to share their heartfelt song with a beautiful music video that showcases their talents,1,1,2,1,0.06720113754272461,0.06250190734863281,0.7181365489959717,0.7116180658340454
1298,1298, Cameron had read a book about the crusades and knew enough about the subject, Cameron had devoured a book about the crusades and was well-versed in the subject matter, Cameron had read a fascinating book about the crusades and had gained a deep understanding of the topic,0,0,0,2,0.07559198141098022,0.09176051616668701,0.7240357398986816,0.8307621479034424
1299,1299, Remy was excited as he got ready for his first day of middle school, Remy was stoked as he geared up for his maiden voyage into middle school, Remy was bursting with excitement as she prepared for her first day of middle school,0,0,0,0,0.08040589094161987,0.09828031063079834,0.7819226384162903,0.9377733469009399
1300,1300, Kendall took Skylar into acount when making plans for the day, Kendall considered Skylar's input when mapping out their day, Kendall thoughtfully took Skylar's preferences into account when making plans for the day,2,2,2,2,0.10178643465042114,0.11005622148513794,0.7832913994789124,0.8283426761627197
1301,1301," Ash was going to Hawaii on a vacation all by herself, so her husband Jesse drove Ash to the airport"," Ash was headed to Hawaii on a solo trip, so her husband Jesse dropped her off at the airport"," Ash was off to Hawaii for a well-deserved break, and her husband Jesse kindly drove her to the airport",2,2,2,2,0.09187823534011841,0.07487338781356812,0.9425482153892517,0.7918233871459961
1302,1302, Cameron got someone else to do the job for them, Cameron outsourced the task to someone else, Cameron delegated the responsibility to another person,0,0,0,0,0.09436273574829102,0.09389853477478027,0.7008894681930542,0.7370702028274536
1303,1303," Taylor was best friends with her childhood neighbor and after years of being such good friends, Taylor married the neighbor"," Taylor had a lifelong bond with her childhood buddy, and eventually, they tied the knot after years of being BFFs"," Taylor and her dear childhood friend grew up together, and their friendship blossomed into a beautiful marriage over time",2,2,2,2,0.072390615940094,0.06123584508895874,0.8165310621261597,0.7415449023246765
1304,1304," Bailey had been feeling angry for a quite a while, one day she had enough and expressed her anger to the others"," Bailey had been feeling steamed for a while, and one day he finally let it all out and expressed his anger to the others"," Bailey had been feeling really upset for a while, and one day she finally reached her boiling point and expressed her anger to the others",2,2,2,0,0.065940260887146,0.07614761590957642,0.618813157081604,0.7110642790794373
1305,1305," Whenever he was treated by a friend at a restaurant, Austin always ate steak"," Whenever Austin went out to eat with friends, he always ordered a juicy steak"," Whenever Austin was treated by a friend at a restaurant, she always opted for a delicious steak entrée",1,1,2,2,0.1014743447303772,0.09554344415664673,0.9017016291618347,0.9000778198242188
1306,1306, The teacher gave Kendall's class a quiz  Kendall knew everything that was asked," The teacher handed out a quiz to Kendall's class, and Kendall felt confident because he knew all the answers"," The teacher distributed a quiz to Kendall's class, and Kendall was well-prepared because she had studied all the material",1,1,1,1,0.10894656181335449,0.09304571151733398,1.072615385055542,0.9862514734268188
1307,1307, Carson tried to fight Robin last night but decided not to," Carson attempted to confront Robin last night, but he ultimately chose not to pursue it"," Carson tried to duke it out with Robin last night, but she eventually decided to back down",2,2,2,0,0.10813218355178833,0.09841066598892212,0.8739874958992004,0.7943035364151001
1308,1308," Weary from the trip, Lee finally reached Jordan's destination"," Exhausted after the journey, Lee finally arrived at his final destination in Jordan"," After a long and tiring trip, Lee finally reached the last stop on their journey in Jordan",0,0,1,0,0.06845355033874512,0.058698296546936035,0.6647455096244812,0.5878853797912598
1309,1309, Cameron rode Jan's motorcycle after being told that she couldn't, Cameron took Jan's bike for a spin after she explicitly forbade him from doing so," Despite Jan's explicit prohibition, Cameron decided to ride her motorcycle anyway",1,1,1,1,0.0931137204170227,0.09823697805404663,0.7534103393554688,0.8459782600402832
1310,1310, Casey kept her neighbors up all night by loudly playing reggae music on the stereo, Casey really got her neighbors riled up with that sick reggae playlist she blasted all night long,,2,2,2,2,0.06729745864868164,0.0,0.7460719347000122,0.0
1311,1311, Quinn saw their dog get hit by a car  They cried their eyes out," Quinn witnessed their beloved canine companion getting struck by a vehicle, which led to an outpouring of emotional grief"," Quinn was devastated when they saw their furry best friend get hit by a car, and they couldn't help but shed tears",1,1,1,1,0.07079768180847168,0.06973797082901001,0.6790504455566406,0.6616718769073486
1312,1312, Aubrey took vitamins during those years and showed others how vitamins can keep on healthy, Aubrey supplemented his diet with vitamins during that period and demonstrated their benefits for maintaining good health," Aubrey made sure to take her daily vitamins, showing everyone how they can support overall wellness",2,2,2,0,0.11714649200439453,0.09705179929733276,0.9980326890945435,0.8404393196105957
1313,1313, robin wrapped their arms around Ash's shoulders and went in for a kiss, Robin slipped his arms around Ash's neck and leaned in for a romantic kiss," Robin gently wrapped her arms around Ash's shoulders and planted a soft, tender kiss on his lips",1,1,1,1,0.07674407958984375,0.08463692665100098,0.8789184093475342,0.9329756498336792
1314,1314, Jesse went to the zoo with people from church  They saw all the animals in the zoo, Jesse headed to the zoo with his church buddies and caught a glimpse of all the wild animals, Jesse visited the zoo with her fellow church members and got to see so many adorable creatures up close,1,1,1,1,0.06158369779586792,0.052839577198028564,0.8153235912322998,0.7374332547187805
1315,1315, Jan went to work on the morning of the party because she was called in, Jan headed to work on the morning of the party since he was urgently needed, Jan had to go into work on the morning of the party because she received a last-minute call,0,0,0,0,0.07497155666351318,0.08940953016281128,0.7498233914375305,0.8372026085853577
1316,1316, Carson was in the movie  Carson played a soldier in the war, Carson was featured in the film as a soldier who fought bravely in the war, Carson starred in the movie as a strong and courageous soldier who battled in the war,0,0,0,1,0.07585906982421875,0.07489275932312012,0.7658718824386597,0.782921314239502
1317,1317," Aubrey was used to their hometown,but now they lived in Carson's environment"," Aubrey was accustomed to the familiar surroundings of their hometown, but now they resided in the bustling city of Carson"," Aubrey had grown comfortable with the charms of their childhood home, yet now they found themselves immersed in the vibrant culture of Carson",1,1,1,1,0.1387515664100647,0.08949536085128784,0.9682022929191589,0.6404674649238586
1318,1318, Robin's plane just landed so Cameron picked them up from the airport, Cameron swung by to grab Robin from the airport after their plane touched down," After Robin's plane landed, Cameron kindly offered to drive them home from the airport",0,1,1,1,0.06489336490631104,0.06476587057113647,0.7574859261512756,0.7518048882484436
1319,1319, Alex heard that smoking reduces one's lifespan  They gave up smoking cigarettes," Alex learned that smoking can shorten one's lifespan, so he decided to kick the habit"," After hearing that smoking can reduce lifespan, Alex made the decision to quit smoking cigarettes",2,2,2,2,0.07183235883712769,0.07613480091094971,0.6883606314659119,0.7753914594650269
1320,1320, Skylar was always assigned to watch the students are recess but today he and the students had recess in the gym," Skylar was tasked with supervising the students during recess, but today he joined them for some gym time"," Skylar usually had the responsibility of monitoring the students during recess, but today she and the kids had fun in the gym together",1,2,2,2,0.09245848655700684,0.07929474115371704,0.912966251373291,0.8094747066497803
1321,1321, Sydney set Skylar near the edge of the Canyon so she could take a picture, Sydney positioned Skylar at the precipice of the Canyon for an Instagram-worthy shot, Sydney carefully placed Skylar near the edge of the Canyon to capture a stunning selfie,2,2,2,0,0.08138030767440796,0.09437906742095947,0.8282496929168701,0.8889305591583252
1322,1322, Ash accepted Alex's invitation to the wedding at the park, Ash enthusiastically RSVP'd to Alex's wedding celebration at the picturesque park, Ash graciously accepted Alex's invitation to the lovely outdoor wedding at the park,0,0,0,1,0.07277697324752808,0.0910106897354126,0.8334310054779053,0.9939385652542114
1323,1323, Austin thought that they could settle it by challenging Remy to a game, Austin wagered that he and Remy could resolve their differences with a friendly match, Austin proposed that they could work out their issue by having a fun gaming session together,1,1,1,2,0.07841479778289795,0.05862283706665039,0.7273620963096619,0.5607120990753174
1324,1324, Jordon made light of my ailment of a broken ankle," Jordan made light of my injury, downplaying the severity of my broken ankle"," Jordan joked about my injury, minimizing the seriousness of my broken ankle",1,1,1,1,0.058798015117645264,0.04743295907974243,0.6856143474578857,0.606537938117981
1325,1325," Bailey's parents were out of town, so Bailey stayed at a friend's house for the night"," Bailey's folks were away, so he crashed at his buddy's pad for the night"," Bailey's parents were gone, so she spent the night at her friend's house",0,2,2,0,0.05573385953903198,0.07884061336517334,0.5665152072906494,0.7783613204956055
1326,1326, Sash improved Jordan's status with the teacher when they told them what really happened," When Sash revealed the truth to the teacher, it boosted Jordan's reputation and improved their relationship"," After Sash shared what really happened with the teacher, Jordan's standing in the class improved and they gained more respect from their instructor",2,2,1,0,0.07796555757522583,0.0739406943321228,0.7778913974761963,0.7640634179115295
1327,1327, Jordan tried to joke to his kids about their their car breaking down on a roadtrip, Jordan cracked a joke about the kids' car breaking down on their road trip to lighten the mood," Jordan made a humorous comment about the kids' car trouble on their road trip, hoping to bring some levity to the situation",0,0,2,2,0.08404505252838135,0.07601964473724365,0.8374276161193848,0.7687367796897888
1328,1328," Kendall passed away on the couch, so Cameron moved their body"," Kendall sadly passed away while resting on the couch, so Cameron gently relocated their body"," Kendall tragically passed away on the couch, and Cameron carefully moved her body to a more comfortable position",1,1,1,0,0.0899345874786377,0.0889883041381836,0.8370320796966553,0.8261471390724182
1329,1329, remy was a kind person so he set up ash's tent," Remy was a stand-up guy, so he pitched in and set up Ash's tent"," Remy was such a sweetheart, so he made sure to help Ash with her tent",2,2,2,1,0.07841449975967407,0.08667445182800293,0.7817589044570923,0.8180899620056152
1330,1330, Taylor had to throw it away because it was spoiled, Taylor had no choice but to toss it because it had gone bad, Taylor sadly had to get rid of it because it was no longer good to eat,0,2,0,0,0.07504892349243164,0.06284064054489136,0.6860902309417725,0.6176421642303467
1331,1331, Aubrey went on a two week camping trip  Aubrey arrived at the campsite," Aubrey embarked on a thrilling two-week camping adventure  Upon arrival, Aubrey set up camp at the picturesque campsite"," Aubrey went on an exciting journey of self-discovery during her two-week camping trip  When she arrived at the campsite, Aubrey felt a sense of freedom and empowerment",2,1,0,0,0.08232730627059937,0.07457882165908813,0.8591146469116211,0.6941251754760742
1332,1332, Bailey saved the money so that she could retire earlier than average, Bailey squirreled away some dough so he could retire a little earlier than most guys his age, Bailey carefully saved her earnings so she could enjoy her golden years a bit sooner than expected,2,2,2,1,0.07522642612457275,0.09619110822677612,0.6319600939750671,0.8148065805435181
1333,1333, Taylor answered the door after he heard the bell ring while he was in the shower, Taylor responded to the door after hearing the bell chime while he was getting ready in the bathroom," Taylor opened the door once she heard the ringing bell, even though she was in the middle of her shower",0,1,0,2,0.07779312133789062,0.07898151874542236,0.9272216558456421,0.891554057598114
1334,1334, It was a race to see who could finish their homework first, It was a heated competition to see who could wrap up their homework first, It was a fun challenge to see who could finish their assignments before anyone else,2,2,2,2,0.10260045528411865,0.09069603681564331,0.8962829113006592,0.7456172108650208
1335,1335, Lee decided to pick up Taylor's friend and give them a ride, Lee took it upon himself to fetch Taylor's friend and chauffeur them around," Taylor's friend called Lee for a ride, so he kindly offered to give them a lift",0,0,0,0,0.07160758972167969,0.07722294330596924,0.7011181712150574,0.74737548828125
1336,1336, Robin had a very sweet tooth and loved to eat sweet things, Robin had a serious sweet tooth and was always craving something sugary, Robin had a major sweet tooth and couldn't resist indulging in her favorite sweets,1,1,1,1,0.06862658262252808,0.07340508699417114,0.7997065186500549,0.8833462595939636
1337,1337, Lee challenged a bully to a fight when he had had enough, Lee stood up to the bully and challenged him to a fight after he had reached his limit, Lee courageously confronted the bully and dared him to a fight when he had finally had enough of his harassment,2,2,2,1,0.09071195125579834,0.08333861827850342,0.9340001344680786,0.8727879524230957
1338,1338," Carson tried to fight Robin, but Robin refused to fight"," Carson attempted to confront Robin, but Robin declined to engage in a physical altercation"," Carson tried to challenge Robin to a fight, but Robin politely declined",1,2,1,2,0.11901390552520752,0.1263728141784668,1.106324315071106,1.1722021102905273
1339,1339, Aubrey was taking a test and thought hard about the answers, Aubrey was busting out some serious brain power during his test and was deep in thought about the answers, Aubrey was totally focused on acing her test and was really thinking hard about the answers,0,0,2,2,0.13036668300628662,0.12524211406707764,0.9478563070297241,0.9416968822479248
1340,1340, Addison kept Remy up at night with her constant singing, Addison's incessant crooning kept Remy awake throughout the night, Remy was lulled into slumber by Addison's soothing melodies,2,2,2,1,0.09987294673919678,0.07683032751083374,0.9594080448150635,0.7657344937324524
1341,1341, Alex couldn't believe they were able to make the escape to Mexico easily, Alex was amazed that they had pulled off the escape to Mexico with such ease, Alex couldn't believe how effortlessly they had made it to Mexico,1,1,1,2,0.11309003829956055,0.09952837228775024,0.9403737783432007,0.8525132536888123
1342,1342, Jessie got there very early in the day so they could see every animal at the zoo," Jessie arrived bright and early at the zoo, giving us plenty of time to check out all the amazing animals",,2,2,2,2,0.06792479753494263,0.0,0.6731562614440918,0.0
1343,1343," When they heard that their friend was moving this weekend and had no one to help, Taylor decided to give help to their friend"," When they heard their buddy was moving this weekend and had no one to turn to, Taylor stepped up to the plate to lend a hand"," When they heard that their BFF was moving this weekend and had no one to count on, Taylor decided to be there for them by offering assistance",2,2,2,2,0.07907772064208984,0.09447592496871948,0.6979308128356934,0.7820696234703064
1344,1344," Jordan was rushing out of the house to the car to get to work, and they slipped on a patch of ice and fell on their face", Jordan was hurrying out of the house to his car when he slipped on an icy patch and landed on his face, Jordan was rushing to her car to get to work when she slipped on some ice and fell flat on her face,0,0,0,1,0.07210582494735718,0.06893563270568848,0.7873502969741821,0.7667407989501953
1345,1345, Quinn turned the scale on and found he was massively overweight, Quinn cranked up the scale and was shocked to see he had packed on some serious pounds, Quinn turned on the scale and was devastated to learn she had gained a significant amount of weight,1,1,1,1,0.09393078088760376,0.08733701705932617,0.8356451988220215,0.7983883619308472
1346,1346, Remy cried hard and Kai comforted her until she felt better," Remy sobbed uncontrollably, and Kai offered him a shoulder to cry on until he felt better"," Remy wept heavily, and Kai provided her with a comforting embrace until she regained her composure",2,2,2,2,0.09257793426513672,0.099276602268219,0.8553789854049683,0.8935324549674988
1347,1347," Carson turned the music up  His friend asked him to turn it down and Carson asked ""turn down for what?"" and turned it up louder"," Carson cranked up the tunes  His buddy requested he turn it down, so Carson asked ""what's the big deal?"" and blasted it even louder"," Carson turned up the volume  Her friend politely asked her to lower it, so Carson wondered ""what's the issue?"" and increased the volume even more",1,2,2,2,0.07839113473892212,0.05883204936981201,0.7788655757904053,0.6667697429656982
1348,1348, Cameron went off on her way, Cameron headed out on his journey, Cameron set off on her path,2,2,2,0,0.08776992559432983,0.10212600231170654,0.7432823181152344,0.8425820469856262
1349,1349, Alex's factory has played a large role in the economy of the town," Alex's factory has been a major contributor to the local economy, providing jobs and revenue for the town"," The town's economy has greatly benefited from Alex's factory, which has created many employment opportunities for the community",0,1,0,2,0.08290678262710571,0.07770472764968872,0.8369652628898621,0.803564727306366
