,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
1700,1700," Carson was home alone for a while listening to his music, when he saw that his mom had come home from work, and looked to be in a foul mood"," Carson was chillin' at home with his tunes on blast when he noticed his mom had rolled in from work, looking like she'd just downed a gallon of sour milk"," While enjoying some solo time with his music, Carson realized his mom had returned from work and seemed to be in a grumpy mood",2,2,2,2,0.05873936414718628,0.07437068223953247,0.5819506645202637,0.7074971199035645
1701,1701, Robin's house was scheduled to be demolished  Jesse set Robin's house on fire," Robin's pad was slated for destruction, so Jesse decided to give it a fiery sendoff", Jesse intentionally set Robin's home ablaze after learning it was going to be torn down,2,2,2,2,0.06646770238876343,0.0966920256614685,0.6913739442825317,0.9231756329536438
1702,1702, Aubrey never told Riley because Riley would be very upset that Aubrey betrayed them, Aubrey didn't mention it to Riley because he knew Riley would be devastated that Aubrey had let him down," Aubrey didn't want to burden Riley with the information, knowing that she would be deeply hurt if Aubrey had betrayed her trust",2,2,2,2,0.09650641679763794,0.08608973026275635,0.851034939289093,0.7808388471603394
1703,1703, Robin changed their baby Aubrey into a swimsuit before they both went swimming in the pool, Robin slipped Aubrey into a swimsuit before they both hit the pool for a splashing good time," After dressing Aubrey in a cute swimsuit, Robin and their little one enjoyed a fun-filled day at the pool together",0,0,0,1,0.07431471347808838,0.07745033502578735,0.9052278995513916,0.9013475179672241
1704,1704, Kai talked about politics with their colleagues, Kai engaged in a heated discussion about political issues with his coworkers, Kai had a thoughtful conversation with her colleagues about current events and government policies,2,2,2,1,0.09406852722167969,0.06667321920394897,0.7957239151000977,0.583183765411377
1705,1705, Riley was not able to get a word in during the heated argument, Riley struggled to interject during the intense debate, Riley couldn't get a chance to speak as the argument escalated,2,2,2,2,0.0841449499130249,0.09846961498260498,0.775469183921814,0.9237622022628784
1706,1706," Aubrey took many medications during the years which helped with their painful condition, but also sadly led to a drug addiction"," Aubrey had been relying on a variety of medications over the years to manage their painful condition, but unfortunately, this led to a dependence on drugs as well"," As Aubrey struggled with their painful condition, they found themselves taking multiple medications that eventually became a source of addiction",2,2,2,2,0.09116333723068237,0.08845114707946777,0.7792374491691589,0.8338979482650757
1707,1707, Austin blew a huge cloud of smoke into the air in front of all their friends," Austin unleashed a massive plume of smoke into the sky, impressing all his buddies with his badass stunt"," Austin created a huge puff of smoke that floated gently into the air, captivating all their pals with its beauty and grace",1,1,2,2,0.08693861961364746,0.0772969126701355,0.7795195579528809,0.6697989702224731
1708,1708, Lee told his friends that he solved the worlds problem in his dream by encouraging peaceful discourse as a leader of the country," Lee confided in his buddies that he had a game-changing dream where he promoted peaceful dialogue as a visionary leader, ultimately solving global issues"," Lee shared with her girlfriends that she had an inspiring dream where she encouraged peaceful communication as a strong and confident leader, helping to resolve world problems",2,1,2,1,0.08235228061676025,0.061716437339782715,0.8056581020355225,0.6532294750213623
1709,1709, Sasha saw a new movie with their friends and it was good, Sasha caught a new flick with the boys and it was pretty sweet, Sasha checked out a fresh movie with her gal pals and it was totally enjoyable,1,1,1,2,0.06525200605392456,0.07178366184234619,0.589557409286499,0.6437329053878784
1710,1710, Kendall went to a bar and drank booze every night," Kendall hit the bars hard every night, knocking back some serious drinks", Kendall went out and had a few cocktails every evening at the local bar,2,2,2,2,0.08939725160598755,0.09510236978530884,0.8052300214767456,0.7483198642730713
1711,1711, Casey saved some money because Casey wanted to have more money for whatever can happen, Casey put aside some cash because he wanted to be prepared for any unexpected expenses that might come up, Casey saved a few bucks so she could have more financial flexibility and freedom to handle whatever life throws her way,1,1,1,1,0.10003453493118286,0.0834614634513855,0.8350173830986023,0.7151198983192444
1712,1712," Robin was playing hide and seek with their sibling, Robin was hiding under the bed and when someone came in Robin held her breath"," Robin was engaging in a game of hide and seek with his sibling, hiding under the bed and holding his breath when someone entered the room"," Robin was playfully hiding under the bed while playing a fun game of hide and seek with her sibling, holding her breath to avoid being found",0,0,0,0,0.09452283382415771,0.07827138900756836,1.0455965995788574,0.91069096326828
1713,1713, Jordan ran quickly to the store to get some donuts, Jordan hustled over to the donut shop to grab a few treats, Jordan zoomed off to the bakery to pick up some delicious donuts,2,2,2,2,0.07320201396942139,0.06611710786819458,0.7258877754211426,0.6752774119377136
1714,1714, Sasha wet the bed after drinking a large soda before bed, Sasha had an accident in his sleep after consuming a large fizzy drink before bedtime, Sasha experienced a bedwetting incident after enjoying a big soda before going to bed,1,1,1,1,0.08625686168670654,0.11825132369995117,0.9464800357818604,1.1696083545684814
1715,1715, Tracy received a promotion after she worked long hard hours for the past few months, Tracy earned a well-deserved promotion after putting in countless hours of hard work over the past few months, Tracy's dedication and perseverance paid off as she received a promotion after working tirelessly for weeks,1,2,1,1,0.10092514753341675,0.09521752595901489,0.8937692642211914,0.8596101999282837
1716,1716, Tracy had excellent credit so she decided to buy the old house on the street, Tracy's impressive credit score gave her the confidence to invest in the historic home on the market," With a great credit history, Tracy felt comfortable taking the plunge and purchasing the charming old house on the street",1,1,1,1,0.08844894170761108,0.08451050519943237,0.8200588822364807,0.8197911381721497
1717,1717, Aubrey wrote Tracy's novel because Tracy was a well known author but didn't have very much talent, Aubrey penned Tracy's novel since Tracy was a renowned author but lacked substantial skill in writing," Tracy, being a celebrated author, inspired Aubrey to write her novel, despite Tracy's limited creative abilities",2,2,2,1,0.12747174501419067,0.11475235223770142,0.9989994168281555,0.9561485648155212
1718,1718," Jesse was working for Edward Nigma  So, Jesse set Robin's case on fire"," Jesse was working under Edward Nigma, so he decided to set Robin's case ablaze"," As Jesse worked for Edward Nigma, he intentionally set Robin's case on fire",2,2,2,0,0.10920178890228271,0.12103128433227539,1.0115227699279785,1.0652164220809937
1719,1719, Carson wanted to travel to Jesse's town because Jesse had always talked about what a great place it was, Carson was eager to check out Jesse's hometown after hearing him rave about it for years, Carson was intrigued by Jesse's stories about his hometown and wanted to see it for herself,2,2,2,1,0.06344252824783325,0.06868934631347656,0.5990288853645325,0.6426430940628052
1720,1720," Robin studied hard the night before, and found the test to be very easy  Robin finished the test quickly", Robin hit the books hard the night before and found the test to be a breeze  He finished it in no time," Robin studied really hard the night before, and the test was surprisingly easy  She zipped through it in no time",0,0,0,0,0.09573304653167725,0.1013953685760498,0.8886361718177795,0.9365694522857666
1721,1721, Bailey asked Sasha's grandma about church because they wanted to know more about it, Bailey inquired about church from Sasha's grandma because he was curious about it, Bailey asked Sasha's grandma about church because she wanted to understand more about it,1,1,1,0,0.08939856290817261,0.09529417753219604,0.8407402634620667,0.878356397151947
1722,1722, Alex gave up smoking cigarettes because he hated the smell, Alex quit smoking cigs 'cause he couldn't stand the stench, Alex decided to kick the habit of smoking because he didn't like the odor it left on his breath and clothes,1,1,0,1,0.08236944675445557,0.08503305912017822,0.8061687350273132,0.8242604732513428
1723,1723, Bailey saw that Ash was feeling down and reached over to hold Ash's hand, Bailey noticed Ash seemed a bit blue and offered a comforting hand squeeze, Bailey observed Ash looking down in the dumps and gently grasped their hand to offer support,0,0,0,0,0.10671436786651611,0.09238141775131226,1.0134623050689697,0.9673025012016296
1724,1724, Carson asked if Robin wanted to go eat  Robin shook their head no," Carson queried if Robin was up for grabbing some grub, but Robin gave a negative nod"," Carson asked if Robin wanted to go out for food, but Robin politely declined with a shake of their head",0,0,0,0,0.07433688640594482,0.09546798467636108,0.7258665561676025,0.8639203310012817
1725,1725, Lee sold things to the others and they were happy with their purchases," Lee made some awesome deals with his buddies, and they were stoked about their purchases"," Lee was able to find some great bargains for his friends, and they all left with big smiles on their faces",2,2,2,2,0.0803644061088562,0.06799876689910889,0.764236569404602,0.6643251180648804
1726,1726, Skylar got their friends together and they all went on a camping trip, Skylar rallied their buddies and they all headed out on a thrilling camping adventure," Skylar organized a fun-filled camping trip with their girlfriends, enjoying quality time in nature",1,1,1,2,0.07343542575836182,0.06765872240066528,0.7651857137680054,0.6768510341644287
1727,1727," Taylor was best friends with a co-worker, so they got lunch at the yummy pizza place", Taylor and his buddy from work grabbed a delicious pizza at that awesome spot, Taylor and her bestie from the office had a yummy lunch at that adorable pizza joint,1,0,0,0,0.06817573308944702,0.05906510353088379,0.7582542300224304,0.7413987517356873
1728,1728, Alex stole money from the children to pay for his drugs, Alex took funds from the kids to finance his drug addiction, Alex stole money from the children's piggy banks to buy drugs for his own use,1,1,1,1,0.08096492290496826,0.07030272483825684,0.8717386722564697,0.8100038170814514
1729,1729, Austin knew Remy didn't want to play but Austin challenged Remy to a game anyway, Austin dared Remy to a game despite knowing he wasn't up for it, Austin challenged Remy to a fun game despite his hesitation,0,2,2,0,0.08539223670959473,0.0838397741317749,0.8167849183082581,0.8456997275352478
1730,1730," Quinn threw the frisbee very far, so the dog will have a challenge"," Quinn launched the frisbee with impressive force, which will definitely test the dog's skills"," Quinn expertly threw the frisbee a long way, providing an exciting challenge for the dog",0,1,0,1,0.11396169662475586,0.11534446477890015,0.9364547729492188,0.9482179284095764
1731,1731, Kai gave Ash some bread and stuff from the deli to make a sandwich, Kai handed Ash some bread and fixings from the deli to whip up a tasty sandwich, Kai offered Ash some delicious bread and spreads from the deli to create a yummy sandwich,2,2,2,2,0.0958930253982544,0.09748601913452148,0.9719516038894653,0.9991918802261353
1732,1732," Ash was nervous, and cringed when they missed a step, but knew that the best thing to do is push forward  They earned a standing ovation"," Ash felt anxious and winced when he stumbled, but he knew that the key to success was to keep going  He received a standing ovation"," Ash was incredibly self-conscious and blushed when she messed up, but she refused to let it hold her back  She earned a standing ovation for her efforts",0,0,1,1,0.05853909254074097,0.0478358268737793,0.6142695546150208,0.5521541833877563
1733,1733," Lee was going to be a teacher, but Kendall Kendall altered Lee's course and they became a doctor"," Dr  Lee had originally planned to pursue a career in teaching, but Kendall's persuasion led him down a different path, and he ultimately became a medical professional"," After initially considering a future in education, Lee was inspired by Kendall's words of encouragement to explore the field of medicine, where they now excel as a doctor",0,1,1,1,0.08079558610916138,0.07519394159317017,0.7957672476768494,0.7463063597679138
1734,1734, Addison invited Austin to join the group with them, Addison extended an invitation to Austin to join their group, Addison invited Austin to be a part of their group,1,1,1,2,0.11176633834838867,0.1115913987159729,1.0320053100585938,0.9891176819801331
1735,1735," When Jan saw Jesse the bully coming around the corner, Jan played dumb"," When Jesse the bully appeared around the corner, Jan cooly pretended to be oblivious"," As soon as Jesse the bully came into view, Jan quickly put on a dumb act",1,1,1,1,0.08062678575515747,0.09084385633468628,0.7410147190093994,0.8004067540168762
1736,1736," After seeing them go 95 mph, Aubrey pulled them over for speeding on a 55 mph highway"," After witnessing them exceed the speed limit by a significant margin, Aubrey decided to pull them over for reckless driving on a 55mph highway"," When Aubrey saw that they had reached an excessive speed of 95 mph on a 55 mph highway, she felt compelled to stop them for driving unsafely and issued a ticket",0,1,1,1,0.0938180685043335,0.09023791551589966,0.8707082271575928,0.8513044714927673
1737,1737, Sasha woke up early and arrived just in time for the job interview," Sasha sprang out of bed bright and early, arriving at the interview spot dead on time"," Sasha woke up feeling refreshed and ready for her interview, arriving punctually to make a great impression",2,2,2,2,0.06604433059692383,0.061762094497680664,0.6247667074203491,0.6183878183364868
1738,1738, Alex was annoyed their pants kept falling down so they tightened the belt around their waist," Alex grew irritated when his pants continued to sag, so he secured the belt around his waist more snugly"," Alex became frustrated when her pants kept slipping down, so she adjusted the belt around her waist for a better fit",1,2,2,1,0.07596433162689209,0.08669233322143555,0.8387153148651123,0.8937103748321533
1739,1739, Kai went with her friend and saw the new Lee movie, Kai hit the movies with his buddy and caught the latest flick from Lee, Kai and her gal pal checked out the new Lee movie together,2,0,0,0,0.07766854763031006,0.0920829176902771,0.7260735630989075,0.8603207468986511
1740,1740," Taylor's father was going to marry his long time girlfriend, Anna"," Taylor's dad was planning to tie the knot with his longtime sweetheart, Anna"," Taylor's father was getting ready to walk down the aisle with his lovely partner, Anna",2,2,2,2,0.09074175357818604,0.07473891973495483,0.8593673706054688,0.7353627681732178
1741,1741, Lee tried to remain calm when the situation turned sour, Lee attempted to keep his cool when things took an unexpected turn for the worse, Lee tried her best to remain composed despite the sudden shift in circumstances,0,0,0,0,0.08271962404251099,0.08179795742034912,0.8396889567375183,0.7824680209159851
1742,1742, Austin's friend smoked near him   Austin blew the smoke away," Austin's buddy puffed a cloud of smoke near him, so Austin waved it away with a chuckle"," Austin's friend blew some smoke in his direction, but Austin just brushed it off with a playful roll of his eyes",1,1,0,2,0.09915071725845337,0.09250164031982422,0.8935672640800476,0.8481193780899048
1743,1743, Skylar Joined Sasha to wait in line at the movies, Skylar tagged along with Sasha to hang out while they waited in line for the movies," Skylar and Sasha met up to wait patiently in line at the theater, excited for the new movie release",0,0,0,1,0.07353049516677856,0.07245427370071411,0.7505242228507996,0.7230228781700134
1744,1744, Tracy gave birth to Addison and it was a healthy baby with some hair," Tracy had a healthy baby boy named Addison, who was blessed with a full head of hair"," Tracy welcomed a beautiful and healthy baby girl named Addison, with a sweet little head of hair",2,2,1,2,0.09792131185531616,0.09209716320037842,0.9230477213859558,0.894451379776001
1745,1745, Jesse went camping with Addison's friends and told scary stories, Jesse regaled Addison's friends with spine-tingling tales around the campfire, Addison's friends were captivated by Jesse's chilling stories during their camping trip,1,0,1,1,0.06495153903961182,0.07761168479919434,0.6807166934013367,0.7706925272941589
1746,1746, Taylor's friends elected her to lead the planning of the girls only trip in May, Taylor's buddies chose her to spearhead the organization of the guys-only getaway in May, Taylor's girlfriends elected her to take the lead in planning their exclusive trip in May,1,1,1,1,0.0696907639503479,0.08550339937210083,0.6171488165855408,0.8000102043151855
1747,1747, Robin was very good at playing the flute and could play it long, Robin showed remarkable skill in flautism and could masterfully play it for extended periods," Robin was extremely talented at playing the flute, and his performances were always captivating and long-lasting",0,0,0,0,0.08958137035369873,0.09267830848693848,0.7488027811050415,0.8067988157272339
1748,1748, Aubrey helped Alex with a task, Aubrey lent a hand to Alex with the task, Aubrey assisted Alex in completing the task,0,0,0,0,0.12861061096191406,0.1440650224685669,0.9885681867599487,1.0810827016830444
1749,1749, Ash threw himself into Sasha's arm having not seen her in over 10 years," Ash rushed into Sasha's embrace, eager to reunite with her after a decade-long absence"," Sasha was overjoyed to see Ash again, and she warmly embraced him after ten long years",1,1,1,1,0.07699733972549438,0.08378326892852783,0.719291090965271,0.7038443088531494
1750,1750, Taylor proved Carson's point last night when they spoke about the issue, Taylor effectively reinforced Carson's argument last night when discussing the issue, Taylor powerfully supported Carson's stance last night during their discussion on the topic,2,2,2,2,0.09298568964004517,0.08328115940093994,0.8304677605628967,0.7509217858314514
1751,1751, Austin moved their body from the crime scene so cops wouldn't find it, Austin relocated his physique from the crime scene to avoid detection by law enforcement, The perpetrator carefully moved their body away from the crime scene to prevent the authorities from discovering it,1,1,1,2,0.06779080629348755,0.05825549364089966,0.6777933239936829,0.596981406211853
1752,1752," Jesse was in a rut at work, so he started working harder to improve his condition"," Jesse was feeling stuck in his job, so he decided to put in some extra effort to turn things around"," Jesse was experiencing a creative slump at work, so she started brainstorming new ideas to break out of her rut",2,1,2,1,0.06320977210998535,0.06526899337768555,0.6294258832931519,0.6103735566139221
1753,1753, It had snowed overnight and Quinn was playing in the snow,,,2,2,2,2,0.0,0.0,0.0,0.0
1754,1754, Kai grabbed Carson's tools for him when Carson forgot them at work, Kai stepped in to help Carson out by fetching his tools when he forgot them at work," When Carson realized he had left his tools at work, Kai was there to save the day by grabbing them for him",1,1,1,1,0.12193059921264648,0.10367637872695923,0.955284595489502,0.8379866480827332
1755,1755, Jesse was going to stand alone but stood by Carson instead to keep them company," Jesse was planning to go solo, but he decided to stick with Carson for some moral support"," Jesse initially wanted to go it alone, but then he changed his mind and opted to stay with Carson for companionship",0,0,0,1,0.07366138696670532,0.0797533392906189,0.7027561068534851,0.7488127946853638
1756,1756, Jordan decided to have a picnic in the park to cheer his sister up, Jordan planned a picnic in the park to lift his sister's spirits, Jordan wanted to take his sister on a fun outing to cheer her up,2,2,2,0,0.0721970796585083,0.06782400608062744,0.681598424911499,0.60773766040802
1757,1757, Jordan and their classmates were studing in the park but Jordan saw a beautiful bird so Jordan left their book by them and went over to the bird, Jordan and his classmates were hanging out in the park when he spotted a gorgeous bird  He left his book with his friends and went over to check it out, Jordan and her classmates were having a study session in the park when she noticed a beautiful bird  She left her book with her friends and went over to admire it,2,2,2,2,0.07203876972198486,0.07111167907714844,0.7118468880653381,0.7037584185600281
1758,1758, Jordan won a car when they entered a raffle,,,0,1,0,0,0.0,0.0,0.0,0.0
1759,1759," Kai had a leading flim business, but never embraced digital, 20 years later the company went the way of the dinosaur"," Kai had a thriving film business, but he was hesitant to adopt digital technology, and 20 years later, the company failed to adapt and disappeared like a dinosaur"," Despite Kai's successful film company, she never fully embraced the digital age, ultimately leading to its downfall 20 years later",0,0,0,0,0.06247204542160034,0.08182084560394287,0.6054094433784485,0.7108622193336487
1760,1760, Remy explained to Aubrey again how upset he was that she didn't show up for dinner, Remy emphasized to Aubrey how disappointed he was that she failed to appear for dinner, Aubrey was reminded by Remy of his hurt feelings when she didn't show up for their planned dinner,1,1,2,2,0.09765511751174927,0.09001249074935913,0.8677904009819031,0.7717766165733337
1761,1761, Jan wrapped a necklace around Sydney's neck after she presented it to her for her birthday, Jan carefully fastened the necklace around Sydney's slender neck as a thoughtful birthday gift," Jan delicately draped the beautiful necklace around Sydney's neck, a heartfelt present for her special day",2,2,2,1,0.10145163536071777,0.09579527378082275,1.089890956878662,1.0331690311431885
1762,1762, Riley talked to their friends about the baseball game at the park, Riley chatted with his buddies about the ball game at the park, Riley discussed the baseball game with her pals at the park,1,1,1,1,0.0790027379989624,0.0874829888343811,0.828252911567688,0.9089652299880981
1763,1763," Riley was being held captive, but they were able to break loose from the house", Riley managed to escape from their captors and break free from the house," Despite being held prisoner, Riley found a way to liberate themselves from the home",0,0,0,1,0.08996301889419556,0.07949227094650269,0.8171542882919312,0.7335715889930725
1764,1764, Tracy crowded around them because they wanted to intimated them a lot," Tracy encircled them with purpose, seeking to overwhelm them with her presence"," Tracy gathered around them with an air of intimidation, hoping to make them feel small",2,0,0,1,0.07449984550476074,0.07346779108047485,0.6949324607849121,0.6337882876396179
1765,1765, Remy answered the question correctly when the teacher called on them in class, Remy nailed the answer when the teacher put him on the spot during class, Remy confidently responded to the question when the teacher called on her in class,2,2,2,1,0.08260947465896606,0.08120948076248169,0.8871098160743713,0.9174204468727112
1766,1766, Casey went camping with the others and everyone was looking forward to fishing," Casey headed out on a camping trip with his buddies, and they were all pumped to cast their lines and catch some fish"," Casey went on a fun-filled camping adventure with her girlfriends, and they were all excited to try their hand at fishing",0,2,2,2,0.07122939825057983,0.08162122964859009,0.7442711591720581,0.7711849808692932
1767,1767, Cameron took Carson away for a long time  Cameron had much to tell Carson about," Cameron took Carson on an epic adventure for hours, and he had so much to share with him when they finally returned", Cameron went on a long journey with Carson and had so many exciting stories to tell him when they got back,1,1,1,1,0.09029620885848999,0.1000514030456543,0.8253026008605957,0.9268113374710083
1768,1768, Jesse set their friend Robin's hair on fire by accident and Robin ran to get water," Jesse inadvertently lit Robin's hair on fire, prompting Robin to sprint for water"," In a moment of chaos, Jesse accidentally set Robin's hair ablaze, leaving Robin scrambling for a nearby source of water",1,1,1,2,0.09556490182876587,0.09019601345062256,0.9847281575202942,0.950070858001709
1769,1769, Kendall poured water on the fire to put it out safely," Kendall quickly grabbed a pitcher of water and doused the flames, ensuring a safe and efficient extinguishing of the fire"," With careful deliberation, Kendall poured water over the burning area to effectively put out the fire without causing any harm or damage",2,2,2,2,0.08923572301864624,0.0697786808013916,0.7731655836105347,0.7259138822555542
1770,1770, Robin pulled Carson over for speeding when Carson was going 1 mile over the limit, Robin gave Carson a ticket for driving a mile too fast, Robin pulled over Carson for exceeding the speed limit by just a bit,0,0,0,2,0.08409065008163452,0.09029030799865723,0.8264123201370239,0.8818577527999878
1771,1771, Cameron continued playing with the dog to the point he stayed out till it was dark," Cameron was completely absorbed in playing with the dog, so much so that he stayed out until nightfall", Cameron had such a great time playing with the adorable dog that he ended up staying outside until it got dark,2,2,0,2,0.08869683742523193,0.0954861044883728,0.8338696956634521,0.850537896156311
1772,1772, Austin got an email from a guy that told him to meet him at the beach, Austin received an email from a dude who invited him to meet up at the beach, Austin got a message from a guy asking him to hang out at the beach,0,0,0,0,0.09503370523452759,0.09201109409332275,0.8450445532798767,0.7858754396438599
1773,1773, Cameron interpreted science in terms everyone in the class could understand, Cameron explained scientific concepts in a way that was easy for all the guys in the class to grasp," Cameron communicated complex scientific ideas in a way that was relatable and accessible to everyone in the class, including girls like us",1,1,2,1,0.12692499160766602,0.10374104976654053,1.000410556793213,0.8703092336654663
1774,1774, Quinn turned on the microwave to heat up left overs for dinner, Quinn fired up the microwave to warm up last night's leftovers for a quick and easy dinner, Quinn heated up last night's leftovers in the microwave for a convenient and delicious dinner,2,1,2,1,0.11519098281860352,0.10949873924255371,1.0707807540893555,1.0377529859542847
1775,1775, Jesse showed Sydney's friends how to bake a cake when they were all together, Jesse demonstrated to Sydney's friends how to whip up a delicious cake when they were all hanging out together, Sydney's friends were thrilled when Jesse showed them how to bake a scrumptious cake during their girl time together,0,1,0,1,0.07138943672180176,0.05453580617904663,0.797595739364624,0.6882879734039307
1776,1776, jesse paid another team member to throw the match because they had a lot of money on the game, Jesse shell out more cash to another team member in exchange for throwing the match since he had a lot of skin in the game, Jesse paid one of his teammates to intentionally lose the game because he had put a lot of money on the outcome,0,0,0,0,0.08563679456710815,0.07418233156204224,0.8387472033500671,0.7683231830596924
1777,1777, robin changed aubrey's clothes before the event so that aubrey would look nice in front of the crowd, Robin swooped in and swapped Aubrey's duds before the big show so Aubrey could make a killer impression on the crowd," Aubrey looked stunning at the event, all thanks to Robin's sneaky wardrobe swap beforehand",0,0,0,0,0.08348947763442993,0.11937451362609863,0.6929818987846375,0.8918819427490234
1778,1778, Riley is the most popular student in the school," Riley is the crown prince of the school, and his popularity knows no bounds"," Riley is the queen bee of the school, and her charm has captured the hearts of everyone",2,2,2,2,0.0683051347732544,0.07073438167572021,0.6844063997268677,0.6497166156768799
1779,1779, Aubrey never told Riley the answer and was glad to maintain her privacy, Aubrey kept mum about the answer and was relieved to preserve his privacy, Aubrey withheld the information from Riley and felt content with her secret still safe,0,0,0,0,0.10186553001403809,0.10783183574676514,0.7893078923225403,0.8725970983505249
1780,1780, Riley had fallen off his bike making a turn  Riley began to hurt and held his arm," Riley had taken a spill off his bike while turning, causing him to feel pain in his arm", Riley wiped out on his bike while turning and started feeling ouchies in his arm,1,1,1,1,0.08671629428863525,0.06605547666549683,0.9356405735015869,0.7130921483039856
1781,1781, Robin thanked Tracy for the contributions she brought to the group all together, Robin expressively thanked Tracy for her valuable contributions to the group as a whole," Robin sincerely appreciated Tracy's input and support, which really made a difference for the group",1,2,1,0,0.11518728733062744,0.10597610473632812,1.0147454738616943,0.9411702156066895
1782,1782, Kai felt she was missing something when she discovered she lost her wallet, Kai felt a sense of unease when he realized his wallet was missing, Kai had a feeling that something was off when she couldn't find her wallet,1,1,1,1,0.09440267086029053,0.10308074951171875,0.7721969485282898,0.8529831171035767
1783,1783, Kendall lost their shirt at the concert yesterday after it was torn off while crowd surfing,,,1,1,1,0,0.0,0.0,0.0,0.0
1784,1784, Robin has the power to fire anybody working on their team, Robin wields the power to dismiss any member of his team who underperforms," As a team leader, Robin has the authority to let go of any employees who don't meet her expectations",1,1,1,2,0.09466248750686646,0.07448053359985352,0.8350194692611694,0.6708232164382935
1785,1785," Tracy loves camping and being outside in nature, they don't like being cooped up in the city", Tracy lives for adventures in the great outdoors and can't stand being confined within city limits, Tracy adores spending time in nature and hates feeling trapped in urban areas,2,2,2,2,0.08128571510314941,0.0599977970123291,0.7233775854110718,0.6209383010864258
1786,1786, Sydney knew Addison had a headache so he rubber her head, Sydney gently massaged Addison's temples to soothe her headache," Addison felt a throbbing pain in her head, so Sydney carefully rubbed her forehead to relieve the tension",2,2,0,2,0.10219025611877441,0.09299278259277344,0.8636462092399597,0.8935337662696838
1787,1787, Riley punished their child and knew that lesson will be enough, Riley disciplined his child and believed that this lesson would suffice, Riley reprimanded her child and knew that this experience would teach them a valuable lesson,2,0,0,1,0.086952805519104,0.08170056343078613,0.8116114139556885,0.7779814600944519
1788,1788, Remy made more friends when she started high school that year, Remy gained a slew of new buddies when he started high school that year, Remy formed some fabulous friendships when she began her high school journey that year,2,2,2,2,0.1011800765991211,0.10411286354064941,0.9274131059646606,0.9462805986404419
1789,1789," After she graduated, Jordan would teach English in schools"," After graduation, Jordan plans to share his knowledge of English with students in schools"," Following her graduation, Jordan looks forward to imparting her language skills to young minds in educational institutions",2,2,2,2,0.07293105125427246,0.06704872846603394,0.807545006275177,0.6953779458999634
1790,1790, Riley regarded Jesse with observant eyes to watch over the children at the daycare," Riley eyed Jesse with a keen gaze, relying on his watchfulness to ensure the kids' safety at the daycare"," With a discerning look, Riley scrutinized Jesse's demeanor, entrusting him to keep a protective eye over the children at the daycare",1,0,1,1,0.10716605186462402,0.09341084957122803,1.1378191709518433,1.0318734645843506
1791,1791, Alex gave Sasha service to her car today, Alex provided Sasha with top-notch service for her vehicle today, Sasha received exceptional car care from Alex today,2,2,2,0,0.060844600200653076,0.07806837558746338,0.7600537538528442,0.8510329723358154
1792,1792, Jesse got angry with Robin and set their car on fire, Jesse was infuriated with Robin and took drastic measures by setting their car ablaze," When Jesse got mad at Robin, they resorted to burning their car in frustration",2,2,2,1,0.11080986261367798,0.10701632499694824,0.9928824305534363,0.9637404680252075
1793,1793, Carson shook Jan's head again looking to get the spine properly aligned after surgery, Carson firmly adjusted Jan's head to ensure proper spine alignment after surgery," With gentle precision, Carson repositioned Jan's head to optimize her post-surgical spine alignment",1,1,1,2,0.0899927020072937,0.06905066967010498,0.9052324891090393,0.7470864057540894
1794,1794, Cameron went out of her way to give food to the homeless man, Cameron went out of his way to provide sustenance for the homeless man, Cameron made a special effort to feed the hungry homeless man,1,1,1,1,0.09636753797531128,0.08382421731948853,0.9167376160621643,0.788722038269043
1795,1795, Aubrey has always been there for Alex  Aubrey fulfilled Alex's needs," Aubrey has been a rock for Alex, always there to fulfill his needs"," Aubrey has been an amazing support system for Alex, consistently meeting his requirements",1,1,1,1,0.09973567724227905,0.09995228052139282,0.8505098819732666,0.8513985276222229
1796,1796, Remy moved to a new city  They made more friends, Remy relocated to a new metropolis and expanded his social circle, Remy transferred to a fresh city and formed valuable friendships,2,2,0,0,0.0826072096824646,0.0891350507736206,0.7727815508842468,0.8608052730560303
1797,1797, Austin's family was celebrating their parents 50th anniversary during dinner at a new restaurant, Austin's fam was gettin' their parents' 50th anniversary celebration on at a sick new restaurant during dinner, Austin's family was having a lovely dinner at a trendy new restaurant to celebrate their parents' 50th anniversary,2,2,2,2,0.08905172348022461,0.08563494682312012,0.9779027700424194,0.9751436710357666
1798,1798, While on vacation Kendall caught three fish for dinner, Kendall reeled in three big ones for our evening meal while we were on vacation,,2,0,0,0,0.06049400568008423,0.0,0.5697153806686401,0.0
1799,1799, Robin was confronted by another staff member at their team meeting, Robin was challenged by a colleague during their team meeting, Robin had a difficult conversation with another staff member at their team meeting,2,2,2,2,0.07871371507644653,0.07126069068908691,0.7938622236251831,0.7644445300102234
1800,1800," After rushing to make it to the gate, Robin missed his flight, so Cameron picked him up from the airport"," After dashing to the gate, Robin unfortunately missed his flight, so Cameron kindly offered to fetch him from the airport"," Since Robin was running late, he sadly missed his flight, and Cameron sweetly drove to pick him up from the airport",2,2,2,0,0.07663947343826294,0.06968528032302856,0.7847705483436584,0.7415367364883423
