,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
254,254, Sasha's team was playing terrible so took it upon herself to take over," Sasha's team was struggling, so she stepped up to lead the way and turn the game around"," As Sasha's team was faltering, she decided to take charge and show them how it's done, ultimately leading to a successful comeback",0,0,0,2,0.07559853792190552,0.06347793340682983,0.6255255937576294,0.5619838237762451
255,255, Bailey was at his friends house one day when the house next door caught on fire, Bailey was hanging out at his buddy's place when the house next door suddenly went up in flames, Bailey was over at her best friend's house when she noticed the neighboring property engulfed in flames,0,0,0,1,0.08253490924835205,0.07727372646331787,0.8141963481903076,0.7685309052467346
256,256, Ash was moving out of his apartment  Taylor came over to help Ash move," Ash was packing up his place, and Taylor swung by to lend a hand with the move", Taylor dropped by to assist Ash with the moving process at his apartment,2,2,2,2,0.07955873012542725,0.09720039367675781,0.8227400183677673,1.0172536373138428
257,257, Quinn climbed into bed because she had a bad headache, Quinn crawled into bed due to a pulsating headache, Quinn climbed into bed with a throbbing headache,0,0,0,0,0.0916907787322998,0.09879493713378906,0.9104249477386475,0.980725884437561
258,258, There was a thunderstorm and Skylar's kids were scared  She made them hot chocolate and read them a story to ease their minds, Skylar comforted her frightened kids with a warm cup of cocoa and a soothing tale after a thunderstorm sent them scurrying for cover," When the thunderstorm left her children shaken, Skylar put on a pot of hot chocolate and read them a calming story to ease their frayed nerves",1,1,1,1,0.05736207962036133,0.06287598609924316,0.6434702277183533,0.6375918388366699
259,259, Quinn got two jobs and finally moved to a new house, Quinn landed not one but two gigs and finally put down roots in a swanky new pad,,2,2,2,2,0.06300503015518188,0.0,0.5960925817489624,0.0
260,260, Aubrey wanted to go for an evening run since they were off from work, Aubrey had a hankering to hit the pavement for an evening jog since he was taking the night off from work," Aubrey felt like going out for a relaxing evening run after a long day at the office, so they took advantage of their time off to do so",2,2,2,2,0.08872675895690918,0.10453325510025024,0.6638655662536621,0.8032718300819397
261,261, Jordan left early from wrok in the summer while it was still sunny out, Jordan bailed out of work early in the summer because the weather was still nice outside, Jordan left the office early during the summer season when the sun was still shining brightly,2,2,2,2,0.06913816928863525,0.06574881076812744,0.6711298823356628,0.6691677570343018
262,262, Riley was the best of friends with the boy next door, Riley had a top-notch bromance with the dude next door, Riley was BFFs with the sweet boy next door,0,0,0,2,0.06751126050949097,0.07625842094421387,0.6524196267127991,0.7698149085044861
263,263, The man commented inappropriately on the outfit that Sasha was wearing that day, The guy made an inappropriate remark about Sasha's outfit that day, Sasha was subjected to an inappropriate comment from the man regarding her outfit that day,1,1,1,0,0.09724140167236328,0.09083795547485352,0.847726583480835,0.8203721046447754
264,264, Carson collected baseball cards and eventually sold the collection for a large sum of money, Carson amassed an impressive collection of baseball cards and later cashed in for a hefty payday, Carson carefully curated a priceless assortment of baseball cards and eventually received a substantial profit from their sale,0,0,0,0,0.09737324714660645,0.09907537698745728,0.8923875093460083,0.9400040507316589
265,265, Alex was checking for breast cancer so they grasped both of their breasts firmly," Alex was diligently examining his own breasts to detect any signs of cancer, so he gripped them firmly with both hands"," As a proactive and empowered individual, Alex carefully examined her own breasts for any abnormalities, using a gentle yet firm touch to feel for lumps or irregularities",1,2,1,1,0.0742800235748291,0.059244513511657715,0.7133880853652954,0.5853273868560791
266,266, Remy got a ride from their friends to school this morning, Remy hitched a ride with their buddies to school this morning, Remy scored a lift from their gal pals to school today,0,1,1,0,0.08471912145614624,0.06863105297088623,0.8481047749519348,0.6939507126808167
267,267, Jordan gave Casey the runaround when Casey asked them what they were doing, Jordan dodged Casey's questions like a pro when Casey asked him about his activities," Jordan was super evasive when Casey asked her what she was up to, making it clear that she didn't want to share any details",2,2,1,2,0.08810681104660034,0.07685142755508423,0.8700131177902222,0.6778442859649658
268,268, Tracy understood Casey's mood better than any of the other girls in the school, Tracy was more in tune with Casey's emotions than any of the other guys in the school, Tracy had a better understanding of Casey's mood than any of the other girls in the school,1,1,1,2,0.09712255001068115,0.11033964157104492,0.8284046649932861,0.9235444068908691
269,269, Riley had just turned 14 and spent at least two hours in the bathroom getting ready every day  It got so bad her Dad took away her phone and her mom stopped driving her to school, Riley was really into her appearance and spent a significant amount of time in front of the mirror every day  Her dad finally had to take away her phone to get her to stop spending so much time on her look," Riley loved experimenting with different hairstyles and makeup looks, which often took up hours of her day  Her mom eventually had to start driving her to school because she was spending too much time getting ready",2,2,0,0,0.04572245478630066,0.04308149218559265,0.47705402970314026,0.4584839642047882
270,270, Lee spent the whole night trying to beat the boss on level 4, Lee grinded all night to finally defeat that pesky boss on level 4, Lee struggled for hours to conquer the challenging boss on level 4,2,2,2,2,0.0935201644897461,0.1059522032737732,0.8691024780273438,0.9587144255638123
271,271, Kendall kept the ball rolling on the project and was rewarded with a big bonus by the boss, Kendall really drove the project forward and was handsomely rewarded with a substantial bonus by the boss, Kendall did an amazing job pushing the project forward and was recognized with a generous bonus from the boss,1,1,1,1,0.10081356763839722,0.10881984233856201,0.8688216209411621,0.8943758010864258
272,272, Jordan took their mother to the shoe store that she did not like going to," Jordan escorted his mother to the shoe store, despite her reluctance to go there"," Jordan took his mom to the shoe store, but she wasn't thrilled about it",1,2,1,2,0.09995967149734497,0.09773015975952148,0.9388269782066345,0.8927778005599976
273,273," Taylor loved to read to their child every night, and having read so many books over the years, Taylor filled Kai's mind with stories"," Taylor was passionate about reading to their child every night, and after years of doing so, they had filled Kai's mind with a wealth of stories"," Taylor cherished the time spent reading to their little one every evening, and over the years, they had nurtured Kai's imagination with countless tales",1,1,1,1,0.08021456003189087,0.07630026340484619,0.7715555429458618,0.7495589256286621
274,274, Tracy put her jacket in the laundry and it hadn't been washed yet  Tracy wore Sydney's jacket to school instead, Tracy stuffed her jacket into the laundry basket and it was still waiting to be cleaned when she wore Sydney's jacket to school instead," Tracy gently placed her jacket in the laundry pile and it hadn't been washed yet, so she borrowed Sydney's jacket for school",1,1,1,2,0.095267653465271,0.10353279113769531,0.9686954021453857,1.0279512405395508
275,275, Jordan took the man to the shoe store late Saturday afternoon, Jordan escorted the guy to the shoe store late on Saturday afternoon, Jordan accompanied the man to the shoe store in the late afternoon on Saturday,0,0,0,1,0.10175776481628418,0.1079411506652832,0.9994313716888428,1.0359811782836914
276,276, Sydney played to Kendall's heart with the song they wrote for them, Sydney really resonated with Kendall's emotions through the song they crafted for them," Sydney's heartfelt ballad, written specifically for Kendall, truly touched their soul",1,1,1,1,0.08857399225234985,0.09552735090255737,0.7927802801132202,0.8542166948318481
277,277, Robin took the Math test at face value because it was based on logic," Robin approached the Math test with a logical mindset, confident in his ability to solve problems based on reason and deduction"," Robin tackled the Math test with a practical perspective, relying on her analytical skills to navigate the questions and arrive at the correct answers",0,0,0,0,0.07966965436935425,0.05460381507873535,0.7178295850753784,0.5556929707527161
278,278, Remy carried their orders into execution after being convicted of murdering their partner in cold blood, Remy meticulously carried out their responsibilities after being found guilty of killing their significant other in a calculated act, Remy took diligent steps to fulfill their duties after being convicted of brutally murdering their partner in a fit of rage,2,0,2,0,0.0736229419708252,0.07113772630691528,0.7577615976333618,0.7736697793006897
279,279," Taylor is baby on the train  The train got stuck in a tunnel and Taylor began crying  As time went on, Taylor got louder"," Taylor was screaming like a banshee on that train when it got stuck in the tunnel  He was wailing at the top of his lungs, and the sound echoed off the walls  It was pretty intense"," Oh my gosh, Taylor was absolutely heartbroken when the train got stuck in the tunnel! He started crying so loudly, it was like he was going to break my eardrums  I could feel his pain and frustration",0,2,0,0,0.04916667938232422,0.061544835567474365,0.6496022939682007,0.759349524974823
280,280," Ash wanted his kids to understand why they were in trouble, so he got to the point"," Ash wanted his kids to get the message, so he cut straight to the chase"," Ash wanted his children to understand why they were in trouble, so he explained it clearly and directly",2,2,2,1,0.06669598817825317,0.08649718761444092,0.6130370497703552,0.7556867599487305
281,281," Jordan had to walk home, but it was cold, so he walked home fast", Jordan hoofed it home quick because the chill in the air made him want to hustle," Jordan had to trudge home due to the frigid temperature, so he picked up his pace",1,2,2,2,0.05635935068130493,0.06690633296966553,0.5235480666160583,0.6050305366516113
282,282, tracy held a baby for 9 months and then gave birth to addison, Tracy carried a baby for nine months before delivering Addison into the world, Tracy nurtured a baby inside her for nine months before bringing Addison into the world,2,2,2,2,0.1011916995048523,0.09918057918548584,0.9313246607780457,0.9064099788665771
283,283, tracy heard the news so she shook jan's head sadly," Tracy was devastated by the news, so she nodded sympathetically towards Jan"," When Tracy heard the news, she couldn't help but shake her head sadly at Jan",1,1,0,1,0.07691866159439087,0.08945083618164062,0.6726197004318237,0.7972761392593384
284,284," Aubrey lived in Carson's environment, which was uncomfortable and filthy and something to be avoided"," Aubrey resided in an unpleasant and unhygienic environment, which was best avoided", Aubrey lived in a distressing and grimy setting that made her feel uneasy and unwelcome,0,2,0,0,0.12769412994384766,0.08640563488006592,0.9855331182479858,0.742464005947113
285,285," While at a Christmas party, Jan went into labor and gave birth to a daughter that day"," At the Christmas party, Jan went into labor and welcomed a baby girl into the world that very day"," During the festive holiday celebration, Jan unexpectedly went into labor and gave birth to a precious baby daughter on the spot",1,1,1,1,0.09230130910873413,0.08828479051589966,0.9699695706367493,0.9664298892021179
286,286, Austin always ate steak whenever he went out to a restaurant for food, Austin was known to indulge in juicy steaks whenever dining out, Austen always opted for a succulent steak when eating at a restaurant,2,2,2,0,0.08069145679473877,0.06547194719314575,0.8457890152931213,0.714911937713623
287,287, Quinn colored their hair and it turned out very nice as a result, Quinn got a new hairdo and it looks fantastic,,0,2,0,0,0.11094063520431519,0.0,0.8839901685714722,0.0
288,288," Skylar always arrives 15 minutes early for class, takes extensive notes, and studies hard before tests"," Skylar is punctual and prepared, consistently showing up 15 minutes early for class and taking diligent notes to ensure academic success"," Skylar is a dedicated student who always puts in the extra effort, arriving early to class and meticulously taking notes to excel in her studies",2,2,2,2,0.09816116094589233,0.08243411779403687,0.9265294671058655,0.8090239763259888
289,289, Austin got to warm to wear his sweater and decided to take it off, Austin warmed up in his sweater and then took it off," Austin put on his cozy sweater and soon felt too hot, so he took it off",1,2,1,0,0.11564207077026367,0.12468957901000977,0.9571970701217651,1.009865641593933
290,290," Alex started going into labor, so she went to the hospital where she gave birth to Sasha"," Alex began experiencing contractions, so he headed to the hospital where he welcomed his baby girl, Sasha, into the world"," Alex started feeling contractions, so she went to the hospital where she had a beautiful baby girl named Sasha",1,1,1,1,0.08617937564849854,0.08932375907897949,0.9638969898223877,1.0162761211395264
291,291, Alex called my parents to inform them that I was safe at their house, Alex reached out to my folks to let them know I was hanging out at his place, Alex called my mom and dad to let them know I was staying over at his house and safe,1,1,1,0,0.058848679065704346,0.07646548748016357,0.5572792291641235,0.742489755153656
292,292, Jordan was mentioned in Casey's chapter but the description of her wasn't very flattering," Jordan was described in Casey's chapter, but the portrayal wasn't exactly flattering"," Casey's chapter included a mention of Jordan, but the description wasn't particularly complimentary",0,0,0,1,0.06911623477935791,0.06804490089416504,0.7163417935371399,0.6897128820419312
293,293, Sydney went trick or treating and went to every house in the neighborhood," Sydney ventured out for a thrilling trick-or-treat adventure, exploring every house in the neighborhood"," Sydney embarked on a fun and spooky Halloween journey, visiting each house in the community to collect treats",2,2,2,0,0.1137228012084961,0.09870171546936035,1.0126230716705322,0.9514174461364746
294,294," Remy was not supposed to do it, but he gave you Skylar's netflix account and pretended it was his own"," Remy wasn't supposed to share Skylar's Netflix account, but he went ahead and gave it to you anyway, pretending it was his own"," Although Remy shouldn't have given you Skylar's Netflix account, he decided to go against the rules and share it with you under the guise of being his own",0,0,0,0,0.07421088218688965,0.06497079133987427,0.6983269453048706,0.6213269829750061
295,295, Carson was wrongfully convicted for a crime  Taylor proved Carson's point last night and the judge agreed," Carson was unjustly convicted for a crime, but Taylor's convincing arguments last night helped prove his innocence, and the judge finally agreed"," Taylor's compelling evidence last night supported Carson's claims of innocence, and the judge ultimately acknowledged Carson's wrongful conviction",1,1,1,1,0.07326418161392212,0.07581466436386108,0.6856028437614441,0.758358359336853
296,296, Skylar got a cast on their arm after they went to the doctor, Skylar got a cast on their arm after they visited the doctor, Skylar had to get a cast put on their arm after seeing the doctor,1,1,1,1,0.09098339080810547,0.09298932552337646,0.8930451273918152,0.8899213671684265
297,297," Austin spent all of their money trying to win big at the casino, now they are hungry and don't have money to eat so the next stop is the pawn shop"," Austin blew all of his cash trying to strike it big at the casino, but now he's left with an empty stomach and no money for food, so he's headed to the pawn shop next"," Austin spent all of her savings trying to win big at the casino, but now she's feeling a little peckish and is short on funds, so she's off to the pawn shop to see if she can scrounge up some cash for dinner",1,1,1,1,0.05504566431045532,0.06236058473587036,0.6139441132545471,0.6231898069381714
298,298, Bailey held Aubrey's breath until she stopped breathing, Bailey kept Aubrey from breathing until she stopped taking in air, Bailey suppressed Aubrey's breathing until she ceased to breathe,2,2,2,0,0.1170804500579834,0.11517763137817383,1.075441598892212,1.0834019184112549
299,299, Addison liked to go and pick apples  They got apples the other day, Addison enjoyed going out to pick apples  He recently got some delicious ones just the other day," Addison loves visiting the apple orchard and picking fresh, juicy apples",0,0,0,2,0.11219513416290283,0.09438419342041016,1.038670539855957,1.000428318977356
300,300, Kendall grabbed Jordan's hands tightly after Jordan proposed marriage to Kendall, Kendall grasped Jordan's hands firmly after Jordan asked Kendall to marry him, Kendall took Jordan's hands gently after Jordan proposed to her with a beautiful diamond ring,1,1,0,1,0.12902283668518066,0.10988914966583252,1.1899601221084595,1.009323000907898
301,301, Alex knocked on wood after seeing a cat walk past him, Alex gave a quick knock on the wood after witnessing a feline stroll by him, Alex nervously tapped on the wood after spotting a cat saunter past him,0,0,0,2,0.06569033861160278,0.060521841049194336,0.7681463360786438,0.7583576440811157
302,302, Cameron's friends were running outside and Cameron got out of their way," Cameron's buddies were sprinting outside, so he stepped aside to avoid getting in their way"," Cameron's friends were playing outside, and he carefully maneuvered around them to avoid interfering with their fun",0,0,0,2,0.07381534576416016,0.05723762512207031,0.6800248622894287,0.5575724840164185
303,303, Jordan wanted to try something new to pass the time  so he went to a baseball card shop," Jordan was looking for a new adventure, so he decided to check out a baseball card shop and see what they had in store"," Jordan wanted to spice up his free time, so he ventured to a baseball card shop to explore something new and exciting",1,1,1,1,0.08324527740478516,0.07837784290313721,0.702125072479248,0.7003324627876282
304,304, Jordan's smoking had negative affects on the health of the children, Jordan's smoking had a detrimental impact on the health of the kids, The children's well-being was compromised due to Jordan's smoking habit,2,2,2,2,0.09881949424743652,0.08186095952987671,0.9231373071670532,0.7748338580131531
305,305, Lee saved Kai's car from destruction by preventing a car accident, Lee stepped in and prevented Kai's car from getting damaged by stopping a potential accident, Lee heroically saved Kai's car from being destroyed by stopping a car crash from happening,2,2,2,0,0.110870361328125,0.11150312423706055,1.013749361038208,1.0585689544677734
306,306, Bailey passed Jesse's examination because they knew they were fine, Bailey aced Jesse's test due to their confidence in their abilities, Bailey excelled on Jesse's exam because they were well-prepared and self-assured,2,2,2,0,0.06611579656600952,0.06873142719268799,0.5902058482170105,0.6299864053726196
307,307, Addison regarded every comment very seriously and listened to all the instructions, Addison gave careful consideration to every comment and took all instructions on board," Addison was very thoughtful in her approach, taking all comments and instructions seriously",2,1,1,1,0.10211324691772461,0.09187233448028564,0.9078588485717773,0.8522237539291382
308,308, Bailey worked very hard on the company project and got a promotion at work,,,0,0,0,0,0.0,0.0,0.0,0.0
309,309, Sasha gave Robin their number after meeting them at the bar, Sasha passed on their contact info to Robin after hooking up at the bar, Sasha shared her phone number with Robin after they met at the bar,1,0,0,1,0.08582413196563721,0.0921819806098938,0.7964843511581421,0.8610964417457581
310,310," Sasha had a plane to catch, so Sasha left the house within hours of waking up"," Sasha had a flight to catch, so Sasha left the house promptly after waking up"," Sasha had to get to the airport on time, so Sasha quickly got dressed and headed out the door after waking up",1,2,2,1,0.11068618297576904,0.08968222141265869,1.0058197975158691,0.8059566020965576
311,311," Sydney takes their school work very seriously, they have just heard about a big test"," Sydney is all about his studies, he just found out about a major test coming up"," Sydney really puts her heart into her schoolwork, and she just heard about an important exam",1,1,1,1,0.08206111192703247,0.07586389780044556,0.7090368866920471,0.674284815788269
312,312, Skylar gave Austin some pills because Austin had a severe headache and did not have any pills, Skylar handed Austin some painkillers since he was experiencing a brutal headache and didn't have any medication on hand," Skylar offered Austin some pills to help ease his awful headache, knowing that he didn't have any medication with him",2,2,2,2,0.07745885848999023,0.08251053094863892,0.7935004830360413,0.8413090109825134
313,313, Casey went Jesse's way home  He knew not to argue with Jesse, Casey made his way home along Jesse's route  He was aware of Jesse's strong personality and chose not to engage in an argument with him," Casey headed towards Jesse's house, taking the path that she knew would lead her home safely  She was mindful of Jesse's assertive nature and decided not to confront him",2,0,0,2,0.07940077781677246,0.060189664363861084,0.7168926000595093,0.550289511680603
314,314, Kendall altered Lee's course  Lee was off on the wrong path at a young age, Kendall redirected Lee's trajectory  Lee had strayed onto the wrong path in his early years, Kendall made significant changes to Lee's plans  Lee was veering off track from an early age,0,1,0,0,0.08362436294555664,0.09385097026824951,0.8026260137557983,0.8437724113464355
315,315," Aubrey was stressed about losing out on the promotion  To relax, Aubrey swam in the pool"," Aubrey was feeling anxious about missing out on the promotion, so he took a lap in the pool to unwind"," Aubrey was really worried about not getting the promotion, so she decided to take a few laps in the pool to de-stress",2,2,2,0,0.0717276930809021,0.0762895941734314,0.7298723459243774,0.7386283278465271
316,316, Sydney asked mom if Ash could have a dollar to buy candy for herself, Sydney requested permission from his mother to spend a dollar on some candy for himself, Sydney asked his mom if he could have a dollar to buy some candy for herself,0,2,0,2,0.08817499876022339,0.09261691570281982,0.8740739822387695,0.9263919591903687
317,317, Aubrey wanted to go in the pool but she was full of dirt  Robin went and changed Aubrey's clothes before she went swimming," Aubrey wanted to hit the pool, but she was caked in dirt  So, Robin stepped in and swapped out her clothes before she took the plunge"," Aubrey desperately wanted to go for a swim, but she was covered in dirt! Luckily, Robin came to the rescue and changed her into a fresh set of clothes before she hit the pool",0,0,0,0,0.07607179880142212,0.07169097661972046,0.7967588305473328,0.73382568359375
318,318, Bailey agreed to a date with their boss then had second thoughts and decided not to show up," Bailey committed to a date with their supervisor and later had cold feet, ultimately deciding not to attend"," After agreeing to a date with their boss, Bailey had doubts and decided not to go",2,2,2,0,0.07797271013259888,0.07800757884979248,0.6996912360191345,0.7401657104492188
319,319, Tracy took Jesse's students on a field trip and covered the expenses for everyone," Tracy generously footed the bill for Jesse's students on their field trip, ensuring everyone had a great time without financial burden"," As a caring and thoughtful educator, Tracy organized an exciting field trip for Jesse's students and graciously covered all expenses to make sure everyone could participate",2,2,2,2,0.08337211608886719,0.06777101755142212,0.8045110702514648,0.6975660920143127
320,320, Jesse stood Cameron up at the restaurant on their date, Jesse flaked on Cameron at the restaurant during their date, Cameron was left standing alone at the restaurant by Jesse on their scheduled date,1,0,1,0,0.08498471975326538,0.06938230991363525,0.8116679787635803,0.7035698294639587
321,321, Lee left a mess upon Ash and had to clean the mess for a few hours," Lee left a trail of chaos in his wake, and now he has to put in some overtime to tidy things up"," Ash was left with a big mess to clean up after Lee's impromptu party, but she handled it like a pro",2,2,2,2,0.055886685848236084,0.07003504037857056,0.6028226613998413,0.7420461177825928
322,322, Bailey expressed their thoughts in words   He was always very expressive, Bailey articulated his thoughts with eloquence  He had a knack for using words to convey his ideas effectively, Bailey expressed her feelings in a heartfelt and sincere manner  She was known for being very expressive and creative with her language,2,2,2,2,0.07611751556396484,0.058922410011291504,0.7613164186477661,0.6246854066848755
323,323, Jordan watched Alex's every look at the party he went to for school graduation, Jordan observed Alex's careful gaze at the party they attended for their school graduation, Jordan noticed Alex's sly glances throughout the party celebrating their graduation from school,1,1,1,1,0.0796506404876709,0.08112704753875732,0.813905656337738,0.846726655960083
324,324," Jesse had been sick for several weeks, but after taking new medication, Jesse was feeling much better"," After trying out some fresh meds, Jesse was finally feeling much more like his old self again"," After taking her new medication, Jesse could finally breathe a sigh of relief as she started to feel so much better",1,0,0,0,0.08607488870620728,0.08366918563842773,0.8004668951034546,0.8202333450317383
325,325," Skylar sold homemade sculptures, and her family and friends bought them to be supportive   In a week's time all of the sculptures disintegrated into dust"," Skylar's handcrafted statues were a hit with her buddies and kin, who snatched them up to show their support  Unfortunately, they didn't last long, crumbling into dust within a week"," Skylar's loved ones and pals were so proud of her DIY sculptures that they eagerly purchased them to offer encouragement  Alas, they only survived for a brief period before disintegrating into powder within a week",1,1,1,2,0.04948478937149048,0.06262791156768799,0.5286027789115906,0.6282824873924255
326,326, kai was scared so he sat in austin's lap, Kai was frightened and chose to sit in Austin's embrace for comfort, Kai felt scared and sought solace in Austin's loving arms,2,2,2,0,0.06176275014877319,0.05902379751205444,0.5994369983673096,0.5588477849960327
327,327, Alex was wondering how to send the document to Bailey  Bailey told Alex to send the pdf," Alex was curious about how to transmit the document to Bailey, and Bailey suggested sending the PDF"," Alex was unsure about how to send the document to Bailey, so Bailey advised her to send the PDF via email",1,1,1,1,0.08961176872253418,0.09669923782348633,1.0140132904052734,1.0438050031661987
328,328, Jan came over one night and searched the house because she was scared a robber could their, John arrived one evening and conducted a thorough search of the house since he was apprehensive about the possibility of a burglar breaking in, Sarah visited one night and carefully inspected the house due to her fear of an intruder entering their home,0,0,0,1,0.0550762414932251,0.0651659369468689,0.613897442817688,0.7199881076812744
329,329, Taylor is going to go hiking in the woods, Taylor is planning to hit the trails in the forest, Taylor is getting ready to go on a lovely hike in the woods,1,1,1,1,0.06855332851409912,0.06876206398010254,0.7258400917053223,0.7799704074859619
330,330," Kai gave Sydney a push, after Sydney was too slow getting out of the way", Kai gave Sydney a nudge after Sydney was moving too slowly, Kai gently encouraged Sydney to step aside since she was taking too long to get out of the way,2,2,2,2,0.1010129451751709,0.0950821042060852,0.8485715985298157,0.7687150239944458
331,331, Alex wanted to learn how to play the guitar on his own and set the plans into motion, Alex was determined to teach himself how to play the guitar and took active steps to make it happen, Alex was eager to learn how to play the guitar on his own and carefully planned out his approach,0,0,0,1,0.07576042413711548,0.07938951253890991,0.7322025895118713,0.8156100511550903
332,332, Remy saved the apartment from destruction by holding a protest on the steps, Remy stepped up to the plate and single-handedly saved the apartment from ruin by organizing a protest on the steps," With quick thinking and determination, Remy rallied their community to stage a protest on the steps, successfully preventing the destruction of the apartment",1,1,1,1,0.08742380142211914,0.05961775779724121,0.8738164901733398,0.671369194984436
333,333, Remy gave birth to a baby girl even though Remy thought they would have a boy, Remy delivered a healthy baby girl despite Remy's initial expectations of having a boy," Remy welcomed a precious baby girl into the world, defying Remy's belief that they would have a son",1,2,2,1,0.09122037887573242,0.0787239670753479,0.9462409019470215,0.8169142603874207
334,334, Sydney put on their clothes and the boys got ready for school, Sydney donned their attire and the lads prepped for class, Sydney put on their outfit and the girls prepared for school,2,2,2,2,0.1072918176651001,0.12937402725219727,0.9267580509185791,1.069179892539978
335,335, Tracy had the world by the tail after she managed to do everything at work, Tracy was on a roll after he successfully accomplished all his tasks at work, Tracy had it all together after she masterfully handled everything at work,1,1,1,1,0.07626670598983765,0.07996726036071777,0.6976190805435181,0.7404066324234009
336,336, A big dog started chasing Tracy in the park so Tracy ran for their life to their car and jumped in to get away from the dog," A fierce canine started stalking Tracy in the park, so she sprinted for her life towards their vehicle and jumped inside to escape the snarling beast"," Tracy was being pursued by a menacing dog in the park, so she frantically ran towards her car and scurried inside to avoid being attacked",0,0,0,0,0.06166398525238037,0.06203353404998779,0.7071406841278076,0.6823399066925049
337,337, Jan made friends with Taylor  Jan now goes to Taylor´s house everyday to play video games," Jan hit it off with Taylor and now they're hanging out at each other's places every day, playing video games and having a blast"," Jan and Taylor have become fast friends, and they love spending time together at Taylor's house, playing video games and talking about their favorite shows",1,2,2,2,0.0904659628868103,0.09396713972091675,0.7714748978614807,0.8389478325843811
338,338, Ash tried to redeem himself after he missed an open shot in the game, Ash gave it his all after blowing a gimme shot in the game, Ash really wanted to make up for missing that easy shot in the game,2,2,2,0,0.07157516479492188,0.09650027751922607,0.6682842969894409,0.8334044218063354
339,339, Taylor taught math in the schools every day as a vocation to make money, Taylor devoted himself to teaching math in schools daily as a means of earning a living, Taylor passionately taught math in schools every day as a fulfilling career that provided financial stability,2,2,2,2,0.11128795146942139,0.10418045520782471,1.0683366060256958,1.036136507987976
340,340, Jordan was being loud and kept Carson up all night, Jordan was being obnoxious and kept Carson awake all night with his incessant noise," Jordan's boisterous behavior kept Carson up all night, disrupting their peaceful slumber",1,1,1,1,0.08925753831863403,0.08624005317687988,0.8673625588417053,0.7925969958305359
341,341, Sasha broke Kai's violin bow and tried to hide it from her, Sasha busted Kai's violin bow and tried to cover it up, Sasha accidentally broke Kai's violin bow and then attempted to hide it from him,1,1,1,2,0.09511619806289673,0.11132347583770752,0.8729962706565857,0.9645611047744751
342,342, Sasha works at the doctor's office   She protected the patient's information, Dr  Sasha is diligent in maintaining patient confidentiality at the clinic where he works," As a healthcare professional, Sasha takes her responsibility to protect patients' information very seriously at the doctor's office where she works",2,2,2,2,0.05715233087539673,0.07446599006652832,0.7032942771911621,0.7662599682807922
343,343, There was a thunderstorm and Skylar's kids were scared  She made them hot chocolate and read them a story to ease their minds," Skylar's kids were freaked out by the thunderstorm, so she whipped up some hot chocolate and spun a tale to calm their nerves"," When the thunderstorm rolled in, Skylar's little ones were terrified  She made them a mug of hot cocoa and snuggled up with them to read a soothing story",1,0,1,1,0.06918472051620483,0.06635326147079468,0.6706370115280151,0.6582533717155457
344,344, Addison kept their kids well behaved and taught them good manors, Addison raised their kids to be well-behaved and instilled good manners in them, Addison carefully taught their children to be well-mannered and respectful,1,1,1,2,0.09235250949859619,0.08346974849700928,0.8161699771881104,0.7506071329116821
345,345, Addison believed in the goodness of each person and regarded every person as a friend, Addison trusted that everyone had inherent goodness and considered them all as buddies, Addison had faith in the innate kindness of every individual and viewed them all as close friends,0,0,0,0,0.10739767551422119,0.11154234409332275,0.898930549621582,0.9420613050460815
346,346, Alex paid extra money to get more secret details about the game strategy, Alex coughed up some extra dough to get his hands on some top-secret game strategy intel, Alex paid a little extra to get the inside scoop on the game's best strategies,0,0,0,0,0.0824286937713623,0.09239935874938965,0.8621931076049805,0.9076099395751953
347,347, Bailey told Aubrey she saw the thief taking candy in the aisle, Bailey informed Aubrey that he witnessed the individual responsible for the theft taking sweets from the shelf, Bailey mentioned to Aubrey that she caught the person stealing candy from the aisle,2,2,2,0,0.0959741473197937,0.11538064479827881,0.9388514161109924,1.0882551670074463
348,348, Sasha was working hard for a long time and wanted a break  They spent a weekend traveling, Sasha was working hard for a long time and wanted a break  He spent a weekend traveling to unwind and recharge, Sasha had been putting in a lot of effort at work and was feeling burned out  She took a weekend trip to get away and relax,0,0,0,0,0.08263075351715088,0.0755763053894043,0.7518138289451599,0.6703725457191467
349,349, Austin had a rough day at work and decided to go to the bar  Austin had a drink that night, Austin had a tough day at the office and headed to the local watering hole for a much-needed drink," After a challenging day at work, Austin stopped by the bar for a relaxing cocktail",1,1,1,0,0.0552828311920166,0.07355529069900513,0.6796849370002747,0.8156797885894775
350,350," Since Kai was feeling confused while trying to present problems in front of the class, Kai makes things up as they go along"," Since Kai felt unsure while presenting in front of the class, he improvised solutions on the spot"," As Kai struggled to present the problem in class, she made up answers as she went along to fill in the gaps in her understanding",1,1,1,1,0.09937846660614014,0.10600608587265015,0.8174448013305664,0.9027441143989563
351,351, Jordan was so good at painting portraits that they made it their career," Jordan was incredibly talented at painting portraits, so he decided to make it his full-time career"," Jordan was amazingly skilled at painting portraits, which led her to pursue it as a successful profession",0,0,0,0,0.0866197943687439,0.08835738897323608,0.7713934183120728,0.7721568942070007
