,sentences,choices,scores
1119,"
Q: Cameron thoroughly examined Kai's concerns and launched a comprehensive investigation to address the issue.  What will happen to Kai? 
  choice: Be commended by Cameron
  choice: Be criticized by Cameron
  choice: Give a press briefing
A: ","['Be criticized by Cameron', 'Give a press briefing', 'Be commended by Cameron']",2
1120,"
Q: Riley carefully budgeted and put aside more funds when her daughter was in high school.  Why did Riley do this? 
  choice: Keep her daughter in high school
  choice: Pay for college
  choice: Run away from her family
A: ","['Run away from her family', 'Pay for college', 'Keep her daughter in high school']",1
1121,"
Q: Jan returned home for the holidays after discovering that her grandfather had sadly passed away.  What does Jan need to do before this? 
  choice: Needed to book a plane ticket
  choice: Needed to tell her family she wasn't coming home
  choice: Remember Jan's grandfather during Christmas
A: ","[""Needed to tell her family she wasn't coming home"", 'Needed to book a plane ticket', ""Remember Jan's grandfather during Christmas""]",2
1122,"
Q: Aubrey was bored one weekend day, so she called up a girlfriend and they went to the park together for some fun in the sun.  What will Aubrey want to do next? 
  choice: Run away from them
  choice: Take their friend home
  choice: Talk to their friend
A: ","['Talk to their friend', 'Run away from them', 'Take their friend home']",0
1123,"
Q: Since Alex was no longer able to lead effectively due to his age and frailty, he made the thoughtful decision to entrust Sydney with the command.  What will Alex want to do next? 
  choice: Get a new job
  choice: Make Sydney take charge
  choice: Relax
A: ","['Make Sydney take charge', 'Get a new job', 'Relax']",2
1124,"
Q: Austin took the group out for a delicious dinner on a cold night in Chicago.  What will Austin want to do next? 
  choice: Go home
  choice: Loves them
  choice: Swim in the ocean
A: ","['Swim in the ocean', 'Loves them', 'Go home']",2
1125,"
Q: Aubrey quickly pulled the driver over for speeding and carefully wrote out a ticket, ensuring that every detail was accurate.  How would Aubrey feel as a result? 
  choice: As normal
  choice: Like a good cop
  choice: Like a weak person
A: ","['As normal', 'Like a weak person', 'Like a good cop']",0
1126,"
Q: Riley let out a blood-curdling scream after tumbling off her bike and fracturing her arm.  What will Riley want to do next? 
  choice: Get on the bike
  choice: Go to a midwife
  choice: Go to the hospital
A: ","['Get on the bike', 'Go to a midwife', 'Go to the hospital']",2
1127,"
Q: Skylar and her pal had a blast playing together, but Skylar slipped and fell on the road.  What will happen to Skylar? 
  choice: Blame her friend
  choice: Have no pain
  choice: Need a band-aid
A: ","['Blame her friend', 'Need a band-aid', 'Have no pain']",0
1128,"
Q: Alex longed for some alone time. She parted ways with Robin's company.  How would you describe Alex? 
  choice: Independent
  choice: Scared
  choice: This wanted to be on their own to Alex
A: ","['Independent', 'This wanted to be on their own to Alex', 'Scared']",0
1129,"
Q: Carson chose a delicious pizza for a satisfying dinner.  What will Carson want to do next? 
  choice: Cut the grass
  choice: Take out the dog
  choice: Washes his hands before dinner
A: ","['Cut the grass', 'Washes his hands before dinner', 'Take out the dog']",2
1130,"
Q: Taylor designed a custom video game that reflects her family's experiences.  What will Taylor want to do next? 
  choice: Change her mind about making the video game
  choice: Have them test out the video game
  choice: They wanted it to be personal
A: ","['Have them test out the video game', 'They wanted it to be personal', 'Change her mind about making the video game']",0
1131,"
Q: Kai wanted every item on her Christmas list.  What will Kai want to do next? 
  choice: Go Christmas shopping
  choice: Joy
  choice: Tell their list
A: ","['Go Christmas shopping', 'Joy', 'Tell their list']",0
1132,"
Q: With Riley on the brink of defeat, Alex seized the opportunity to strike and burned him to ashes in the game.  What will happen to Alex? 
  choice: Will get sick after the game
  choice: Will quit playing
  choice: Win the game
A: ","['Win the game', 'Will get sick after the game', 'Will quit playing']",0
1133,"
Q: Quinn indulged in the last piece of cake, leaving her with a pang of regret.  How would Quinn feel afterwards? 
  choice: Greedy
  choice: Guilty
  choice: Like they need to buy another cake
A: ","['Like they need to buy another cake', 'Guilty', 'Greedy']",1
1134,"
Q: Riley left the house with her sister today because she was grounded by her stepdad.  What will their step dad want to do next? 
  choice: Adopt more children
  choice: Contact police
  choice: Run away from home
A: ","['Run away from home', 'Contact police', 'Adopt more children']",1
1135,"
Q: As Sally scribbled in her diary, Kendall couldn't resist the urge to sneak a peek and snatched it away from her.  How would you describe Kendall? 
  choice: Dominant
  choice: Not interested in others journals
  choice: Someone who snatches things
A: ","['Not interested in others journals', 'Dominant', 'Someone who snatches things']",1
1136,"
Q: Robin was thrilled at the opportunity to finally get her driver's license, so she took the test right after turning 16.  How would you describe Robin? 
  choice: Goal-oriented
  choice: Maturing
  choice: Responsible
A: ","['Maturing', 'Goal-oriented', 'Responsible']",1
1137,"
Q: Cameron had to leave the function early since he had a fancy gala to go to later and wanted to make sure he looked his best.  Why did Cameron do this? 
  choice: Didnt like the host of the event
  choice: Go home and change
  choice: Left because he had to change clothes
A: ","['Left because he had to change clothes', 'Didnt like the host of the event', 'Go home and change']",0
1138,"
Q: Jan advised us to turn back and avoid any potential risks we might encounter.  What will Jan want to do next? 
  choice: Be cautious
  choice: Ignore them
  choice: Listen to them
A: ","['Listen to them', 'Ignore them', 'Be cautious']",0
1139,"
Q: Skylar bravely approached the principal's office to share her concerns about the disruptive behavior of some of her peers.  What will Others want to do next? 
  choice: Continue to be friends with Skylar
  choice: Retaliate against Skylar
  choice: Tell the truth
A: ","['Retaliate against Skylar', 'Tell the truth', 'Continue to be friends with Skylar']",1
1140,"
Q: As someone with autism, Alex notices and cares deeply about even the smallest details, which is why she's always so thorough and cautious in her approach.  How would you describe Alex? 
  choice: Exact
  choice: Like they'd made the most logical choice
  choice: Wrong
A: ","['Exact', 'Wrong', ""Like they'd made the most logical choice""]",0
1141,"
Q: Remy grabbed the penny she had accidentally let fall and picked it up right away.  How would you describe Remy? 
  choice: Careless
  choice: Cheap
  choice: Frivolous
A: ","['Careless', 'Frivolous', 'Cheap']",1
1142,"
Q: Despite the warning, Casey opened the carton of expired milk.  How would Casey feel afterwards? 
  choice: Energetic
  choice: Nauseous
  choice: Not pragmatic
A: ","['Energetic', 'Nauseous', 'Not pragmatic']",1
1143,"
Q: Cameron spent waaaay too much money at the mall yesterday. (emphasizing the excessive amount of money spent)  What will Cameron want to do next? 
  choice: Cameron who has  sent a mail to wasted money
  choice: Cameron who has wasted money
  choice: Work more
A: ","['Cameron who has  sent a mail to wasted money', 'Cameron who has wasted money', 'Work more']",1
1144,"
Q: Casey carefully put the food into the oven so that her loved ones could enjoy a delicious home-cooked meal when it was ready.  What does Casey need to do before this? 
  choice: Check on the food
  choice: Converse with family
  choice: Preheat the oven
A: ","['Check on the food', 'Preheat the oven', 'Converse with family']",1
1145,"
Q: Riley soared away like a bird, unable to conform to society's expectations.  How would Riley  afterwards? 
  choice: An enigma
  choice: Had felt sad
  choice: Unique
A: ","['Unique', 'An enigma', 'Had felt sad']",0
1146,"
Q: Jan and her girlfriend had a blast at the same school - they were inseparable!  What will Others want to do next? 
  choice: Appreciate jan
  choice: Hate jan
  choice: Make sure they kept up their relationship
A: ","['Appreciate jan', 'Make sure they kept up their relationship', 'Hate jan']",0
1147,"
Q: Sydney tried to get to work, but Austin kept getting in her way and making it difficult for her.  What will Sydney want to do next? 
  choice: Laugh about it with Austin
  choice: Live with Sydney
  choice: Tell Austin to leave her alone
A: ","['Live with Sydney', 'Tell Austin to leave her alone', 'Laugh about it with Austin']",1
1148,"
Q: Cameron's supervisor was having a terrible day and tried to physically intimidate Cameron, but Cameron skillfully avoided their grasp.  How would Cameron feel afterwards? 
  choice: Scared
  choice: They are a pacifist
  choice: They are a patient person
A: ","['They are a patient person', 'They are a pacifist', 'Scared']",0
1149,"
Q: Sydney's beautiful painting brought in a great deal of money at the auction, with Riley skillfully negotiating the sale to a thrilled buyer over the weekend.  What will Sydney want to do next? 
  choice: Get her money
  choice: Make Sydney a success
  choice: Paint the painting
A: ","['Make Sydney a success', 'Paint the painting', 'Get her money']",2
1150,"
Q: Cameron intervened just in time to prevent the altercation from escalating and causing harm to anyone.  What will Cameron want to do next? 
  choice: See a movie
  choice: Send people home
  choice: The others will cheer Cameron
A: ","['The others will cheer Cameron', 'See a movie', 'Send people home']",1
1151,"
Q: Riley studied Jesse with a penetrating stare, her skepticism rooted in their long history together.  What will Riley do? 
  choice: Be self-conscious
  choice: Believe what Jesse says
  choice: Not take Jesse's word for anything
A: ","['Be self-conscious', 'Believe what Jesse says', ""Not take Jesse's word for anything""]",0
1152,"
Q: Lee encouraged Jordan to make a healthier choice by walking to school instead of taking the bus.  What will Lee want to do next? 
  choice: Drive himself to school
  choice: Get other friends to walk, too
  choice: Ride the school bus
A: ","['Ride the school bus', 'Drive himself to school', 'Get other friends to walk, too']",2
1153,"
Q: Carson offered their friend a glass of milk, but their friend had an allergy and preferred orange juice, so Carson kindly acquiesced.  What will Carson want to do next? 
  choice: Ask his friend if he would like a drink
  choice: Get a different drink
  choice: Get the milk out of the fridge
A: ","['Get the milk out of the fridge', 'Ask his friend if he would like a drink', 'Get a different drink']",1
1154,"
Q: Jan spent quality time with her loved ones during Christmas at home, treating them to a memorable gift.  What will Others want to do next? 
  choice: Pack to go home
  choice: Talk to Jan
  choice: Travel back home
A: ","['Travel back home', 'Pack to go home', 'Talk to Jan']",2
1155,"
Q: After finishing her classes for the semester, Addison made her way home.  What does Addison need to do before this? 
  choice: Book a plane
  choice: Enjoy being home
  choice: Finish up with school
A: ","['Book a plane', 'Finish up with school', 'Enjoy being home']",1
1156,"
Q: Remy generously donated a set of coats to his buddies who were shivering.  How would you describe Remy? 
  choice: Giving
  choice: Like he'd done a good deed
  choice: Selfish
A: ","[""Like he'd done a good deed"", 'Selfish', 'Giving']",2
1157,"
Q: Sydney had nurtured her dream of becoming a doctor since she was a little girl.  Why did Sydney do this? 
  choice: Didn't care about having a good career
  choice: Didn't have much ambition in life
  choice: Wanted to get into medical school
A: ","[""Didn't have much ambition in life"", 'Wanted to get into medical school', ""Didn't care about having a good career""]",1
1158,"
Q: Jordan accompanied Kendall to the pet store to help her choose the perfect little fishy companion.  What will Kendall want to do next? 
  choice: Go to the lake
  choice: Help her pick a fish
  choice: Take the fish straight home
A: ","['Go to the lake', 'Help her pick a fish', 'Take the fish straight home']",1
1159,"
Q: Sasha heroically rescued their organization from imminent doom just in the nick of time.  What will Sasha want to do next? 
  choice: Invest money
  choice: Needed to go over the company records
  choice: Throw away money
A: ","['Invest money', 'Needed to go over the company records', 'Throw away money']",0
1160,"
Q: Skylar mischievously poured water over their own head as a funny joke.  How would others feel as a result? 
  choice: Remorse
  choice: That was kind
  choice: That was wrong
A: ","['That was kind', 'That was wrong', 'Remorse']",1
1161,"
Q: Riley politely informed Austin's landlord that Austin was being too loud in the evenings.  What does Riley need to do before this? 
  choice: Document incidents
  choice: Follow up with the landlord
  choice: Potentially call the police
A: ","['Potentially call the police', 'Document incidents', 'Follow up with the landlord']",1
1162,"
Q: Remy was trying her best to be quiet, but she accidentally spoke out loud.  How would Others feel as a result? 
  choice: Feeling sad
  choice: Sad
  choice: Victorious
A: ","['Feeling sad', 'Sad', 'Victorious']",0
1163,"
Q: Tracy generously shared the item with her friend after her friend asked to see it.  What will happen to Others? 
  choice: Hear their friend's opinion
  choice: See it
  choice: Talk about it
A: ","['See it', ""Hear their friend's opinion"", 'Talk about it']",1
1164,"
Q: Riley studied Jesse with a discerning eye, noticing everything from the way he moved to the expression on his face.  What will happen to Jesse? 
  choice: Be confronted by Jesse
  choice: Be sneered at by Jesse
  choice: Creeped out
A: ","['Creeped out', 'Be confronted by Jesse', 'Be sneered at by Jesse']",1
1165,"
Q: With determination, Kai efficiently borrowed Carson's tools and skillfully applied them.  Why did Kai do this? 
  choice: Didn't have any
  choice: Use them next
  choice: Want them back next
A: ","['Use them next', 'Want them back next', ""Didn't have any""]",2
1166,"
Q: Remy invited Casey to join them at the pond for a fun day of fishing.  How would you describe Remy? 
  choice: Eager to go fishing
  choice: Rude to other people
  choice: Trying to be friendly
A: ","['Eager to go fishing', 'Trying to be friendly', 'Rude to other people']",1
1167,"
Q: Quinn joined her friends Others at the bar for a girls' night out, enjoying cocktails and laughter.  What will Others want to do next? 
  choice: Have a few beers
  choice: Smoke a few hookahs
  choice: Wanted to celebrate
A: ","['Wanted to celebrate', 'Smoke a few hookahs', 'Have a few beers']",0
1168,"
Q: Jesse was visibly upset and unfortunately let out his frustration in a loud tone when he yelled at his brother.  How would you describe Jesse? 
  choice: Happy
  choice: Remorseful
  choice: Upset
A: ","['Happy', 'Remorseful', 'Upset']",2
1169,"
Q: Jordan featured Casey prominently in her book, introducing him in chapter one to bring awareness to her readers.  Why did Jordan do this? 
  choice: Eliminate the actor
  choice: Make his story intresting
  choice: Tell Cameron about the story
A: ","['Tell Cameron about the story', 'Eliminate the actor', 'Make his story intresting']",2
1170,"
Q: Aubrey spent a lot of time reflecting on her key decisions.  What does Aubrey need to do before this? 
  choice: Decide
  choice: Find some peace and quiet
  choice: Make the decision
A: ","['Decide', 'Make the decision', 'Find some peace and quiet']",0
1171,"
Q: With great attention to detail, Lee beautifully decked out the space with gorgeous decorations and twinkling lights.  How would you describe Lee? 
  choice: Motivated
  choice: Proud of the stage
  choice: Tired from the work
A: ","['Proud of the stage', 'Motivated', 'Tired from the work']",2
1172,"
Q: Taylor and Alex had a wonderful time on their date last night.  What will Alex want to do next? 
  choice: Call Taylor
  choice: Fall in love
  choice: Meet new people
A: ","['Call Taylor', 'Meet new people', 'Fall in love']",0
1173,"
Q: Jesse paid close attention to the ominous signs when lightning struck her house three times, making sure she was prepared for any potential danger.  How would Jesse feel afterwards? 
  choice: Glad
  choice: Happy
  choice: Superstitious
A: ","['Happy', 'Glad', 'Superstitious']",2
1174,"
Q: Aiden had been experiencing severe toothache pain for more than a week, yet lacked the funds for dental treatment, so her close friend Casey heroically pulled out the tooth.  How would Others feel as a result? 
  choice: Angry at Aiden
  choice: Angry at Casey
  choice: Grateful to Casey
A: ","['Grateful to Casey', 'Angry at Casey', 'Angry at Aiden']",0
1175,"
Q: Tracy was kind enough to bring the children to the park for some fun with their buddies.  How would Tracy feel afterwards? 
  choice: Happy to see the kids play
  choice: Relaxed after a long day with the kids
  choice: Unhappy to see the kids play
A: ","['Relaxed after a long day with the kids', 'Happy to see the kids play', 'Unhappy to see the kids play']",1
1176,"
Q: Remy went to the mall and made some new buddies.  What does Remy need to do before this? 
  choice: Get a ride to the mall
  choice: Lose interest in interacting with others
  choice: Stay at home
A: ","['Stay at home', 'Get a ride to the mall', 'Lose interest in interacting with others']",1
1177,"
Q: Austin went out for a family dinner last weekend because they were having a party.  What will happen to Austin? 
  choice: Be happy
  choice: Be ill
  choice: Be sick
A: ","['Be happy', 'Be sick', 'Be ill']",0
1178,"
Q: Bailey was really upset at work and then politely asked Alex to send the letter as soon as possible.  How would you describe Bailey? 
  choice: Careless all day today
  choice: Commanding
  choice: Under high pressure at work
A: ","['Commanding', 'Careless all day today', 'Under high pressure at work']",2
1179,"
Q: Tracy was always there for her friends when they needed relationship advice. When my friend was going through a tough time, Tracy offered her expertise and helped her work through the problems.  What will happen to Tracy? 
  choice: Become enemies with my friend
  choice: Becomes friends with my friend
  choice: Good about himself
A: ","['Good about himself', 'Becomes friends with my friend', 'Become enemies with my friend']",1
1180,"
Q: As a result of being harassed by the residents of her building, Sasha decided to take matters into her own hands and exact revenge on them.  What will Sasha want to do next? 
  choice: Ask the people to be friends
  choice: Deny that she did anything
  choice: Turn herself into the police
A: ","['Deny that she did anything', 'Turn herself into the police', 'Ask the people to be friends']",2
1181,"
Q: After working tirelessly and impressing her bosses, Austin took her team out for a celebratory dinner and was recognized with a promotion in her new job.  What will Others want to do next? 
  choice: Make reservations at the restaurant
  choice: Make reservations for a table
  choice: Say congratulations
A: ","['Say congratulations', 'Make reservations for a table', 'Make reservations at the restaurant']",2
1182,"
Q: Sydney made some sweet friends after moving to that adorable little town.  What does Sydney need to do before this? 
  choice: Get out of the house
  choice: Get to know Sydney
  choice: Spend time with Sydney
A: ","['Get to know Sydney', 'Get out of the house', 'Spend time with Sydney']",0
1183,"
Q: Quinn chose Lee for a swimwear photo shoot and had him strike a variety of poses, which showcased his toned body to perfection. Quinn felt that Lee looked particularly handsome when he crossed his arms, adding a touch of masculinity to the images.  Why did Quinn and Lee work together? 
  choice: And Lee were both swimwear models
  choice: Make sure they looked alright
  choice: Was a photographer and needed a model for a shoot
A: ","['Was a photographer and needed a model for a shoot', 'Make sure they looked alright', 'And Lee were both swimwear models']",2
1184,"
Q: Austin volunteered his services selflessly, motivated by his deep love for his country and the desire to make a positive impact.  What does Austin need to do before this? 
  choice: Talk to someone about being a volunteer
  choice: Tell someone they prefer not to be a volunteer
  choice: The others will honor him next
A: ","['Talk to someone about being a volunteer', 'Tell someone they prefer not to be a volunteer', 'The others will honor him next']",0
1185,"
Q: Sasha and Austin attended the school dance, enjoying each other's company as they danced the night away.  What will Sasha want to do next? 
  choice: Be picked up by Austin
  choice: Buy a cheap guitar
  choice: Move out of state
A: ","['Buy a cheap guitar', 'Move out of state', 'Be picked up by Austin']",2
1186,"
Q: Bailey requested that Alex send the letter as soon as possible since it was crucial.  How would Alex feel as a result? 
  choice: Like Alex has urgent business
  choice: Like mailing the letter immediately
  choice: Rushed
A: ","['Like Alex has urgent business', 'Like mailing the letter immediately', 'Rushed']",2
1187,"
Q: Lee prepared duplicate materials to ensure that every woman at the table was able to participate fully.  What will Lee want to do next? 
  choice: Find a copy machine
  choice: Keep all the copies
  choice: Make sure there are enough
A: ","['Keep all the copies', 'Find a copy machine', 'Make sure there are enough']",2
1188,"
Q: Austin had lost a significant amount of weight recently, so he opted to wear a belt around his waist to accentuate his new figure.  What will Austin want to do next? 
  choice: Continue getting ready
  choice: Started to eat healthy food
  choice: Take off the belt
A: ","['Take off the belt', 'Continue getting ready', 'Started to eat healthy food']",0
1189,"
Q: Taylor assisted her friend with her moving process.  How would you describe Taylor? 
  choice: Caring
  choice: Like a good friend
  choice: Like they did a good deed
A: ","['Caring', 'Like a good friend', 'Like they did a good deed']",1
1190,"
Q: Kai went on a fun camping trip with his friends, but unfortunately, he tried something that didn't agree with him and ended up feeling quite sick.  What will Kai want to do next? 
  choice: Go to the hospital
  choice: Play cards
  choice: Stay in the woods
A: ","['Stay in the woods', 'Go to the hospital', 'Play cards']",1
1191,"
Q: Austin headed to the restaurant for a delicious dinner, but he just couldn't resist ordering a decadent dessert.  What will Austin want to do next? 
  choice: Leave the restaurant
  choice: Not eat anything
  choice: Order dessert
A: ","['Leave the restaurant', 'Not eat anything', 'Order dessert']",2
1192,"
Q: Addison was delivering a speech in front of many people and gave careful consideration to every remark made.  How would Addison feel as a result? 
  choice: Good and kind
  choice: Sad and furious
  choice: Upset and mean
A: ","['Sad and furious', 'Upset and mean', 'Good and kind']",2
1193,"
Q: It has been reported that Quinn brutally murdered Remy's wife while Remy was absent on a business journey.  How would Quinn feel afterwards? 
  choice: Guilty
  choice: Like a good person
  choice: Sad
A: ","['Guilty', 'Like a good person', 'Sad']",0
1194,"
Q: Aspiring to earn some extra cash for her college expenses, Cameron dedicated herself to working diligently at the supermarket every day.  How would Cameron feel afterwards? 
  choice: A person who worries about their financial status
  choice: A person who worries about their savings
  choice: Responsible
A: ","['Responsible', 'A person who worries about their financial status', 'A person who worries about their savings']",0
1195,"
Q: Casey is an exceptionally talented person who is well-liked by everyone in the team. Her positive attitude and dedication to her work are truly inspiring.  What will Casey want to do next? 
  choice: Learn songs
  choice: Perform well and talk to others
  choice: Relax
A: ","['Relax', 'Learn songs', 'Perform well and talk to others']",1
1196,"
Q: Riley was always so much fun to be around when he was in a good mood.  What will happen to Riley? 
  choice: Be loved by many
  choice: Resentful
  choice: Unloved
A: ","['Resentful', 'Unloved', 'Be loved by many']",2
1197,"
Q: Addison thoroughly assessed every individual before selecting the most appropriate person to communicate with.  How would you describe Addison? 
  choice: A nervous, calculated person
  choice: Happy that she acted that way
  choice: Like she made a good choice
A: ","['Happy that she acted that way', 'Like she made a good choice', 'A nervous, calculated person']",1
1198,"
Q: Cameron carefully chose his outfit for the chilly winter day, layering on warm clothing to brave the elements and walk into the city.  What will Cameron want to do next? 
  choice: Change into shorts
  choice: Go get a better jacket
  choice: Spend the day in the sun
A: ","['Spend the day in the sun', 'Change into shorts', 'Go get a better jacket']",2
1199,"
Q: Sasha felt tormented by her big brother's constant teasing, so she sought payback. She creatively let out some air from his tires.  What will Others want to do next? 
  choice: Hide from her brother
  choice: Lock her doors
  choice: Yell
A: ","['Yell', 'Lock her doors', 'Hide from her brother']",2
1200,"
Q: Bailey requested that Tracy, our talented classmate with a flair for baking, prepare some scrumptious cookies for the upcoming bake sale.  What is happening at the school? 
  choice: Going to be a pep rally
  choice: Going to bring cookies to school
  choice: Sell cookies for charity
A: ","['Sell cookies for charity', 'Going to bring cookies to school', 'Going to be a pep rally']",0
1201,"
Q: Casey discussed Addison's circumstances. They had been close friends for a long time and even attended the same university.  Why did Casey do this? 
  choice: Help Addison get in to college
  choice: Hug each other
  choice: Lp Addison with her problems
A: ","['Lp Addison with her problems', 'Help Addison get in to college', 'Hug each other']",1
1202,"
Q: Carson attended school for three years until they were asked to leave.  How would Carson feel afterwards? 
  choice: A liar
  choice: Cheated
  choice: Thankful
A: ","['A liar', 'Thankful', 'Cheated']",1
1203,"
Q: Tracy's sweet angels were famished, so Aubrey created a delicious meal and nurtured them with love.  What does Aubrey need to do before this? 
  choice: Prepare food for the kids
  choice: Talk to the kids
  choice: Wash the dishes
A: ","['Prepare food for the kids', 'Wash the dishes', 'Talk to the kids']",0
1204,"
Q: Kendall clumsily draped a string around my neck, almost choking me.  What does Kendall need to do before this? 
  choice: Find a reason
  choice: Kill someone
  choice: Throw the string away
A: ","['Throw the string away', 'Find a reason', 'Kill someone']",1
1205,"
Q: Robin was completely paralyzed and couldn't respond in any way.  What will Carson want to do next? 
  choice: Abandon Robin
  choice: Find an alternative
  choice: Raise Robin's hand
A: ","['Abandon Robin', ""Raise Robin's hand"", 'Find an alternative']",2
1206,"
Q: Once Quinn was done with the wrench, she returned the tools to their proper place.  How would Quinn feel as a result? 
  choice: Forgetful
  choice: On his own
  choice: Thoughtful
A: ","['Forgetful', 'On his own', 'Thoughtful']",2
1207,"
Q: Taylor was so thoughtful to assist Ash with moving into her dream apartment on the top floor.  How would you describe Taylor? 
  choice: A kind and caring friend
  choice: A kind and caring nurse
  choice: A person with a dolly
A: ","['A person with a dolly', 'A kind and caring nurse', 'A kind and caring friend']",2
1208,"
Q: Kai snuggled into Austin's embrace for the group club photo in the yearbook.  How would you describe Kai? 
  choice: A flirtatious individual
  choice: Self centered sometimes
  choice: Wanted
A: ","['Self centered sometimes', 'Wanted', 'A flirtatious individual']",0
1209,"
Q: Alex gifted his team members with elegant gold timepieces and carefully fastened each one around their wrist himself.  How would you describe Alex? 
  choice: A greedy person
  choice: A thoughtful person
  choice: Satisfied over the gift he gave his team
A: ","['A greedy person', 'Satisfied over the gift he gave his team', 'A thoughtful person']",2
1210,"
Q: Jordan carelessly left his book on a park bench.  How would you describe Jordan? 
  choice: A forgetful person
  choice: Very careful
  choice: Would be embarrassed
A: ","['Very careful', 'A forgetful person', 'Would be embarrassed']",1
1211,"
Q: Without a nutritious breakfast, Ash struggles to function and accomplish his tasks effectively.  What will Ash want to do next? 
  choice: Go back to sleep
  choice: Go to school
  choice: Wash the dishes
A: ","['Wash the dishes', 'Go back to sleep', 'Go to school']",1
1212,"
Q: Cameron proudly displayed his shiny new ride to his pals, earning plenty of oohs and aahs.  How would Others feel as a result? 
  choice: Jealous of Cameron
  choice: Pleased with their own cars
  choice: Wealthy
A: ","['Jealous of Cameron', 'Wealthy', 'Pleased with their own cars']",2
1213,"
Q: Casey's antics were so silly that she kept us awake all night long."" (more formal, emphasis on the negative impact of Casey's behavior)  What will Casey want to do next? 
  choice: Get some sleep
  choice: Have fun
  choice: Play together
A: ","['Play together', 'Get some sleep', 'Have fun']",1
1214,"
Q: Jesse was really craving something tasty, but the cafeteria food just wasn't doing it for him, so he left campus with authorization.  What will Jesse want to do next? 
  choice: Did this to get food
  choice: Did this to satisfy hunger
  choice: Go eat at home
A: ","['Go eat at home', 'Did this to get food', 'Did this to satisfy hunger']",2
1215,"
Q: Tracy took Jesse's students to the park, freeing up Jesse's schedule for her appointment.  What does Tracy need to do before this? 
  choice: Check the playground
  choice: Go with jesse to the appointment
  choice: Make sure the students are ready to go
A: ","['Go with jesse to the appointment', 'Check the playground', 'Make sure the students are ready to go']",2
1216,"
Q: Tracy gave my friend and me some amazing video games that we were super excited to play and enjoy together.  What will Tracy want to do next? 
  choice: Be generous
  choice: Give advice
  choice: Give bad advice
A: ","['Give bad advice', 'Be generous', 'Give advice']",1
1217,"
Q: Jordan thoughtfully brought a toy for Bailey's kiddos, hoping it would put big smiles on their faces and create lasting memories.  What will Jordan want to do next? 
  choice: Be angry
  choice: Give the toys to her kids
  choice: Smile
A: ","['Smile', 'Give the toys to her kids', 'Be angry']",1
1218,"
Q: Kai had a blast playing games with her pals online, and they spent hours together having a great time.  How would Kai feel afterwards? 
  choice: Computer savvy
  choice: Needed
  choice: Sad
A: ","['Computer savvy', 'Sad', 'Needed']",0
1219,"
Q: Tracy and Jordan were having a wonderful time together on their date, and then Jordan gently leaned in to get a better view of Tracy's face.  What will Jordan want to do next? 
  choice: Get closer
  choice: Kiss Tracy
  choice: Move away
A: ","['Get closer', 'Move away', 'Kiss Tracy']",0
1220,"
Q: Robin spent a week thinking about it and then decided to follow Kai's recommendation.  What is Robin going to do? 
  choice: A person who took Kai's advice
  choice: Became a deputy
  choice: Strangely close ties all their lives
A: ","[""A person who took Kai's advice"", 'Became a deputy', 'Strangely close ties all their lives']",1
1221,"
Q: Casey completely spaced her lunch, but thankfully Aubrey was there to save the day by dropping it off at school so she wouldn't starve.  What will Aubrey want to do next? 
  choice: Go home
  choice: Go to the school
  choice: See if Casey enjoy the lunch
A: ","['Go to the school', 'See if Casey enjoy the lunch', 'Go home']",0
1222,"
Q: As they were leaving in a rush, Kai kindly put away Carson's tools for him to save time.  What will Kai want to do next? 
  choice: Ask Carson for payment
  choice: Go back home to rest
  choice: Go find Carson
A: ","['Ask Carson for payment', 'Go back home to rest', 'Go find Carson']",2
1223,"
Q: Lee gave birth to two precious baby girls while she was at the hospital.  What will Lee want to do next? 
  choice: Go get some ice cream
  choice: Ignore the babies
  choice: See her twins
A: ","['See her twins', 'Ignore the babies', 'Go get some ice cream']",0
1224,"
Q: During their outing to the park, Quinn lobbed the frisbee over to her companion.  What does Quinn need to do before this? 
  choice: Be at home
  choice: Have a friend
  choice: Play frisbee
A: ","['Play frisbee', 'Be at home', 'Have a friend']",2
1225,"
Q: Jesse was so angry that he yelled at his brother, unfortunately going a bit overboard.  How would you describe Jesse? 
  choice: Happy
  choice: Remorseful
  choice: Upset
A: ","['Happy', 'Remorseful', 'Upset']",2
1226,"
Q: After months of studying for the driver's exam, Addison finally felt confident enough to sign up and take the test.  How would you describe Addison? 
  choice: Careless
  choice: Devoted
  choice: Excited
A: ","['Excited', 'Careless', 'Devoted']",0
1227,"
Q: Tracy couldn't bear the thought of doing poorly on the history test, so she threw in the towel.  What will Tracy want to do next? 
  choice: Fail the next test too
  choice: Fail to study
  choice: Take the class again
A: ","['Fail the next test too', 'Take the class again', 'Fail to study']",0
1228,"
Q: Taylor caught a cold after kissing Jan.  How would you describe Taylor? 
  choice: A person who likes to kiss
  choice: Cautious
  choice: Conflicted
A: ","['Cautious', 'Conflicted', 'A person who likes to kiss']",0
1229,"
Q: Addison enjoyed their bread so much that they asked for more right away, and even went back for thirds!  How would you describe Addison? 
  choice: Careful about food
  choice: Glutenous
  choice: Stuffed
A: ","['Stuffed', 'Glutenous', 'Careful about food']",1
