,sentences,choices,scores
1036,"
Q: Alex scoured the woods for the knife he had misplaced.  How would Alex feel afterwards? 
  choice: Cheerful
  choice: Enlightened
  choice: Sad
A: ","['Sad', 'Cheerful', 'Enlightened']",2
1037,"
Q: Jordan was feeling peckish, so he opted to grab a quick snack.  What will Jordan want to do next? 
  choice: Check his fridge
  choice: Go to sleep
  choice: Take a shower
A: ","['Take a shower', 'Check his fridge', 'Go to sleep']",1
1038,"
Q: Sasha was in the midst of a gaming session when they started feeling exhausted.  How would you describe Sasha? 
  choice: Bored
  choice: Fed up
  choice: Someone that want's something else to do
A: ","['Fed up', ""Someone that want's something else to do"", 'Bored']",0
1039,"
Q: Kai decided to hang in there at the hospital for his mom's surgery. She pulled through just fine.  How would Kai feel afterwards? 
  choice: Would be ashamed to have wasted time
  choice: Would be proud to protect his family
  choice: Would think he had wasted a whole day
A: ","['Would think he had wasted a whole day', 'Would be proud to protect his family', 'Would be ashamed to have wasted time']",1
1040,"
Q: Cameron was pleased with Bailey's performance on the task he had hired him for, and felt confident in his abilities.  What will Bailey want to do next? 
  choice: Apply for more jobs
  choice: Apply for unemployment
  choice: Walk through and inspect the work
A: ","['Apply for unemployment', 'Apply for more jobs', 'Walk through and inspect the work']",1
1041,"
Q: Cameron made an effort to steer clear of his teacher.  Why did Cameron do this? 
  choice: Accidently broke the teachers computer
  choice: Transfer to another school
  choice: Was going to pretend to be sick with the flu
A: ","['Transfer to another school', 'Accidently broke the teachers computer', 'Was going to pretend to be sick with the flu']",2
1042,"
Q: Aubery and Carson were hooking up, and Cameron was pissed about it.  How would Cameron feel afterwards? 
  choice: Happy for talking
  choice: Hateful
  choice: Like a mean person
A: ","['Happy for talking', 'Hateful', 'Like a mean person']",1
1043,"
Q: Jordan took the guy to the shoe store because the guy was homeless and his shoes were worn out.  What will Jordan want to do next? 
  choice: Ask the man what he wants
  choice: Buy shoes for themselves
  choice: Look for shoes they like
A: ","['Buy shoes for themselves', 'Look for shoes they like', 'Ask the man what he wants']",2
1044,"
Q: Lee and Austin bumped into each other at the park and had an amazing adventure together.  How would Lee feel afterwards? 
  choice: Angry
  choice: Pleased
  choice: Sad
A: ","['Angry', 'Pleased', 'Sad']",1
1045,"
Q: Quinn was aware of Ash's character well enough to know that he would never stoop to committing such a heinous act.  How would Quinn feel afterwards? 
  choice: In jail
  choice: Intelligent
  choice: Not guilty
A: ","['Not guilty', 'In jail', 'Intelligent']",2
1046,"
Q: Taylor scrolled through his social media to see if his buddy had posted any updates from his recent trip.  What will his other friends want to do next? 
  choice: Go on their own vacation
  choice: Know their friends Instagram name
  choice: See his pictures
A: ","['Know their friends Instagram name', 'Go on their own vacation', 'See his pictures']",2
1047,"
Q: Taylor couldn't help but feel endeared to their partner as they leaned in for a cheeky kiss.  What will Others want to do next? 
  choice: Give it back
  choice: Others will be angry with Taylor
  choice: Others will be annoyed with Taylor
A: ","['Others will be annoyed with Taylor', 'Give it back', 'Others will be angry with Taylor']",0
1048,"
Q: She was spending the night for the first time with her buddies from the Brownie Troop. (using more gender-neutral language and avoiding pronouns)  How would Sasha feel afterwards? 
  choice: Embarassed and ashamed
  choice: Sociable and friendly with others
  choice: Would be proud for soiling the sleeping bag
A: ","['Sociable and friendly with others', 'Embarassed and ashamed', 'Would be proud for soiling the sleeping bag']",0
1049,"
Q: Jan delivered her third child after a particularly challenging and grueling labor.  How would Jan feel afterwards? 
  choice: At peace
  choice: Heartbroken
  choice: Sad
A: ","['At peace', 'Heartbroken', 'Sad']",1
1050,"
Q: After receiving constructive criticism from his boss, Addison took the advice to heart and made significant improvements.  How would you describe Addison? 
  choice: A good listener
  choice: Expecting the boss to be a good listener
  choice: Serious
A: ","['Expecting the boss to be a good listener', 'Serious', 'A good listener']",2
1051,"
Q: Sydney's dad took us to the doc's office for a shot. When it was time for the shot, I balked and wouldn't let him give it to me.  How would you describe Sydney? 
  choice: Clever
  choice: Frightened
  choice: Stubborn
A: ","['Frightened', 'Stubborn', 'Clever']",1
1052,"
Q: Skylar vigorously rubbed his hands together, yet the people still appeared chilly.  What will Skylar want to do next? 
  choice: Give them a warm blanket
  choice: Give them an ice cream cone
  choice: Take off their coats
A: ","['Give them a warm blanket', 'Give them an ice cream cone', 'Take off their coats']",2
1053,"
Q: Cameron was feeling down, but spending time with his playful puppy totally brightened his day.  How would Cameron feel afterwards? 
  choice: Angry
  choice: Easy to cheer up
  choice: Relieved
A: ","['Relieved', 'Angry', 'Easy to cheer up']",2
1054,"
Q: Tracy brought the little rugrats to the shindig, and they were totally bugging everyone out.  What will Others want to do next? 
  choice: Go somewhere else
  choice: Go to the party
  choice: Include the kids
A: ","['Go to the party', 'Go somewhere else', 'Include the kids']",2
1055,"
Q: Riley knew he couldn't beat Kendall, but he had no choice, so he fought Kendall in a battle.  What will happen to Riley? 
  choice: Get a trophy for winning the boxing match
  choice: Remain unbeaten
  choice: Suffer a loss
A: ","['Get a trophy for winning the boxing match', 'Remain unbeaten', 'Suffer a loss']",2
1056,"
Q: Jesse ditched his plans with Cameron to go see Lady Gaga perform live after her friend invited him at the last minute.  What did Jesse do? 
  choice: Stood up her date Cameron
  choice: They are a person who prioritizes themselves
  choice: They are a person who puts themselves first
A: ","['They are a person who prioritizes themselves', 'They are a person who puts themselves first', 'Stood up her date Cameron']",2
1057,"
Q: Lee handed Taylor's buddy a suggestion at the eatery that evening.  How would you describe Lee? 
  choice: Cheap
  choice: Frugal
  choice: Very generous
A: ","['Cheap', 'Very generous', 'Frugal']",2
1058,"
Q: Ash raised their arms in excitement on the thrilling roller coaster.  What will Sasha want to do next? 
  choice: Buy tickets for the roller coaster
  choice: Have fun
  choice: Start crying
A: ","['Have fun', 'Buy tickets for the roller coaster', 'Start crying']",0
1059,"
Q: Quinn returned the book to the librarian before delving into its pages.  Why did Quinn do this? 
  choice: Find a book that seemed enjoyable
  choice: Find a book that she preferred
  choice: Quinn hated the cover
A: ","['Find a book that she preferred', 'Find a book that seemed enjoyable', 'Quinn hated the cover']",1
1060,"
Q: Lee discovered his buddies hanging outdoors and engaging in some fun activities in the nearby park.  What does Lee need to do before this? 
  choice: Check out the movie theater for his friends
  choice: Let his parents know that he was going to try to find their founds
  choice: Loved
A: ","['Check out the movie theater for his friends', 'Loved', 'Let his parents know that he was going to try to find their founds']",2
1061,"
Q: Casey's lack of attention from boys prompted her to get a fresh haircut.  What will Casey want to do next? 
  choice: Get a date
  choice: Ignore everyone
  choice: Stay in her house
A: ","['Stay in her house', 'Ignore everyone', 'Get a date']",2
1062,"
Q: Tracy was almost ready to head out to work, and Robin had already left her house.  What will Tracy want to do next? 
  choice: Get ready to head the their job
  choice: Go to Tradcy's home
  choice: Prepare to leave from work
A: ","['Get ready to head the their job', 'Prepare to leave from work', ""Go to Tradcy's home""]",2
1063,"
Q: Jordan felt a strong desire to become a foster parent after realizing the impact he could have on children's happiness.  What will Jordan want to do next? 
  choice: Foster kids
  choice: Go swimming
  choice: Work in an office
A: ","['Foster kids', 'Work in an office', 'Go swimming']",0
1064,"
Q: He knew she had lost interest in what he was saying, so he cut to the chase.  Why did Ash do this? 
  choice: Needed to be ready to leave
  choice: Needed to prepare a good speech
  choice: Not be a drag on other people
A: ","['Needed to be ready to leave', 'Needed to prepare a good speech', 'Not be a drag on other people']",0
1065,"
Q: Jesse resided with their spouse to support shared financial responsibilities and maintain a harmonious partnership.  Why did Jesse do this? 
  choice: Bored
  choice: Get married
  choice: Great
A: ","['Great', 'Bored', 'Get married']",1
1066,"
Q: Jan wasn't thrilled with the way her photo turned out, so she requested that Kai tweak it. Kai stepped in and made some adjustments to Jan's photo, understanding her needs.  What will Kai want to do next? 
  choice: Better about herself
  choice: Do a favor for her friend Jan
  choice: Get approval
A: ","['Get approval', 'Better about herself', 'Do a favor for her friend Jan']",2
1067,"
Q: Aubrey provided nourishment for Tracy's young ones while Tracy was busy at the office.  What will happen to Aubrey? 
  choice: Be grateful
  choice: Get paid by Tracy
  choice: Get yelled at by Tracy
A: ","['Be grateful', 'Get paid by Tracy', 'Get yelled at by Tracy']",0
1068,"
Q: After a grueling day at the office, Jan headed out for a night on the town with his colleagues.  What will Jan want to do next? 
  choice: Be silent
  choice: Have fun
  choice: Talk to her coworkers
A: ","['Talk to her coworkers', 'Have fun', 'Be silent']",1
1069,"
Q: Kendall wrested the journal from the hands of others so that no one else could read it.  Why did Kendall do this? 
  choice: Have everybody read it
  choice: Protect sensitive information
  choice: Try to get it back
A: ","['Protect sensitive information', 'Try to get it back', 'Have everybody read it']",0
1070,"
Q: Ash regained his composure and proved his skills after he got back on his feet following a tumble during the basketball game.  What does Ash need to do before this? 
  choice: Beat everyone else
  choice: Make no mistakes
  choice: Play a basketball game
A: ","['Beat everyone else', 'Make no mistakes', 'Play a basketball game']",2
1071,"
Q: Carson didn't do well on the test. He was frustrated and disappointed.  How would Carson feel afterwards? 
  choice: As ignorant
  choice: Optimistic
  choice: Would fee like a loser
A: ","['Optimistic', 'As ignorant', 'Would fee like a loser']",0
1072,"
Q: Cameron arranged for another person to collect the kids from school.  How would Cameron feel afterwards? 
  choice: Glad to have the emergency handled
  choice: Glad to help out with the children
  choice: Happy to their boss who let them off
A: ","['Glad to have the emergency handled', 'Glad to help out with the children', 'Happy to their boss who let them off']",0
1073,"
Q: Sasha sought retribution against her sister for swiping her first beau of two years.  How would you describe Sasha? 
  choice: Distraught for it
  choice: Great for it
  choice: High confidence
A: ","['High confidence', 'Distraught for it', 'Great for it']",1
1074,"
Q: Quinn experienced difficulty catching his breath after leaping off the roof of his home.  How would you describe Quinn? 
  choice: Foolish
  choice: Light headed
  choice: Patient
A: ","['Foolish', 'Patient', 'Light headed']",2
1075,"
Q: Sasha really ticked Kai off by playing pranks on them.  How would you describe Sasha? 
  choice: Annoying to Kai
  choice: Being mean to Kai
  choice: Joking around
A: ","['Joking around', 'Annoying to Kai', 'Being mean to Kai']",0
1076,"
Q: Remy offered Casey an alternate perspective on what they believed occurred.  What will Casey want to do next? 
  choice: Learn if Remy agrees with what they think happened
  choice: Talk about what Remy thinks about their thoughts
  choice: Thinks about it
A: ","['Learn if Remy agrees with what they think happened', 'Thinks about it', 'Talk about what Remy thinks about their thoughts']",0
1077,"
Q: Robin and his buddies were itching to catch a flick, so he checked out the movie schedules online.  Why did Robin do this? 
  choice: Go to an early movie because they worked the next day
  choice: Nap during the movie
  choice: Pick a theater
A: ","['Pick a theater', 'Nap during the movie', 'Go to an early movie because they worked the next day']",0
1078,"
Q: Carson pursued his dream of becoming an engineer by enrolling in a degree program to gain the necessary knowledge and skills.  What will Carson want to do next? 
  choice: Finish college
  choice: Learn about a career as an engineer
  choice: Study
A: ","['Study', 'Learn about a career as an engineer', 'Finish college']",1
1079,"
Q: Austin perched himself on Bailey's knee because there were no other seats available.  How would Austin feel afterwards? 
  choice: Feeling loved
  choice: Feeling shocked
  choice: Funny
A: ","['Feeling shocked', 'Funny', 'Feeling loved']",0
1080,"
Q: Lee flashed a grin at Taylor and guffawed heartily when Taylor cracked a joke.  How would Taylor feel as a result? 
  choice: Like impressing Taylor
  choice: Like they gave their friend an answer
  choice: Like they were funny
A: ","['Like impressing Taylor', 'Like they were funny', 'Like they gave their friend an answer']",1
1081,"
Q: Casey phoned Aubrey's folks to see how they were doing.  How would you describe Casey? 
  choice: Glad to know how they are
  choice: Someone lovely
  choice: Someone who love to party
A: ","['Someone who love to party', 'Someone lovely', 'Glad to know how they are']",2
1082,"
Q: Sydney inquired with the teacher if Ash could grab one book when they were passing them out.  What will happen to Ash? 
  choice: Be thanked by Ash
  choice: Get's a book too
  choice: Think he should be thanked
A: ","['Think he should be thanked', 'Be thanked by Ash', ""Get's a book too""]",1
1083,"
Q: Carson expressed gratitude to his aunt for the bizarre and unasked-for present she bestowed upon him.  Why did Carson do this? 
  choice: Bad
  choice: Good
  choice: Return the gift
A: ","['Return the gift', 'Bad', 'Good']",2
1084,"
Q: Jesse had a leg injury and was unable to chaperone the students on the trip as planned.  What does Tracy need to do before this? 
  choice: Rest her leg
  choice: Stay at home
  choice: Tell Jesse she was willing to go
A: ","['Rest her leg', 'Tell Jesse she was willing to go', 'Stay at home']",1
1085,"
Q: Kendall's buddy Anne was tying the knot, but Kendall was still in the dark.  How would you describe Kendall? 
  choice: A friend who was happy for Anne
  choice: Like buying a present for the bride
  choice: Very sad
A: ","['A friend who was happy for Anne', 'Very sad', 'Like buying a present for the bride']",0
1086,"
Q: Jordan spoke about their thrilling journey to victory, highlighting the various obstacles they overcame along the way.  How would Others feel as a result? 
  choice: Encouraged
  choice: Great
  choice: Proud
A: ","['Encouraged', 'Proud', 'Great']",1
1087,"
Q: Alex made a daring escape from the blazing building.  What will Alex want to do next? 
  choice: Escape too
  choice: Indifferent
  choice: Loved
A: ","['Indifferent', 'Loved', 'Escape too']",2
1088,"
Q: Ash invested in some fresh attire for his first day of school this new year.  What does Ash need to do before this? 
  choice: Go to the store
  choice: Organize his clothes for each day of the week
  choice: Remove the tags from the clothes
A: ","['Organize his clothes for each day of the week', 'Remove the tags from the clothes', 'Go to the store']",2
1089,"
Q: Remy skipped school due to a nasty case of the flu that day.  How would Others feel as a result? 
  choice: Quite compassionate
  choice: Very angry
  choice: Very sick
A: ","['Quite compassionate', 'Very angry', 'Very sick']",0
1090,"
Q: Cameron was pushing his baby Aubrey in her stroller through the park when Aubrey suddenly threw toys out of the stroller.  How would Cameron feel as a result? 
  choice: Excited and engaged
  choice: Happy and relieved
  choice: Tired of picking them up
A: ","['Excited and engaged', 'Tired of picking them up', 'Happy and relieved']",1
1091,"
Q: Aubrey got them to slow down by pulling them over for driving too quickly on the highway.  How would you describe Aubrey? 
  choice: Annoyed at getting a ticket
  choice: Compliance-focused
  choice: Scared of going to jail
A: ","['Compliance-focused', 'Annoyed at getting a ticket', 'Scared of going to jail']",1
1092,"
Q: Lee shared his startup concept with Carson, who expressed reservations about the venture's potential risks.  How would Lee feel as a result? 
  choice: Proud
  choice: Rejected
  choice: Thoughtful
A: ","['Rejected', 'Proud', 'Thoughtful']",2
1093,"
Q: My buddy was fundraising for the Boy Scouts by selling popcorn, and Tracy - who's a total popcorn fan - placed a big order and paid me for it.  What will Tracy want to do next? 
  choice: Make space in the pantry for the new popcorn packages
  choice: Suggest to my friend that they stop selling popcorn
  choice: Tell my friend about their popcorn allergies
A: ","['Make space in the pantry for the new popcorn packages', 'Tell my friend about their popcorn allergies', 'Suggest to my friend that they stop selling popcorn']",0
1094,"
Q: Riley watched Jesse closely because he suspected him of stealing, and his eyes seemed to pierce through Jesse's defenses.  Why did Riley do this? 
  choice: Because Jesse was a criminal
  choice: Because Jesse was their boss
  choice: Because Jesse was their friend
A: ","['Because Jesse was their boss', 'Because Jesse was a criminal', 'Because Jesse was their friend']",2
1095,"
Q: Riley is keeping a close eye on Jesse after discovering that the necklace went missing from the drawer.  Why did Riley do this? 
  choice: Get arrested
  choice: Get in trouble
  choice: Think Jesse stole the necklace
A: ","['Get arrested', 'Think Jesse stole the necklace', 'Get in trouble']",1
1096,"
Q: Carson swung by Robin's crib to grab his keys 'cause he left 'em on the coffee table.  What will Robin want to do next? 
  choice: Be invited by Robin to their house
  choice: Threw the keys out the window in the rain
  choice: Walked Carson to the door to say goodbye
A: ","['Be invited by Robin to their house', 'Walked Carson to the door to say goodbye', 'Threw the keys out the window in the rain']",1
1097,"
Q: Taylor battled a stubborn cold that lingered in his throat.  How would Taylor feel afterwards? 
  choice: Happy
  choice: Ill
  choice: Run down
A: ","['Run down', 'Happy', 'Ill']",2
1098,"
Q: Robin constructed a frosty figure in the winter wonderland and bestowed it with a fresh moniker.  What will Robin want to do next? 
  choice: Destroy it
  choice: Get angry
  choice: Put a carrot in the nose
A: ","['Get angry', 'Destroy it', 'Put a carrot in the nose']",2
1099,"
Q: Kendall was determined to master drawing, so he invested in a pencil, paper, and an instructional video to learn the ropes.  What will Kendall want to do next? 
  choice: Buy a paint set
  choice: Practice painting
  choice: Watch the video
A: ","['Watch the video', 'Practice painting', 'Buy a paint set']",0
1100,"
Q: Robin helped Aubrey switch into some fresh duds after she got all dressed up in her drink.  What will happen to Robin? 
  choice: Get Aubrey a new bottle
  choice: Ignore the mess Aubrey made
  choice: Yell at Aubrey for spilling
A: ","['Get Aubrey a new bottle', 'Yell at Aubrey for spilling', 'Ignore the mess Aubrey made']",0
1101,"
Q: Jesse was hesitant to cause a fuss, but he ultimately took every statement at face value.  What will Others want to do next? 
  choice: Collude
  choice: Shun Jesse
  choice: Work with Jesse
A: ","['Work with Jesse', 'Collude', 'Shun Jesse']",0
1102,"
Q: Jordan's after-school tutoring program had a profound impact on the kids' grades.  How would you describe Jordan? 
  choice: A kind and caring teacher
  choice: A reckless woman
  choice: An irresponsible person
A: ","['A reckless woman', 'A kind and caring teacher', 'An irresponsible person']",1
1103,"
Q: Addison was feeling pretty rough and had a throbbing headache, and Sydney noticed he wasn't looking so great.  How will Addison feel about Sydney? 
  choice: Know what was wrong
  choice: Thank Sydney for helping them
  choice: Walk away from Sydney
A: ","['Know what was wrong', 'Walk away from Sydney', 'Thank Sydney for helping them']",0
1104,"
Q: Skylar visited the dentist and scheduled a time to have his cavity filled.  How would Skylar feel afterwards? 
  choice: Cant wait to visit
  choice: Nervous
  choice: Someone who wants good dental hygiene
A: ","['Nervous', 'Someone who wants good dental hygiene', 'Cant wait to visit']",0
1105,"
Q: Remy granted Skylar access to his account so she could join in on the gaming fun.  Why did Remy do this? 
  choice: Be a nice person
  choice: Play with Skylar
  choice: Steal from Skylar
A: ","['Play with Skylar', 'Be a nice person', 'Steal from Skylar']",1
1106,"
Q: Jan received assistance with math from Kia and saw an improvement in his work.  How would you describe Kai? 
  choice: As someone who knows how to teach
  choice: Feels happy
  choice: Feels smarter
A: ","['Feels happy', 'Feels smarter', 'As someone who knows how to teach']",2
1107,"
Q: Sydney was eager to give Kai a glimpse of the latest tablet they had purchased, so Kai gathered around Sydney for a closer look.  How would Kai feel afterwards? 
  choice: A curious person
  choice: Like she knows about the tablet Sydney got
  choice: Like she recommend Sydney a new tablet
A: ","['Like she knows about the tablet Sydney got', 'Like she recommend Sydney a new tablet', 'A curious person']",0
1108,"
Q: Remy swiftly tapped the email icon and sent a message to the entire team.  What does Remy need to do before this? 
  choice: Be in their office
  choice: Keep contact
  choice: Write an email
A: ","['Keep contact', 'Be in their office', 'Write an email']",2
1109,"
Q: Riley gazed intently at Jesse, his eyes fixed on his friend's face as he took in every detail.  What will Riley want to do next? 
  choice: Had planned the awards dinner and it had gone very smoothly
  choice: Look at something else
  choice: Question: At the awards dinner, Riley looked at Jesse with admiration. Why did Riley do this?   Jesse had won the top prize for the company and the team
A: ","['Question: At the awards dinner, Riley looked at Jesse with admiration. Why did Riley do this?   Jesse had won the top prize for the company and the team', 'Had planned the awards dinner and it had gone very smoothly', 'Look at something else']",2
1110,"
Q: Sasha came to the rescue when his friend Liza was in a difficult spot. Despite Liza's reluctance to ask for help, Sasha intervened and helped her out of the situation.  How would Sasha after Liza refuses help? 
  choice: Caring
  choice: Hurt and frustrated
  choice: Kind
A: ","['Caring', 'Hurt and frustrated', 'Kind']",2
1111,"
Q: Casey conducted an experiment that required her to keep the mice awake throughout the night.  What will happen to the mice? 
  choice: Be happy
  choice: Be ready to sleep
  choice: Find out what happens to the mice
A: ","['Be happy', 'Find out what happens to the mice', 'Be ready to sleep']",2
1112,"
Q: Bailey was holding the exams as the class began. She handed Jesse a test booklet.  What does Bailey need to do before this? 
  choice: Needed to wait for class to start
  choice: Pass out exams
  choice: Talk about the exam
A: ","['Pass out exams', 'Talk about the exam', 'Needed to wait for class to start']",0
1113,"
Q: Taylor was a lifesaver when it came to moving - he effortlessly carried all of Ash's boxes and made the process so much easier.  How would Taylor feel afterwards? 
  choice: Alive
  choice: Appreciative
  choice: Tired
A: ","['Tired', 'Alive', 'Appreciative']",2
1114,"
Q: Cameron stepped aside as the team of horses galloped past.  What will Cameron want to do next? 
  choice: A horse knocked Cameron out of the way
  choice: A wheel ran over Cameron's foot
  choice: Moved quickly and fell into a ditch
A: ","[""A wheel ran over Cameron's foot"", 'Moved quickly and fell into a ditch', 'A horse knocked Cameron out of the way']",1
1115,"
Q: Sasha settled into her seat after igniting the flames that engulfed their abode, observing the destruction with a mixture of sadness and detachment.  How would Sasha feel afterwards? 
  choice: A sense of accomplishment
  choice: Distraught by the spread of the fire
  choice: Saddened by the loss of the house
A: ","['Distraught by the spread of the fire', 'Saddened by the loss of the house', 'A sense of accomplishment']",0
1116,"
Q: Addison finally scored a sweet ride after putting in a lot of effort over the past few months.  What does Addison need to do before this? 
  choice: Change the oil
  choice: Get a job
  choice: Heave bad credit
A: ","['Heave bad credit', 'Get a job', 'Change the oil']",1
1117,"
Q: Carson got into a scuffle with Robin last night when they were both under the influence.  How would you describe Carson? 
  choice: A drunkard
  choice: Guilty
  choice: Upset
A: ","['A drunkard', 'Guilty', 'Upset']",2
1118,"
Q: Robin quickly swapped Aubrey into some fresh duds after spilling grub all over the outfit they were rocking.  Why did Robin do this? 
  choice: Have Aubrey eat the food all over her dress
  choice: Have Aubrey looking and feeling fresh
  choice: Keep Aubrey in the kitchen preparing food
A: ","['Have Aubrey eat the food all over her dress', 'Keep Aubrey in the kitchen preparing food', 'Have Aubrey looking and feeling fresh']",2
1119,"
Q: Cameron gave Kai's grievance some serious thought and initiated an extensive probe into the situation.  What will happen to Kai? 
  choice: Be commended by Cameron
  choice: Be criticized by Cameron
  choice: Give a press briefing
A: ","['Be criticized by Cameron', 'Give a press briefing', 'Be commended by Cameron']",2
1120,"
Q: Riley scrimped and saved more dough when his daughter was in high school.  Why did Riley do this? 
  choice: Keep her daughter in high school
  choice: Pay for college
  choice: Run away from her family
A: ","['Run away from her family', 'Pay for college', 'Keep her daughter in high school']",1
1121,"
Q: Jan went back to his hometown for Christmas after learning about his grandfather's passing.  What does Jan need to do before this? 
  choice: Needed to book a plane ticket
  choice: Needed to tell her family she wasn't coming home
  choice: Remember Jan's grandfather during Christmas
A: ","[""Needed to tell her family she wasn't coming home"", 'Needed to book a plane ticket', ""Remember Jan's grandfather during Christmas""]",2
1122,"
Q: Aubrey was feeling restless one Saturday afternoon, so he reached out to a buddy and they decided to meet up at the park.  What will Aubrey want to do next? 
  choice: Run away from them
  choice: Take their friend home
  choice: Talk to their friend
A: ","['Talk to their friend', 'Run away from them', 'Take their friend home']",0
1123,"
Q: As Alex grew older and his health began to decline, he wisely decided to pass the command on to Sydney.  What will Alex want to do next? 
  choice: Get a new job
  choice: Make Sydney take charge
  choice: Relax
A: ","['Make Sydney take charge', 'Get a new job', 'Relax']",2
1124,"
Q: Austin treated them to a hearty dinner on that chilly evening in Chicago.  What will Austin want to do next? 
  choice: Go home
  choice: Loves them
  choice: Swim in the ocean
A: ","['Swim in the ocean', 'Loves them', 'Go home']",2
1125,"
Q: Aubrey slammed on the brakes, causing the driver to pull over for speeding. He then issued a ticket, making sure to include all the necessary details.  How would Aubrey feel as a result? 
  choice: As normal
  choice: Like a good cop
  choice: Like a weak person
A: ","['As normal', 'Like a weak person', 'Like a good cop']",0
1126,"
Q: Riley yelled in agony as he hit the ground after losing control of his bike and dislocating his shoulder.  What will Riley want to do next? 
  choice: Get on the bike
  choice: Go to a midwife
  choice: Go to the hospital
A: ","['Get on the bike', 'Go to a midwife', 'Go to the hospital']",2
1127,"
Q: Skylar and their buddy played outside, and Skylar took a tumble on the pavement.  What will happen to Skylar? 
  choice: Blame her friend
  choice: Have no pain
  choice: Need a band-aid
A: ","['Blame her friend', 'Need a band-aid', 'Have no pain']",0
1128,"
Q: Alex desired some solo time. He bid adieu to Robin's side.  How would you describe Alex? 
  choice: Independent
  choice: Scared
  choice: This wanted to be on their own to Alex
A: ","['Independent', 'This wanted to be on their own to Alex', 'Scared']",0
1129,"
Q: Carson requested a hearty pie for his evening meal.  What will Carson want to do next? 
  choice: Cut the grass
  choice: Take out the dog
  choice: Washes his hands before dinner
A: ","['Cut the grass', 'Washes his hands before dinner', 'Take out the dog']",1
1130,"
Q: Taylor created a video game inspired by her family's adventures.  What will Taylor want to do next? 
  choice: Change her mind about making the video game
  choice: Have them test out the video game
  choice: They wanted it to be personal
A: ","['Have them test out the video game', 'They wanted it to be personal', 'Change her mind about making the video game']",0
1131,"
Q: Kai requested all items on his holiday wish list.  What will Kai want to do next? 
  choice: Go Christmas shopping
  choice: Joy
  choice: Tell their list
A: ","['Go Christmas shopping', 'Joy', 'Tell their list']",0
1132,"
Q: Alex took advantage of Riley's weakened state and set him ablaze in the game.  What will happen to Alex? 
  choice: Will get sick after the game
  choice: Will quit playing
  choice: Win the game
A: ","['Win the game', 'Will get sick after the game', 'Will quit playing']",1
1133,"
Q: Quinn devoured the final slice of cake, leaving him feeling a bit guilty.  How would Quinn feel afterwards? 
  choice: Greedy
  choice: Guilty
  choice: Like they need to buy another cake
A: ","['Like they need to buy another cake', 'Guilty', 'Greedy']",1
1134,"
Q: Riley left the house with his sister today because he was grounded by his stepdad.  What will their step dad want to do next? 
  choice: Adopt more children
  choice: Contact police
  choice: Run away from home
A: ","['Run away from home', 'Contact police', 'Adopt more children']",1
1135,"
Q: Sally was jotting down her thoughts in her journal when Kendall, being a bit too curious, swiped it from her hands.  How would you describe Kendall? 
  choice: Dominant
  choice: Not interested in others journals
  choice: Someone who snatches things
A: ","['Not interested in others journals', 'Dominant', 'Someone who snatches things']",1
1136,"
Q: Robin was determined to obtain his driver's license as soon as possible, so he scheduled the test for the day after his 16th birthday.  How would you describe Robin? 
  choice: Goal-oriented
  choice: Maturing
  choice: Responsible
A: ","['Maturing', 'Goal-oriented', 'Responsible']",1
1137,"
Q: Cameron had to bail from the event early since he had a formal gala to attend later that night and needed to get dressed accordingly.  Why did Cameron do this? 
  choice: Didnt like the host of the event
  choice: Go home and change
  choice: Left because he had to change clothes
A: ","['Left because he had to change clothes', 'Didnt like the host of the event', 'Go home and change']",0
1138,"
Q: Jan instructed us to retreat after spotting ominous warnings up ahead.  What will Jan want to do next? 
  choice: Be cautious
  choice: Ignore them
  choice: Listen to them
A: ","['Listen to them', 'Ignore them', 'Be cautious']",0
1139,"
Q: Skylar ventured into the principal's lair to inform the authority figure about the rowdy actions of his classmates.  What will Others want to do next? 
  choice: Continue to be friends with Skylar
  choice: Retaliate against Skylar
  choice: Tell the truth
A: ","['Retaliate against Skylar', 'Tell the truth', 'Continue to be friends with Skylar']",1
1140,"
Q: Alex has autism and is known for being meticulous when it comes to specific details, so he's always very careful in his actions and decisions.  How would you describe Alex? 
  choice: Exact
  choice: Like they'd made the most logical choice
  choice: Wrong
A: ","['Exact', 'Wrong', ""Like they'd made the most logical choice""]",0
1141,"
Q: Remy quickly retrieved the coin he had dropped.  How would you describe Remy? 
  choice: Careless
  choice: Cheap
  choice: Frivolous
A: ","['Careless', 'Frivolous', 'Cheap']",1
1142,"
Q: Casey disregarded the cautionary label on a carton of expired milk.  How would Casey feel afterwards? 
  choice: Energetic
  choice: Nauseous
  choice: Not pragmatic
A: ","['Energetic', 'Nauseous', 'Not pragmatic']",1
1143,"
Q: Cameron blew way too much cash when he hit the mall.  What will Cameron want to do next? 
  choice: Cameron who has  sent a mail to wasted money
  choice: Cameron who has wasted money
  choice: Work more
A: ","['Cameron who has  sent a mail to wasted money', 'Cameron who has wasted money', 'Work more']",1
1144,"
Q: Casey placed the food in the oven to ensure a hot, satisfying meal for his family when they were hungry.  What does Casey need to do before this? 
  choice: Check on the food
  choice: Converse with family
  choice: Preheat the oven
A: ","['Check on the food', 'Preheat the oven', 'Converse with family']",1
