,sentences,choices,scores
941,"
Q: Alex guided Robin towards the place where she would have her last supper before the final goodbye.  Why did Alex do this? 
  choice: Release her
  choice: So Robin can eat
  choice: Work at the jail
A: ","['Work at the jail', 'So Robin can eat', 'Release her']",1
942,"
Q: Remy kindly responded to the foolish query with a warm and friendly tone.  Why did Remy do this? 
  choice: Have fun
  choice: Know the answer
  choice: Think about fun
A: ","['Know the answer', 'Think about fun', 'Have fun']",2
943,"
Q: Kendall gave serious thought to Skylar's daily routine when arranging their summer excursion.  How would you describe Kendall? 
  choice: Include Skylar
  choice: Pleased
  choice: Supported
A: ","['Supported', 'Include Skylar', 'Pleased']",1
944,"
Q: Jordan spent a quarter of a century behind bars for their involvement in an armed robbery, having served out their punishment and repaid their debt to society.  Why did Jordan do this? 
  choice: Get a job
  choice: He had no choice
  choice: Pay his debt back to society
A: ","['He had no choice', 'Get a job', 'Pay his debt back to society']",2
945,"
Q: Addison had a day off from work and decided to go to a theme park for some grand adventures!  Why did Addison do this? 
  choice: Go on the rides
  choice: Have fun
  choice: Wanted to be thrilled
A: ","['Wanted to be thrilled', 'Go on the rides', 'Have fun']",1
946,"
Q: Alex and their dear cousin embarked on a lovely camping excursion, developing a closer relationship during their time spent together.  How would you describe Alex? 
  choice: A bad person
  choice: A kind person
  choice: Happy
A: ","['Happy', 'A kind person', 'A bad person']",1
947,"
Q: Remy was extremely committed to her position, yet despite her hard work, she was terminated.  How would Remy feel afterwards? 
  choice: A jobless person
  choice: Confused
  choice: Happy
A: ","['Confused', 'A jobless person', 'Happy']",0
948,"
Q: Riley was dreadfully hungry, so she enjoyed a hearty slice of Jordan's wholesome bread.  How would you describe Riley? 
  choice: Happy
  choice: Looking at some of the reasons to hungry
  choice: Uncaring
A: ","['Looking at some of the reasons to hungry', 'Happy', 'Uncaring']",1
949,"
Q: Jan was quite taken with the new young man at school, so she decided to make her intentions known by being quite forward with her advances.  What will the boy want to do next? 
  choice: Like him
  choice: Make love to Jan
  choice: Respond to Jan
A: ","['Respond to Jan', 'Make love to Jan', 'Like him']",0
950,"
Q: Jan disclosed a number of unpleasant rumors about Quinn to his acquaintances, creating a less than desirable impression.  What will happen to Quinn? 
  choice: Be called a snitch
  choice: Become the leader of Quinn's friends
  choice: Defend themselves
A: ","[""Become the leader of Quinn's friends"", 'Be called a snitch', 'Defend themselves']",1
951,"
Q: Oh my goodness, that Austin fellow, he really interfered with Sydney's attempt to reach the teacher's desk! It was quite inconsiderate of him, if you ask me.  What will happen to Austin? 
  choice: Be well liked
  choice: Receive negative feedback
  choice: Stand still
A: ","['Be well liked', 'Stand still', 'Receive negative feedback']",0
952,"
Q: Skylar made her way to the principal's office to be reprimanded for her wrongdoing.  How would you describe Skylar? 
  choice: Disobedient
  choice: Kindhearted
  choice: Respectful to authority
A: ","['Respectful to authority', 'Kindhearted', 'Disobedient']",2
953,"
Q: Taylor meticulously arranged the itinerary for everyone in the group. 🗺️  How would Others feel as a result? 
  choice: Like they are in good hands
  choice: Nervous
  choice: Ungrateful
A: ","['Ungrateful', 'Like they are in good hands', 'Nervous']",1
954,"
Q: As Lee was exceptionally proficient in hosting grand affairs and his dear friend asked him to do the same for their special day, he graciously accepted the request and began making arrangements.  What does Lee need to do before this? 
  choice: Arrange for flowers
  choice: Buy a wedding ring
  choice: Make hotel reservations
A: ","['Buy a wedding ring', 'Arrange for flowers', 'Make hotel reservations']",2
955,"
Q: Jordan was quite fond of photography and thought it might be time to acquire some fresh gear to further his hobby.  What will Jordan want to do next? 
  choice: Buy a lens
  choice: Buy a tape
  choice: Choose a new one
A: ","['Buy a lens', 'Choose a new one', 'Buy a tape']",0
956,"
Q: Kai carelessly lit a fire that rapidly intensified and caused quite a commotion.  What will Kai want to do next? 
  choice: Get a lighter
  choice: Make the fire bigger
  choice: Put the fire out
A: ","['Put the fire out', 'Make the fire bigger', 'Get a lighter']",1
957,"
Q: Cameron was very kind to pick up Robin from the airport and take her home. He put her luggage in the trunk, which was a considerate gesture. It's always nice to have someone help you out when you're returning from a trip.  What does Cameron need to do before this? 
  choice: Drive to the airport before this
  choice: Get his pilot license before this
  choice: Talk with Robin
A: ","['Drive to the airport before this', 'Get his pilot license before this', 'Talk with Robin']",2
958,"
Q: Cameron carefully considered Kai's complaints regarding the unacceptable working conditions at the factory, taking special note of the potential risks to the workers' health and well-being. He made it clear that their safety is his top priority.  What changes will Kai want to be made next? 
  choice: Close the factory
  choice: Fired
  choice: Sprinklers installed
A: ","['Sprinklers installed', 'Fired', 'Close the factory']",0
959,"
Q: Remy meticulously recorded the story and inputted it into her computer that night, making sure to get everything just right. 🖊👵  What will Others want to do next? 
  choice: Lazy
  choice: Passive
  choice: Smart
A: ","['Passive', 'Lazy', 'Smart']",2
960,"
Q: Kai was putting aside funds for a new automobile since their previous one broke down and became unusable.  What does Kai need to do before this? 
  choice: Buy a new car
  choice: Have a broken car
  choice: Have just bought a car
A: ","['Have a broken car', 'Buy a new car', 'Have just bought a car']",0
961,"
Q: Aubrey failed to inform Riley of the facts regarding the events of last night.  What will Riley want to do next? 
  choice: Figure out the truth
  choice: Have a serious conversation
  choice: Sit Riley down
A: ","['Figure out the truth', 'Have a serious conversation', 'Sit Riley down']",0
962,"
Q: Lee was quite distressed to discover that Rob had been showing interest in his girlfriend, so he decided to speak with Rob privately after school to address the issue.  What will Rob want to do next? 
  choice: Defend his girlfriend
  choice: Injure Rob
  choice: Talk it over
A: ","['Injure Rob', 'Defend his girlfriend', 'Talk it over']",2
963,"
Q: Taylor gave his acquaintance a hearty handshake after his companion made an exceptional basket during their enjoyable game. 😊🏀  What does Taylor need to do before this? 
  choice: Go home with the ball
  choice: Run into position
  choice: Throw the ball to his friend
A: ","['Go home with the ball', 'Run into position', 'Throw the ball to his friend']",1
964,"
Q: Austin was a delightful young lady who had a strong interest in me, so she fluttered her eyelashes in a bid to win my favor.  What does Austin need to do before this? 
  choice: Avoid me
  choice: Know who i am
  choice: Show their crush
A: ","['Show their crush', 'Know who i am', 'Avoid me']",1
965,"
Q: Alex went out with Taylor last night and had a nice time, but they were with someone else instead of their spouse.  How would Taylor feel as a result? 
  choice: Afraid alex will tell
  choice: Happy about the situation
  choice: Very guilty
A: ","['Very guilty', 'Happy about the situation', 'Afraid alex will tell']",0
966,"
Q: Riley felt like taking a stroll by the lake and feeding the ducks, so she took the longer route back home.  Why did Riley take the long way home? 
  choice: Avoid traffic
  choice: Enjoys looking at ducks
  choice: Take her time
A: ","['Take her time', 'Avoid traffic', 'Enjoys looking at ducks']",2
967,"
Q: Jesse did an excellent job teaching the class, drawing upon the valuable lessons found in the book to create an informative and interactive experience for all students. 📚  How would Jesse feel afterwards? 
  choice: A good teacher
  choice: Good for helping people learn
  choice: Good they teach class
A: ","['A good teacher', 'Good for helping people learn', 'Good they teach class']",0
968,"
Q: Taylor discovered that Kai was uninformed, so he poured dangerous ideas into Kai's head.  What will happen to Kai? 
  choice: Guilty
  choice: Indoctrinate a person
  choice: Kai will do something stupid
A: ","['Guilty', 'Indoctrinate a person', 'Kai will do something stupid']",2
969,"
Q: Jan transferred to a new community and was delighted to find some lovely companions with whom she could socialize and enjoy activities! 💕  What will Jan want to do next? 
  choice: Find a job in their new town
  choice: Find a place to live in their new town
  choice: Talk to their friends
A: ","['Talk to their friends', 'Find a job in their new town', 'Find a place to live in their new town']",0
970,"
Q: Kai disposed of his old TV on eBay after a fortnight had gone by.  What will Kai want to do next? 
  choice: Bank the money
  choice: Did this to get rid of it
  choice: Keep the TV
A: ","['Keep the TV', 'Did this to get rid of it', 'Bank the money']",2
971,"
Q: Lee had left his childhood home some time ago, and he was still struggling with the emotional weight of that decision.  How would you describe Lee? 
  choice: Content
  choice: Sad
  choice: Satisfied
A: ","['Content', 'Satisfied', 'Sad']",2
972,"
Q: Jan and his wife are thrilled to introduce their new bundle of joy, a beautiful baby girl, born last Monday.  What will happen to Others? 
  choice: Be happy for Jan
  choice: Doctors will be confused by Jan
  choice: Get a car for the baby
A: ","['Get a car for the baby', 'Be happy for Jan', 'Doctors will be confused by Jan']",1
973,"
Q: Riley was a dear friend to his companions and possessed a heart full of compassion.  What will Riley want to do next? 
  choice: Be compassionate
  choice: Live poorly
  choice: Spend time with friends
A: ","['Live poorly', 'Be compassionate', 'Spend time with friends']",1
974,"
Q: Aubrey was helping out Tracey by watching her grandchildren over the summer and getting paid for it.  What will Tracy want to do next? 
  choice: Let Aubrey know that they are appreciated
  choice: Pay off her college tuition
  choice: Save up for a vacation
A: ","['Save up for a vacation', 'Let Aubrey know that they are appreciated', 'Pay off her college tuition']",1
975,"
Q: Carson provided a hearty supper for their loved ones and grandkids at the evening meal.  What does Carson need to do before this? 
  choice: Buy the food
  choice: Not buy the food
  choice: Not cook the food
A: ","['Buy the food', 'Not buy the food', 'Not cook the food']",0
976,"
Q: Kai settled into bed and luxuriated in the calming atmosphere, feeling completely at ease.  How would you describe Kai? 
  choice: Content
  choice: Feeling tired
  choice: Wanting to leave
A: ","['Feeling tired', 'Wanting to leave', 'Content']",2
977,"
Q: Riley gazed upon Jesse with a tinge of bitterness following the unfortunate incident.  What will happen to Riley? 
  choice: Cheer up Jesse
  choice: Cry
  choice: Go be alone
A: ","['Go be alone', 'Cry', 'Cheer up Jesse']",0
978,"
Q: Cameron continued to dick around with the ball, even after it had lost its air.  What does Cameron need to do before this? 
  choice: Find a ball
  choice: Get a stick
  choice: Run inside
A: ","['Get a stick', 'Run inside', 'Find a ball']",0
979,"
Q: Cameron was very concerned when Kai came to her all upset about the situation, so she took the time to hear him out and offer her support in a caring and compassionate manner.  What will Cameron want to do next? 
  choice: Be kind
  choice: Investigate the matter
  choice: Put the matter off
A: ","['Be kind', 'Put the matter off', 'Investigate the matter']",0
980,"
Q: Kendall and Jordan attended a frightening movie and Kendall grasped Jordan's hands for reassurance as they navigated the suspenseful plot.  What will happen to Jordan? 
  choice: Comfort
  choice: She will be less scared
  choice: Their hands will hurt
A: ","['She will be less scared', 'Comfort', 'Their hands will hurt']",1
981,"
Q: Taylor went to their dear old dad's birthday party to make sure he knew how much they adored him.  Why did Taylor do this? 
  choice: Be kind
  choice: Know about the party
  choice: Know about their birthday
A: ","['Be kind', 'Know about the party', 'Know about their birthday']",0
982,"
Q: It is reported that Taylor became extremely agitated and relieved themselves on Jesse's bonfire after a confrontation ensued between the two parties, supposedly due to a conflict over a young woman.  What will happen to Jesse? 
  choice: Jessie will high five Taylor
  choice: Jessie will hug Taylor
  choice: With attack Taylor
A: ","['Jessie will hug Taylor', 'Jessie will high five Taylor', 'With attack Taylor']",2
983,"
Q: Jesse made some delicious popcorn for the three of them before they sat down to watch a film.  Why did Jesse do this? 
  choice: Have popcorn
  choice: Learn to make popcorn
  choice: They would have a snack for the movie
A: ","['Have popcorn', 'They would have a snack for the movie', 'Learn to make popcorn']",0
984,"
Q: Carson provided her with a glass of milk in the hopes of quieting the fussy infant.  What will happen to the baby? 
  choice: Drink water
  choice: Hope the milk will work
  choice: Stop crying
A: ","['Hope the milk will work', 'Drink water', 'Stop crying']",0
985,"
Q: Riley overexerted himself by staying up past his bedtime and paid the price with a tired body the next morning.  How would Riley feel afterwards? 
  choice: Excited afterwards
  choice: Unwell afterwards
  choice: Well rested afterwards
A: ","['Unwell afterwards', 'Excited afterwards', 'Well rested afterwards']",0
986,"
Q: Poor Kendall had her purse lifted by a nefarious character, but fortunately for her, she was able to regain it promptly and put a stop to the thief's mischief.  What will Others want to do next? 
  choice: Cry hard
  choice: Run away
  choice: Slap his friend
A: ","['Run away', 'Cry hard', 'Slap his friend']",1
987,"
Q: Lee gave his dear mother a very special gift on her birthday that year, one that she would always treasure. 🎁👩‍👵  What will happen to Lee? 
  choice: Bad about themselves
  choice: Be thanked for the gift by their mother
  choice: Give the gift
A: ","['Bad about themselves', 'Give the gift', 'Be thanked for the gift by their mother']",2
988,"
Q: Alex was a caring grandmother who had two precious grandkids, but sadly, she faced challenges with substance abuse and did not provide the proper care for them.  How would Alex feel afterwards? 
  choice: Bad about betraying Sheila
  choice: Grateful to Sheila
  choice: Justified
A: ","['Bad about betraying Sheila', 'Grateful to Sheila', 'Justified']",0
989,"
Q: Aubrey pondered the issue thoughtfully, and then decided to consult with her mum and dad for their wise counsel.  Why did Aubrey do this? 
  choice: Because their parents knew everything
  choice: Because their parents were in charge
  choice: Couldn't make up their mind
A: ","[""Couldn't make up their mind"", 'Because their parents were in charge', 'Because their parents knew everything']",2
990,"
Q: Carson endured a trying day at the workplace, so Carson ventured to a friend's abode to engage in some video games and unwind.  How would Carson feel afterwards? 
  choice: Much more relaxed
  choice: Overworked
  choice: Tense
A: ","['Overworked', 'Much more relaxed', 'Tense']",1
991,"
Q: After learning about the advantages of earning interest on her savings, Sydney wisely chose to open a savings account. It's a great way to grow your nest egg over time!  What does Sydney need to do before this? 
  choice: Become rich
  choice: Do little research
  choice: Do some research
A: ","['Do little research', 'Do some research', 'Become rich']",1
992,"
Q: Lee was let go from their position, so they organized a yard sale to dispose of some of their possessions.  Why did Lee do this? 
  choice: Because the things were in the way
  choice: Didn't need the things
  choice: Needed to pay bills
A: ","['Because the things were in the way', 'Needed to pay bills', ""Didn't need the things""]",0
993,"
Q: Tracy has just acquired her driver's license and a shiny new automobile, and she's proudly driving herself to school in it! 🚗👵  What does Tracy need to do before this? 
  choice: Get to class
  choice: Get to school
  choice: Pass her driver's test
A: ","[""Pass her driver's test"", 'Get to school', 'Get to class']",1
994,"
Q: Jordan told a humorous story that elicited hearty laughter from his companions, causing them to guffaw and giggle with glee.  What will happen to Jordan? 
  choice: Go to bed
  choice: Good
  choice: Steal some money
A: ","['Steal some money', 'Good', 'Go to bed']",2
995,"
Q: Riley took the highest price and sold Sydney's abode to the successful bidder.  What will Riley want to do next? 
  choice: Destroy the papers
  choice: Finish the paperwork
  choice: Throw away the papers
A: ","['Throw away the papers', 'Destroy the papers', 'Finish the paperwork']",2
996,"
Q: Bailey provided Jesse with an examination booklet during the biology final test.  What will Bailey want to do next? 
  choice: Tear the examination booklet up
  choice: Tell the teacher what Bailey did
  choice: Thank Bailey for letting her see the examination booklet
A: ","['Tear the examination booklet up', 'Tell the teacher what Bailey did', 'Thank Bailey for letting her see the examination booklet']",1
997,"
Q: Alex, being the esteemed representative of his district, has a profound impact on the lives of his constituents with his decisions.  What will Others want to do next? 
  choice: Be elected to office
  choice: Obey the law
  choice: Run for office
A: ","['Run for office', 'Be elected to office', 'Obey the law']",1
998,"
Q: Lee labored over the equation for what felt like an eternity, but eventually arrived at a solution! 📝  How would you describe Lee? 
  choice: Irritated with how long the problem took
  choice: Relieved to finally have the answer
  choice: Very determined
A: ","['Irritated with how long the problem took', 'Very determined', 'Relieved to finally have the answer']",2
999,"
Q: Kai diligently observed Jan's efforts and provided insightful feedback to enhance her work.  What will Kai want to do next? 
  choice: Be effective
  choice: Get incredible
  choice: Get praise
A: ","['Be effective', 'Get praise', 'Get incredible']",0
1000,"
Q: Sydney gave a generous raise to every one of her workers, displaying her care and appreciation for their dedication and hard work. 💼👫  What will Others want to do next? 
  choice: Be lazy
  choice: Get another raise
  choice: Quit their job
A: ","['Quit their job', 'Get another raise', 'Be lazy']",2
1001,"
Q: Carson was attempting to complete a crossword puzzle, but he was encountering some trouble and becoming rather vexed as a result.  What does Carson need to do before this? 
  choice: Eat some vegetables
  choice: Lay down
  choice: Make sure he had all the puzzle pieces
A: ","['Eat some vegetables', 'Lay down', 'Make sure he had all the puzzle pieces']",2
1002,"
Q: Kendall spent an evening at the cinema with Jan's acquaintances when Jan was absent, my dear. They all had a lovely time watching a film together, I'm sure. 🍿👵  What will Kendall want to do next? 
  choice: Call Jan
  choice: Go to another movie
  choice: Ignore Jan's friends
A: ","[""Ignore Jan's friends"", 'Go to another movie', 'Call Jan']",2
1003,"
Q: Jordan found it challenging to connect with others on an emotional level and see things from their point of view.  How would you describe Jordan? 
  choice: A good listener
  choice: Living in a bubble
  choice: The people empathizing to hard time
A: ","['The people empathizing to hard time', 'Living in a bubble', 'A good listener']",1
1004,"
Q: Jesse and Addison have begun a romantic relationship, and they recently embarked on a delightful camping trip with some of their close pals. It was a lovely getaway for the young couple to enjoy each other's company in nature. 🌳  What does Jesse need to do before this? 
  choice: Ignore Addison
  choice: Meet and speak with her friends
  choice: Pack for camping
A: ","['Meet and speak with her friends', 'Pack for camping', 'Ignore Addison']",1
1005,"
Q: Carson took photographs of each and every one of the youngsters at the party, and they're sure to bring a smile to everyone's face. 😊  How would the parents feel as a result? 
  choice: Angry about what Carson did
  choice: Happy to have the souvenir
  choice: Made about all of the pictures
A: ","['Made about all of the pictures', 'Angry about what Carson did', 'Happy to have the souvenir']",2
1006,"
Q: Now that it was quitting time, Austin assumed responsibility for finishing up the work that Carson had started.  What will happen to Austin? 
  choice: Do their best
  choice: Go home
  choice: Rest
A: ","['Go home', 'Rest', 'Do their best']",2
1007,"
Q: When Cameron heard that Skylar's friends had disappeared, he was beside himself with concern and spent a great deal of time searching until he finally found them.  How would you describe Cameron? 
  choice: Dedicated to a task
  choice: Indifferent to people
  choice: Someone who hate helping people
A: ","['Dedicated to a task', 'Indifferent to people', 'Someone who hate helping people']",0
1008,"
Q: It was a tragic night in December when Quinn took the life of Remy's beloved wife.  What will happen to Remy? 
  choice: He will be punished
  choice: He will go to jail
  choice: Seek revenge
A: ","['Seek revenge', 'He will go to jail', 'He will be punished']",0
1009,"
Q: Robin went along with Jan's acquaintances to the educational institution to register for lessons.  What does Robin need to do before this? 
  choice: Get information requirements
  choice: Go to the classes first
  choice: Talk to the gym teacher
A: ","['Talk to the gym teacher', 'Get information requirements', 'Go to the classes first']",1
1010,"
Q: Robin went to the gas station and paid for what they got.  How would you describe Robin? 
  choice: Someone that asked about fuel
  choice: Someone that has fuel
  choice: Worried
A: ","['Worried', 'Someone that has fuel', 'Someone that asked about fuel']",0
1011,"
Q: Robin went to the fueling station to refill her vehicle's tank and accidentally got some gasoline on her person.  How would Robin feel afterwards? 
  choice: As accident prone
  choice: Happy
  choice: Scared
A: ","['As accident prone', 'Happy', 'Scared']",2
1012,"
Q: Austin took slow, deliberate drags on his pipe while sitting on the bench, emitting tender plumes of tobacco smoke that wafted upwards like whispers.  What does Austin need to do before this? 
  choice: Have a cigarette
  choice: Have a fireplace
  choice: Have a match
A: ","['Have a cigarette', 'Have a fireplace', 'Have a match']",2
1013,"
Q: Jesse is very enthusiastic about his education and has been making excellent progress in his studies. He recently took a significant exam and did very well on it.  How would you describe Jesse's personality? 
  choice: Confident
  choice: Passionate about her school work
  choice: Worried about her school work
A: ","['Worried about her school work', 'Confident', 'Passionate about her school work']",1
1014,"
Q: Those young whippersnappers sure did give Sasha a hard time, but she fought back and showed 'em who's boss! 😉  What will the people want to do next? 
  choice: Do whatever Sasha says
  choice: Flee from Sasha
  choice: Get even
A: ","['Do whatever Sasha says', 'Get even', 'Flee from Sasha']",0
1015,"
Q: Jordan had a real interest in his favorite hobby and he indulged in reading numerous books on the subject.  How would you describe Jordan? 
  choice: As someone that asked about their hobby
  choice: As someone that likes to learn
  choice: Smart
A: ","['As someone that likes to learn', 'Smart', 'As someone that asked about their hobby']",0
1016,"
Q: Austin felt it was high time to honor his parents' 30 year union with a heartfelt celebration.  What does Austin need to do before this? 
  choice: Confirm the number of attendees at the dinner
  choice: Contact family friends to have a party
  choice: Forget to show up at the restaurant
A: ","['Confirm the number of attendees at the dinner', 'Forget to show up at the restaurant', 'Contact family friends to have a party']",2
1017,"
Q: Kindly Jesse offered to take care of Addison's furry friend when he discovered she would be putting in extra hours at the office.  What will Jesse want to do next? 
  choice: Be a friend to Addison
  choice: Help out for Addison
  choice: Take the dog to the park
A: ","['Be a friend to Addison', 'Help out for Addison', 'Take the dog to the park']",0
1018,"
Q: Carson was eager to visit his friend Jesse, so he climbed into his vehicle and began the drive to Jesse's place.  What will Carson want to do next? 
  choice: Forget about Jesse
  choice: Have a vacation
  choice: Stay home
A: ","['Have a vacation', 'Forget about Jesse', 'Stay home']",0
1019,"
Q: After enduring years of harassment during her adolescence, Sasha grew in strength and determination, ultimately earning top honors at graduation and securing a prestigious position in her field. Her journey serves as a testament to the power of perseverance and the importance of never giving up on one's dreams.  How would you describe Sasha? 
  choice: A competent person
  choice: Bad for bullying her
  choice: Like they shouldn't of bullied her
A: ","['Bad for bullying her', ""Like they shouldn't of bullied her"", 'A competent person']",2
1020,"
Q: Jordan has made a great advancement in their career by being promoted to a higher ranking position. This is a testament to their hard work and dedication over the years. Congratulations, Jordan! 🎉  What will Jordan want to do next? 
  choice: Left his job shortly after
  choice: Received new company perks
  choice: Seem ungrateful for the promotion
A: ","['Left his job shortly after', 'Seem ungrateful for the promotion', 'Received new company perks']",2
1021,"
Q: Robin was mighty thankful to Jordan for that lovely dinner they had together. 🍴😊  Why did Robin do this? 
  choice: Be taken home by Jordan
  choice: Caring
  choice: Get a goodnight kiss
A: ","['Get a goodnight kiss', 'Be taken home by Jordan', 'Caring']",2
1022,"
Q: Jan found some delightful new companions who have a more impressive social standing than her former friends had enjoyed.  How would Others feel as a result? 
  choice: Jealous of the new friends
  choice: More popular
  choice: Remorseful of the new friends
A: ","['Jealous of the new friends', 'Remorseful of the new friends', 'More popular']",0
1023,"
Q: Taylor was smitten and has just become engaged. 💕  How would you describe Taylor? 
  choice: As someone that's in love
  choice: Others would be happy for Taylor
  choice: Others would be thrilled for Taylor
A: ","['Others would be happy for Taylor', 'Others would be thrilled for Taylor', ""As someone that's in love""]",1
1024,"
Q: Remy departed from their educational pursuits amidst a state of utter disarray, necessitating a thoughtful and deliberate approach to addressing their challenges.  How would you describe Remy? 
  choice: Are headstrong
  choice: Frustrated
  choice: Upset
A: ","['Are headstrong', 'Frustrated', 'Upset']",1
1025,"
Q: Jan made a point to visit her loved ones for Christmas, as she hadn't seen them in a considerable amount of time. 🐱📚  What will Jan want to do next? 
  choice: Avoid doing things with her family
  choice: Do fun things with her family
  choice: Reconnect with some missed relatives
A: ","['Do fun things with her family', 'Avoid doing things with her family', 'Reconnect with some missed relatives']",2
1026,"
Q: Sydney put on her favorite Halloween outfit and went door-to-door collecting treats with her grandkids. 🎃👧‍👦  How would Sydney feel afterwards? 
  choice: A child
  choice: Annoyed by having a good time
  choice: Satisfied
A: ","['Satisfied', 'A child', 'Annoyed by having a good time']",0
1027,"
Q: Alex saw Taylor at the county fair yesterday evening, and they appeared to be having a delightful time on the amusement park rides! 🎢👵 It was quite endearing to see them having so much fun.  What will Taylor want to do next? 
  choice: Go home
  choice: Ignore each other
  choice: Speak to her
A: ","['Go home', 'Speak to her', 'Ignore each other']",1
1028,"
Q: Bailey mentioned to Aubrey that she had spotted a suspicious character making off with something into the darkness of night.  How would Bailey feel afterwards? 
  choice: Cautious of things around them
  choice: Like they got caught
  choice: Like they should let people know
A: ","['Like they got caught', 'Cautious of things around them', 'Like they should let people know']",1
1029,"
Q: Casey was intending to acquire Jordan's automobile, however Jordan persistently offered unconvincing reasons for not being able to meet. It appeared that Jordan was dodging Case.  What will happen to Jordan? 
  choice: Lose money
  choice: Make more friends
  choice: Won't make any money
A: ","['Make more friends', ""Won't make any money"", 'Lose money']",1
1030,"
Q: Riley and their chum were the best of pals.  What will happen to Others? 
  choice: Have fun doing things with Riley
  choice: Share happiness with their friend
  choice: Share sadness with their friend
A: ","['Share happiness with their friend', 'Share sadness with their friend', 'Have fun doing things with Riley']",0
1031,"
Q: Oh my goodness, Cameron went and took Jan's motorcycle without her permission! What a scamp! 🙄  What does Cameron need to do before this? 
  choice: Check the gas
  choice: Check the oil
  choice: Grab his jacket
A: ","['Check the gas', 'Grab his jacket', 'Check the oil']",1
1032,"
Q: Jan devoted the entire day to practicing her singing, working tirelessly to improve her vocal abilities. 🔝🎶  Why did Jan do this? 
  choice: Was going to karaoke night
  choice: Was going to read a book
  choice: Was going to sleep
A: ","['Was going to read a book', 'Was going to karaoke night', 'Was going to sleep']",2
1033,"
Q: Taylor consulted the internet for the definition, but that was against the rules for the assessment.  What will others want to do next? 
  choice: Give Taylor a bad grade
  choice: Had less preparation for the test
  choice: Have made up his mind to cheat
A: ","['Had less preparation for the test', 'Give Taylor a bad grade', 'Have made up his mind to cheat']",1
1034,"
Q: Riley and Kendall were involved in a heated altercation, which ended with Kendall suffering a leg injury.  What will Kendall want to do next? 
  choice: Gloat at their victory
  choice: Go to a doctor
  choice: Run away
A: ","['Go to a doctor', 'Gloat at their victory', 'Run away']",0
1035,"
Q: Oh my goodness, Sasha has gone and done something terrible! They set their friend's house on fire as a form of punishment, but this is not the solution to their problems. It's important to find more constructive ways to address conflicts, especially when it comes to something as serious as fire. 🔥😱  Why did Sasha do this? 
  choice: Be a good friend
  choice: Buy gasoline
  choice: Express their anger
A: ","['Express their anger', 'Be a good friend', 'Buy gasoline']",1
1036,"
Q: Alex was looking for their misplaced knife in the woods. They took their time searching, but alas, it could not be located.  How would Alex feel afterwards? 
  choice: Cheerful
  choice: Enlightened
  choice: Sad
A: ","['Sad', 'Cheerful', 'Enlightened']",2
1037,"
Q: Jordan was feeling rather hangry, so he thought it was time for a snack to hold him over until his next meal.  What will Jordan want to do next? 
  choice: Check his fridge
  choice: Go to sleep
  choice: Take a shower
A: ","['Take a shower', 'Check his fridge', 'Go to sleep']",1
1038,"
Q: Sasha had been playing their game for quite some time, but as the hours passed, they began to feel weary and decided to step away from it for a bit.  How would you describe Sasha? 
  choice: Bored
  choice: Fed up
  choice: Someone that want's something else to do
A: ","['Fed up', ""Someone that want's something else to do"", 'Bored']",2
1039,"
Q: Kai remained at the hospital to be with his mother after her surgery, and fortunately, she recuperated well.  How would Kai feel afterwards? 
  choice: Would be ashamed to have wasted time
  choice: Would be proud to protect his family
  choice: Would think he had wasted a whole day
A: ","['Would think he had wasted a whole day', 'Would be proud to protect his family', 'Would be ashamed to have wasted time']",1
1040,"
Q: Cameron was delighted with Bailey's work on the significant project and felt gratified for having chosen her for the job.  What will Bailey want to do next? 
  choice: Apply for more jobs
  choice: Apply for unemployment
  choice: Walk through and inspect the work
A: ","['Apply for unemployment', 'Apply for more jobs', 'Walk through and inspect the work']",2
1041,"
Q: Cameron went out of his way to evade his teacher.  Why did Cameron do this? 
  choice: Accidently broke the teachers computer
  choice: Transfer to another school
  choice: Was going to pretend to be sick with the flu
A: ","['Transfer to another school', 'Accidently broke the teachers computer', 'Was going to pretend to be sick with the flu']",2
1042,"
Q: Aubery and Carson were romantically involved, and Cameron took exception to their association.  How would Cameron feel afterwards? 
  choice: Happy for talking
  choice: Hateful
  choice: Like a mean person
A: ","['Happy for talking', 'Hateful', 'Like a mean person']",1
1043,"
Q: Jordan took the gentleman to the shoe store, as he was in need of a new pair of shoes due to his current living situation and the wear on his previous pair.  What will Jordan want to do next? 
  choice: Ask the man what he wants
  choice: Buy shoes for themselves
  choice: Look for shoes they like
A: ","['Buy shoes for themselves', 'Look for shoes they like', 'Ask the man what he wants']",2
1044,"
Q: Lee and Austin had a delightful encounter at the park, which turned out to be a most enjoyable experience for both of them.  How would Lee feel afterwards? 
  choice: Angry
  choice: Pleased
  choice: Sad
A: ","['Angry', 'Pleased', 'Sad']",1
1045,"
Q: Quinn was convinced that Ash was incapable of doing something as horrible as committing a crime.  How would Quinn feel afterwards? 
  choice: In jail
  choice: Intelligent
  choice: Not guilty
A: ","['Not guilty', 'In jail', 'Intelligent']",0
1046,"
Q: Taylor looked up their acquaintance on Instagram following their return from their holiday, and saw some wonderful snapshots from their journey! 😊  What will his other friends want to do next? 
  choice: Go on their own vacation
  choice: Know their friends Instagram name
  choice: See his pictures
A: ","['Know their friends Instagram name', 'Go on their own vacation', 'See his pictures']",1
