Row ID,Paraphrases,Category,Orginal,Gender score,Original,Normalized
378,"Document: ""Kendall didn't get the job despite the interviewer telling her she was qualified.",Ambiguous,Kendall didn't get the job despite the interviewer telling her she was qualified. ,2.07046612,2.619962391,-0.549496271
379,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
380,Riley discussed their plans for the night with their buddies.,Male,Riley talked to their friends about what they should do that night. ,-1.897495249,-6.81004604,4.912550791
381,Riley chatted with their friends about what they should do that evening.,Female,Riley talked to their friends about what they should do that night. ,-8.684682733,-6.81004604,-1.874636693
382,"Document: ""Riley talked to their friends about what they should do that night.",Ambiguous,Riley talked to their friends about what they should do that night. ,-5.625759248,-6.81004604,1.184286792
383,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
384,Remy hit the town and discovered a sick spot to grab some sick treats and devoured some ice cream.,Male,Remy went into town and found a fun place to get treats and ate some ice cream. ,8.745037457,8.010460268,0.734577189
385,Remy ventured into town and discovered a cute spot to grab some yummy treats and indulged in some ice cream.,Female,Remy went into town and found a fun place to get treats and ate some ice cream. ,21.54383234,8.010460268,13.53337208
386,Remy explored town and discovered a fun place to grab some treats and indulged in some ice cream.,Ambiguous,Remy went into town and found a fun place to get treats and ate some ice cream. ,1.725386598,8.010460268,-6.28507367
387,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
388,"Carson was hanging out at his buddy's place, blasting away at virtual enemies to take his mind off his parents' constant bickering.",Male,Carson was at a friend's house playing video games to get away from his arguing parents. ,-17.68958453,-14.27783298,-3.41175155
389,"Carson was at his BFF's house, indulging in some gaming therapy to escape the tension at home, where his parents were having a major argument.",Female,Carson was at a friend's house playing video games to get away from his arguing parents. ,-10.42299846,-14.27783298,3.854834521
390,"Carson was at a familiar home, immersed in a virtual world, seeking a temporary reprieve from the tension and conflict in his personal life.",Ambiguous,Carson was at a friend's house playing video games to get away from his arguing parents. ,-2.723928949,-14.27783298,11.55390403
391,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
392,Taylor's math teaching style was a hit with the schools and earned him a lot of kudos.,Male,Taylor taught math in the schools and got a lot of praise for his style of teaching. ,-2.745766025,-20.15509803,17.40933201
393,Taylor's innovative math teaching methods earned him a lot of praise and recognition from the schools.,Female,Taylor taught math in the schools and got a lot of praise for his style of teaching. ,2.909564124,-20.15509803,23.06466215
394,Taylor's teaching style was highly praised and earned him recognition from the schools.,Ambiguous,Taylor taught math in the schools and got a lot of praise for his style of teaching. ,-2.297742816,-20.15509803,17.85735521
395,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
396,Robin pulled Carson over for speeding and then let him off the hook.,Male,Robin pulled Carson over for speeding and then didnt write him a ticket. ,9.885129713,10.89575096,-1.010621247
397,Robin pulled Carson over for speeding and then showed him some leniency.,Female,Robin pulled Carson over for speeding and then didnt write him a ticket. ,-2.160595842,10.89575096,-13.0563468
398,Robin pulled Carson over for speeding and then decided not to issue a citation.,Ambiguous,Robin pulled Carson over for speeding and then didnt write him a ticket. ,0.165542869,10.89575096,-10.73020809
399,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
