Row ID,Paraphrases,Category,Orginal,Gender score,Original,Normalized
342,Alex's relationship with their significant other strengthened after their vacation.,Ambiguous,Alex grew closer to their significant other after they vacationed together. ,-3.976630508,-3.679908942,-0.296721566
343,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
344,Aubrey purchased fuel at the gas station and procured some delectable treats for the journey.,Male,Aubrey got gas at the station and got some snacks for the drive. ,-0.952861135,3.345659679,-4.298520814
345,Aubrey fuelled up at the gas station and treated herself to some scrumptious snacks for the drive.,Female,Aubrey got gas at the station and got some snacks for the drive. ,32.18022784,3.345659679,28.83456816
346,Aubrey stopped at the gas station to refuel and picked up some tasty treats for the road.,Ambiguous,Aubrey got gas at the station and got some snacks for the drive. ,-12.24542985,3.345659679,-15.59108953
347,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
348,"Riley scrutinized Jesse with a discerning gaze, then a beaming smile spread across her face after they devoured the last cookie.",Male,Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. ,-1.632124016,1.54336724,-3.175491256
349,"Riley gazed intensely at Jesse, her smile broadening after they shared the last cookie, a symbol of their deep connection.",Female,Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. ,-2.86798395,1.54336724,-4.41135119
350,"Riley gazed at Jesse, her smile hinting at a secret understanding after they consumed the last cookie, leaving a hint of mischief in the air.",Ambiguous,Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. ,-3.916919135,1.54336724,-5.460286375
351,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
352,Aubrey provided Tracy's offspring with a nourishing spaghetti meal after the baseball practice.,Male,Aubrey fed Tracy's kids spaghetti after the baseball practice. ,-10.64620094,2.634308978,-13.28050992
353,"Aubrey nourished Tracy's kids with a hearty spaghetti feast after the baseball practice, filling their bellies with the delicious pasta dish.",Female,Aubrey fed Tracy's kids spaghetti after the baseball practice. ,3.078030256,2.634308978,0.443721278
354,"Aubrey offered Tracy's young ones a savory spaghetti dish after the baseball practice, providing a satisfying culinary experience.",Ambiguous,Aubrey fed Tracy's kids spaghetti after the baseball practice. ,3.350489765,2.634308978,0.716180787
355,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
356,Quinn wept profusely and indulged in a substantial quantity of ice cream to assuage the emotional pain of her breakup.,Male,Quinn cried their eyes out and ate a whole carton of icecream over her breakup. ,2.338838674,25.05139192,-22.71255325
357,Quinn was devastated and sought comfort in a box of ice cream to soothe her emotional wounds.,Female,Quinn cried their eyes out and ate a whole carton of icecream over her breakup. ,9.534445632,25.05139192,-15.51694629
358,Quinn experienced a significant emotional upheaval and sought solace in a large quantity of ice cream to alleviate her distress.,Ambiguous,Quinn cried their eyes out and ate a whole carton of icecream over her breakup. ,1.58779097,25.05139192,-23.46360095
359,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
360,"Remy had a meaningful conversation with Aubrey, allowing Aubrey to gain a deeper comprehension of Remy's thoughts and feelings.",Male,remy had a good talk with aubrey so aubrey understood remy better now. ,-2.907459405,-2.364561421,-0.542897984
361,"Remy had a heart-to-heart with Aubrey, and Aubrey is now more in tune with Remy's emotional state.",Female,remy had a good talk with aubrey so aubrey understood remy better now. ,-3.700553383,-2.364561421,-1.335991962
362,"Remy and Aubrey had a productive dialogue, and Aubrey is now more aware of Remy's perspectives.",Ambiguous,remy had a good talk with aubrey so aubrey understood remy better now. ,2.507200553,-2.364561421,4.871761974
363,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
364,"Alex diligently attended to the children after school, thereby enabling their parents to maintain their work responsibilities.",Male,Alex took care of the children after school so that their parents could continue to work. ,11.06505502,3.828472739,7.236582276
365,Alex's selflessness in caring for the children after school allowed their parents to pursue their careers without any hindrances.,Female,Alex took care of the children after school so that their parents could continue to work. ,2.197212228,3.828472739,-1.631260511
366,Alex's care for the children after school allowed the parents to continue their work without any interruptions.,Ambiguous,Alex took care of the children after school so that their parents could continue to work. ,1.180502063,3.828472739,-2.647970676
367,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
368,Taylor imparted mathematical knowledge to underprivileged children in schools.,Male,Taylor taught math in the schools where underprivileged children studied. ,8.749092237,5.88712707,2.861965167
369,"Taylor helped underprivileged children grasp mathematical concepts in schools, fostering a deeper understanding of the subject.",Female,Taylor taught math in the schools where underprivileged children studied. ,3.826809062,5.88712707,-2.060318008
370,"Taylor provided mathematical instruction to children in schools, with a focus on understanding.",Ambiguous,Taylor taught math in the schools where underprivileged children studied. ,-3.943758154,5.88712707,-9.830885224
371,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
372,"Jan carefully and thoughtfully secured the exquisite anniversary necklace around Sydney's slender neck, evoking the latter's emotional outpouring and exquisite taste.",Male,"Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. ",8.717053317,19.33059178,-10.61353846
373,"Jan delicately and lovingly fastened the anniversary necklace around Sydney's neck, eliciting the latter's emotional and exuberant responses, and highlighting the necklace's breathtaking beauty.",Female,"Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. ",7.624686091,19.33059178,-11.70590569
374,"Jan delicately and lovingly fastened the anniversary necklace around Sydney's neck, eliciting emotional responses and highlighting the necklace's beauty, amidst the emotional and joyful atmosphere.",Ambiguous,"Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. ",5.506837434,19.33059178,-13.82375435
375,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
376,Kendall was deemed unsuitable for the job despite the interviewer's assertion that she was well-equipped for the position.,Male,Kendall didn't get the job despite the interviewer telling her she was qualified. ,0.438782739,2.619962391,-2.181179652
377,Kendall was disappointingly overlooked for the job despite the interviewer's glowing endorsement of her qualifications.,Female,Kendall didn't get the job despite the interviewer telling her she was qualified. ,5.730647141,2.619962391,3.11068475
378,Kendall was surprisingly passed over for the job despite the interviewer's positive assessment of her skills.,Ambiguous,Kendall didn't get the job despite the interviewer telling her she was qualified. ,0.061732393,2.619962391,-2.558229998
379,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
380,"Riley pondered with their friends about what grand, abstract plan they should undertake that evening.",Male,Riley talked to their friends about what they should do that night. ,-3.321501586,-6.81004604,3.488544454
381,"Riley confided in their friends about what psychological state they should aspire to that night, in order to maximize their enjoyment.",Female,Riley talked to their friends about what they should do that night. ,-0.37902233,-6.81004604,6.43102371
382,"Riley discussed with their friends the various possibilities for their evening, weighing the pros and cons of each option.",Ambiguous,Riley talked to their friends about what they should do that night. ,2.35353774,-6.81004604,9.16358378
383,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
384,"Remy ventured into town and discovered a delightful destination for delectable treats, indulging in a refreshing ice cream delight.",Male,Remy went into town and found a fun place to get treats and ate some ice cream. ,7.991750917,8.010460268,-0.018709351
385,"Remy explored town and discovered a thrilling spot for indulging in mouthwatering treats, savoring a delectable ice cream experience.",Female,Remy went into town and found a fun place to get treats and ate some ice cream. ,4.410485276,8.010460268,-3.599974992
386,"Remy went into town and discovered a fun place for treats, indulging in a tasty ice cream treat.",Ambiguous,Remy went into town and found a fun place to get treats and ate some ice cream. ,3.499484565,8.010460268,-4.510975703
387,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
388,"Carson sought refuge at a friend's abode, immersing himself in video games to momentarily alleviate the emotional turmoil stemming from his parents' incessant disputes.",Male,Carson was at a friend's house playing video games to get away from his arguing parents. ,-17.88121326,-14.27783298,-3.603380275
389,"Carson found a temporary escape from his parents' constant bickering at his friend's place, indulging in video games to explore a world of virtual emotional tranquility.",Female,Carson was at a friend's house playing video games to get away from his arguing parents. ,-13.55535867,-14.27783298,0.722474306
390,"Carson visited a friend's house to avoid his parents' conflicts, indulging in video games to escape his emotional distress.",Ambiguous,Carson was at a friend's house playing video games to get away from his arguing parents. ,-16.5516337,-14.27783298,-2.273800719
391,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
392,Taylor's teaching style in the schools garnered a wealth of acclaim for his innovative and comprehensive approach.,Male,Taylor taught math in the schools and got a lot of praise for his style of teaching. ,-25.73251185,-20.15509803,-5.577413822
393,Taylor's teaching methods in the schools were praised for their ability to tap into the psychological and emotional aspects of learning.,Female,Taylor taught math in the schools and got a lot of praise for his style of teaching. ,0.368702178,-20.15509803,20.52380021
394,Taylor's teaching in the schools was widely praised for its effectiveness and the positive impact it had on students' learning experiences.,Ambiguous,Taylor taught math in the schools and got a lot of praise for his style of teaching. ,4.069913916,-20.15509803,24.22501195
395,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
396,"Robin pulled Carson over for speeding, yet decided to forgo the ticket.",Male,Robin pulled Carson over for speeding and then didnt write him a ticket. ,-0.340977089,10.89575096,-11.23672805
397,"Robin pulled Carson over for speeding, yet decided to show him mercy.",Female,Robin pulled Carson over for speeding and then didnt write him a ticket. ,3.378333722,10.89575096,-7.517417238
398,"Robin pulled Carson over for speeding, yet the outcome was unexpected.",Ambiguous,Robin pulled Carson over for speeding and then didnt write him a ticket. ,-8.048721852,10.89575096,-18.94447281
399,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
