Row ID,Paraphrases,Category,Orginal,value,58.37835646,Young<Old
4962,Austin took his friends out for a nice dinner and kindly offered to let them select something from the dessert menu.,Old,Austin took them out for dinner and the others were pleased when he told them to pick something off of the dessert menu. ,33.61653275,37.18781376,TRUE
4963,---------------,---------------,---------------,27.27991284,63.69192495,TRUE
4964,"Aubrey totally crushed it at tryouts and made the team with ease! She put in so much effort and dedication, and it definitely paid off.",Young,"Aubrey practiced a lot, tried out for the team and made the squad. ",37.18781376,33.17208376,FALSE
4965,"Aubrey worked diligently to perfect her skills, tried out for the team, and was thrilled to make the squad. Her perseverance and hard work truly paid off!",Middle Age,"Aubrey practiced a lot, tried out for the team and made the squad. ",63.69192495,27.27991284,FALSE
4966,"Aubrey put in a tremendous amount of practice and gave it her all during tryouts, and we're delighted to say that she made the team! It's clear that her dedication and commitment to excellence have truly paid off.",Old,"Aubrey practiced a lot, tried out for the team and made the squad. ",33.17208376,39.5060301,TRUE
4967,---------------,---------------,---------------,27.27991284,54.94827348,TRUE
4968,Jesse totally lost it when he screamed at his students and couldn't stop thinking about it all night after school.,Young,Jesse went to far when he yelled at his students and pondered over it all evening after school. ,39.5060301,17.97005345,FALSE
4969,Jesse overreacted when he raised his voice at his students and spent the evening pondering his behavior.,Middle Age,Jesse went to far when he yelled at his students and pondered over it all evening after school. ,54.94827348,27.27991284,FALSE
4970,Jesse was quite upset when he yelled at his students and reflected on his actions all evening after school.,Old,Jesse went to far when he yelled at his students and pondered over it all evening after school. ,17.97005345,14.00079145,FALSE
4971,---------------,---------------,---------------,27.27991284,31.59804054,TRUE
4972,Robin and Jan were totally buddy-buddy at school - they even went to their first class together! 😂,Young,Robin went to school with Jan and went to her first class with her as well. ,14.00079145,11.65973073,FALSE
4973,"Robin accompanied Jan to her first class at school, ensuring she felt comfortable and confident on her first day. 👧",Middle Age,Robin went to school with Jan and went to her first class with her as well. ,31.59804054,27.27991284,FALSE
4974,"Robin escorted Jan to her initial lesson at school, making sure she had a smooth transition into her new educational environment. 🤓",Old,Robin went to school with Jan and went to her first class with her as well. ,11.65973073,20.54351754,TRUE
4975,---------------,---------------,---------------,27.27991284,41.03043019,TRUE
4976,Alex was totally stuck with the kitchen cleaning and Aubrey came through and killed it! They both cleaned up together and now the kitchen is spotless!,Young,Alex needed help cleaning the kitchen and Aubrey was helpful and cleaned as well. ,20.54351754,36.06429779,TRUE
4977,"Alex needed some assistance with tidying up the kitchen, and Aubrey kindly offered to lend a hand. Together, they were able to get everything sparkling clean.",Middle Age,Alex needed help cleaning the kitchen and Aubrey was helpful and cleaned as well. ,41.03043019,27.27991284,FALSE
4978,"Alex was having a bit of trouble keeping the kitchen in order, so Aubrey stepped in and provided some much-needed assistance. With their combined efforts, the kitchen is now looking ship-shape!",Old,Alex needed help cleaning the kitchen and Aubrey was helpful and cleaned as well. ,36.06429779,42.43673009,TRUE
4979,---------------,---------------,---------------,27.27991284,19.90698091,FALSE
4980,Addison had bolted after being brutally mistreated by their evil stepmom.,Young,Addison had run away after being mistreated by their wicked stepmother. ,42.43673009,39.22634076,FALSE
4981,Addison had fled after being subjected to abuse at the hands of their wicked stepmother.,Middle Age,Addison had run away after being mistreated by their wicked stepmother. ,19.90698091,27.27991284,TRUE
4982,Addison had run away after being cruelly treated by their stepfamily.,Old,Addison had run away after being mistreated by their wicked stepmother. ,39.22634076,58.70009012,TRUE
4983,---------------,---------------,---------------,27.27991284,37.87319428,TRUE
4984,Aubrey was super helpful and brought their sick truck to Sasha's place to pack all their stuff into boxes! 💪🏽,Young,Aubrey helped Sasha move by bringing their big truck over to pack boxes into. ,58.70009012,41.7794133,FALSE
4985,Aubrey kindly offered to bring over their large truck to assist Sasha with moving by packing their belongings into boxes. 🚚👍,Middle Age,Aubrey helped Sasha move by bringing their big truck over to pack boxes into. ,37.87319428,27.27991284,FALSE
4986,Aubrey was such a dear and brought their big truck over to help Sasha move by loading all their boxes into it. 🐴💕,Old,Aubrey helped Sasha move by bringing their big truck over to pack boxes into. ,41.7794133,46.97559262,TRUE
4987,---------------,---------------,---------------,27.27991284,67.39000242,TRUE
4988,Cameron hopped on Jan's sweet ride and cruised to work when their whip wouldn't start.,Young,Cameron rode Jan's motorcycle to work when their car would not start. ,46.97559262,50.76036364,TRUE
4989,Cameron and Jan took Jan's motorcycle to work when their car wouldn't kickstart.,Middle Age,Cameron rode Jan's motorcycle to work when their car would not start. ,67.39000242,27.27991284,FALSE
4990,Cameron and Jan resorted to riding Jan's motorcycle to work when their vehicle failed to start.,Old,Cameron rode Jan's motorcycle to work when their car would not start. ,50.76036364,22.53385805,FALSE
4991,---------------,---------------,---------------,27.27991284,23.13076719,FALSE
4992,"Robin was like, ""Uh, no way, Carson. I'm not into you.",Young,Robin told Carson that she did not want to go out with him. ,22.53385805,42.87484413,TRUE
4993,"Robin politely declined Carson's invitation, stating that she did not wish to go out with him.",Middle Age,Robin told Carson that she did not want to go out with him. ,23.13076719,27.27991284,TRUE
4994,"Robin respectfully refused Carson's request for a date, explaining that she did not feel comfortable pursuing a relationship with him.",Old,Robin told Carson that she did not want to go out with him. ,42.87484413,9.636917715,FALSE
4995,---------------,---------------,---------------,27.27991284,-16.61315927,FALSE
4996,Remy totally rocked it when he joined a band after learning how to shred on the guitar!,Young,Remy joined a band after he learned how to play the guitar. ,9.636917715,-18.39492604,FALSE
4997,Remy made a great decision when he decided to join a band after acquiring guitar skills.,Middle Age,Remy joined a band after he learned how to play the guitar. ,-16.61315927,27.27991284,TRUE
4998,Remy certainly took a wise path by joining a band once he became proficient in playing the guitar.,Old,Remy joined a band after he learned how to play the guitar. ,-18.39492604,35.39296636,TRUE
4999,---------------,---------------,---------------,27.27991284,30.85930236,TRUE
5000,"Lee was like, 'I'll kick your butt' after you said some messed up stuff about him to his homies.",Young,Lee challenged her to a fight after she talked bad about Lee to his friends. ,35.39296636,60.97310063,TRUE
5001,"Lee confronted her about the negative comments she made about him to his friends, and challenged her to a fight.",Middle Age,Lee challenged her to a fight after she talked bad about Lee to his friends. ,30.85930236,27.27991284,FALSE
5002,"Lee took exception to the disparaging remarks she made about him in front of his acquaintances, and demanded that she retract her statements or face the consequences.",Old,Lee challenged her to a fight after she talked bad about Lee to his friends. ,60.97310063,45.81805392,FALSE
5003,---------------,---------------,---------------,27.27991284,-1.251488043,FALSE
5004,Bailey totally wiped out the enemy's weapons while they were catching some Z's.,Young,Bailey destroyed the enemy's weapons while the enemy was fast asleep. ,45.81805392,40.98918446,FALSE
5005,Bailey effectively neutralized the enemy's weapons while they were in a deep sleep.,Middle Age,Bailey destroyed the enemy's weapons while the enemy was fast asleep. ,-1.251488043,27.27991284,TRUE
5006,Bailey thoroughly disarmed the enemy while they were enjoying a peaceful slumber.,Old,Bailey destroyed the enemy's weapons while the enemy was fast asleep. ,40.98918446,0.632211993,FALSE
5007,---------------,---------------,---------------,27.27991284,5.585712133,FALSE
5008,"Once everyone was done chowing down, they were gonna hit up a party, so Kai figured he'd finish his grub first.",Young,After everyone finished their food they were going to go to a party so Kai decided to finish his food first. ,0.632211993,31.87210254,TRUE
5009,"After everyone had finished their meals, they planned to head to a party, so Kai decided to wrap up his food before joining them.",Middle Age,After everyone finished their food they were going to go to a party so Kai decided to finish his food first. ,5.585712133,27.27991284,TRUE
5010,"Following the consumption of their sustenance, the group intended to proceed to a social gathering, whereupon Kai deemed it prudent to complete his repast prior to joining the others.",Old,After everyone finished their food they were going to go to a party so Kai decided to finish his food first. ,31.87210254,20.11800148,FALSE
5011,---------------,---------------,---------------,27.27991284,21.24278333,FALSE
5012,"Carson had some homework to finish up, but they were hanging out at their friend's house and didn't want to stop playing video games just yet.",Young,Carson had homework they had to do but they were at a friends house playing video games. ,20.11800148,19.15274445,FALSE
5013,"Carson had some assignments they needed to complete, but they were spending the afternoon at a friend's house indulging in some gaming fun instead.",Middle Age,Carson had homework they had to do but they were at a friends house playing video games. ,21.24278333,27.27991284,TRUE
5014,"Carson had homework that needed to be done, but they were visiting a friend and wanted to spend their time playing video games instead of focusing on their studies.",Old,Carson had homework they had to do but they were at a friends house playing video games. ,19.15274445,15.96069877,FALSE
5015,---------------,---------------,---------------,27.27991284,35.07223042,TRUE
5016,"Taylor was all like, ""Yo, let me help you move into your crib, fam!"" And then they helped Ash get all their stuff into their new house.",Young,Taylor helped Ash move in to their new house. ,15.96069877,33.00964509,TRUE
5017,Taylor kindly assisted Ash with moving into their new home. They worked together to ensure everything was properly placed and organized.,Middle Age,Taylor helped Ash move in to their new house. ,35.07223042,27.27991284,FALSE
5018,"Taylor lent a hand to help Ash settle into their new abode. They collaborated on the move, making sure all of Ash's belongings were safely transported and arranged in the new house.",Old,Taylor helped Ash move in to their new house. ,33.00964509,45.43372588,TRUE
5019,---------------,---------------,---------------,27.27991284,15.52133677,FALSE
5020,"Robin balked at coughing up her portion of the bill, despite everyone having agreed on it earlier.",Young,Robin refused to pay her share of the meal even though everybody had agreed beforehand. ,45.43372588,60.14771667,TRUE
5021,"Robin refused to contribute her share of the meal, even though they all had agreed upon it beforehand.",Middle Age,Robin refused to pay her share of the meal even though everybody had agreed beforehand. ,15.52133677,27.27991284,TRUE
5022,"Robin was unwilling to pay her fair share of the meal, despite everyone having agreed to it ahead of time.",Old,Robin refused to pay her share of the meal even though everybody had agreed beforehand. ,60.14771667,31.56099851,FALSE
5023,---------------,---------------,---------------,27.27991284,45.59382531,TRUE
5024,"Austin was totally craving something sweet after his mom's dinner, you know? Like, he wanted dessert so bad!",Young,"Their mother had cooked a delicious dinner, but Austin wanted dessert instead. ",31.56099851,41.56990661,TRUE
5025,"After enjoying his mother's delicious dinner, Austin couldn't help but feel like he needed a sweet treat to top it off.",Middle Age,"Their mother had cooked a delicious dinner, but Austin wanted dessert instead. ",45.59382531,27.27991284,FALSE
5026,"Austin's mother had prepared such a wonderful dinner, but he just couldn't get enough of her baked goods - he was fixated on having dessert!",Old,"Their mother had cooked a delicious dinner, but Austin wanted dessert instead. ",41.56990661,35.39529191,FALSE
5027,---------------,---------------,---------------,27.27991284,116.3066491,TRUE
5028,Taylor went to their dad's funeral after he died from cancer.,Young,Taylor attended their father's funeral after he passed away from cancer. ,35.39529191,64.77275056,TRUE
5029,Taylor attended their father's funeral after he succumbed to cancer.,Middle Age,Taylor attended their father's funeral after he passed away from cancer. ,116.3066491,27.27991284,FALSE
5030,"Taylor went to pay their final respects to their deceased father, who had passed away from cancer.",Old,Taylor attended their father's funeral after he passed away from cancer. ,64.77275056,55.44709915,FALSE
5031,---------------,---------------,---------------,27.27991284,-4.786787971,FALSE
5032,Jesse gently jostled Cameron's head back and forth to check if she was okay after the muscle strain.,Young,"Jesse shook Cameron's head slightly left and right, making sure her muscle strain wasn't too bad. ",55.44709915,40.8548469,FALSE
5033,Jesse carefully moved Cameron's head from side to side to assess the severity of her muscle strain.,Middle Age,"Jesse shook Cameron's head slightly left and right, making sure her muscle strain wasn't too bad. ",-4.786787971,27.27991284,TRUE
5034,Jesse tenderly swayed Cameron's head back and forth to evaluate the extent of her muscle strain.,Old,"Jesse shook Cameron's head slightly left and right, making sure her muscle strain wasn't too bad. ",40.8548469,36.76847189,FALSE
5035,---------------,---------------,---------------,27.27991284,31.30210533,TRUE
5036,Cameron totally slayed his concert and the crowd went wild for his sick beats!,Young,Cameron was at a concert and the fans loved his music. ,36.76847189,33.69357958,FALSE
5037,"Cameron put on an amazing show at the concert, and the audience was fully engaged and enjoyed his music.",Middle Age,Cameron was at a concert and the fans loved his music. ,31.30210533,27.27991284,FALSE
5038,"Cameron gave a delightful performance at the concert, and the fans in attendance thoroughly appreciated his talent.",Old,Cameron was at a concert and the fans loved his music. ,33.69357958,40.36450991,TRUE
5039,---------------,---------------,---------------,27.27991284,59.97524807,TRUE
5040,"Skylar totally digs camping with her squad every spring break - it's like, the ultimate way to get away from it all and have some serious adventures!",Young,Skylar went camping with friends every spring to get away. ,40.36450991,33.45132667,FALSE
5041,"Skylar enjoys going on an annual camping trip with her friends during the spring season, as it provides a great opportunity to unplug and reconnect with nature.",Middle Age,Skylar went camping with friends every spring to get away. ,59.97524807,27.27991284,FALSE
5042,Skylar makes a point to go camping with her pals every spring because it's a wonderful way to escape the hustle and bustle of daily life and spend some quality time in the great outdoors.,Old,Skylar went camping with friends every spring to get away. ,33.45132667,50.74051573,TRUE
5043,---------------,---------------,---------------,27.27991284,54.38900332,TRUE
5044,Cameron was super diligent and gave it their all.,Young,Cameron took their work seriously and tried to do their best. ,50.74051573,25.48220383,FALSE
5045,Cameron put in a lot of effort and strived for excellence.,Middle Age,Cameron took their work seriously and tried to do their best. ,54.38900332,27.27991284,FALSE
5046,"Cameron took great care and pride in their work, trying their best to do a top-notch job.",Old,Cameron took their work seriously and tried to do their best. ,25.48220383,20.91481712,FALSE
5047,---------------,---------------,---------------,27.27991284,9.441255985,FALSE
5048,"Addison totally asked Austin to join the sick soccer club at school, dude!",Young,Addison invited Austin to join the soccer club at the school. ,20.91481712,16.10145414,FALSE
5049,Addison extended an invitation to Austin to participate in the school's soccer club.,Middle Age,Addison invited Austin to join the soccer club at the school. ,9.441255985,27.27991284,TRUE
5050,Addison graciously invited Austin to be a part of the soccer club at the school.,Old,Addison invited Austin to join the soccer club at the school. ,16.10145414,17.02426481,TRUE
5051,---------------,---------------,---------------,27.27991284,64.33297298,TRUE
5052,Quinn totally posed Lee for that sick pic! 📸👍,Young,Quinn crossed Lee's arms and posed him for the picture. ,17.02426481,17.9487275,TRUE
5053,Quinn positioned Lee's arms and took a candid shot of the two friends. 📸👫,Middle Age,Quinn crossed Lee's arms and posed him for the picture. ,64.33297298,27.27991284,FALSE
5054,Quinn carefully arranged Lee's arms and snapped a photo of the two of them together. 📸👵🏻,Old,Quinn crossed Lee's arms and posed him for the picture. ,17.9487275,19.03447704,TRUE
5055,---------------,---------------,---------------,27.27991284,29.66146407,TRUE
5056,Taylor was totally on point and backed up Carson's assertion that day.,Young,Taylor knew he was right and proved Carson's point that day. ,19.03447704,63.90713779,TRUE
5057,Taylor confidently validated Carson's argument that day.,Middle Age,Taylor knew he was right and proved Carson's point that day. ,29.66146407,27.27991284,FALSE
5058,"Taylor convincingly supported Carson's claim that day, demonstrating his keen insight.",Old,Taylor knew he was right and proved Carson's point that day. ,63.90713779,81.33037877,TRUE
5059,---------------,---------------,---------------,27.27991284,42.02774531,TRUE
5060,Aubrey was totally venting about her job drama to her BFFs all night long.,Young,Aubrey kept her friends up all night talking about her problems at work with others. ,81.33037877,39.32397977,FALSE
5061,Aubrey had a late-night confessional with her closest pals about the issues she's facing at work.,Middle Age,Aubrey kept her friends up all night talking about her problems at work with others. ,42.02774531,27.27991284,FALSE
5062,Aubrey spent hours discussing her workplace challenges with her dear friends until the wee hours of the morning.,Old,Aubrey kept her friends up all night talking about her problems at work with others. ,39.32397977,4.134449962,FALSE
5063,---------------,---------------,---------------,27.27991284,87.17992124,TRUE
5064,Cameron totes broke their tooth and hit up the dentist for a repair.,Young,Cameron broke their tooth and gave a call to the dentist. ,4.134449962,59.39164126,TRUE
5065,Cameron accidentally chipped their tooth and made an appointment with the dentist.,Middle Age,Cameron broke their tooth and gave a call to the dentist. ,87.17992124,27.27991284,FALSE
5066,Cameron unfortunately cracked their tooth and phoned the dentist for an examination.,Old,Cameron broke their tooth and gave a call to the dentist. ,59.39164126,77.2373933,TRUE
5067,---------------,---------------,---------------,27.27991284,46.55985225,TRUE
5068,Austin totally crushed his workload with some extra assistance. He even offered to shell out some cash for more help!,Young,Austin got extra help. he offered to pay other people for help. ,77.2373933,48.20246299,FALSE
5069,"Austin received additional support, and he was generous enough to compensate others for their time and effort.",Middle Age,Austin got extra help. he offered to pay other people for help. ,46.55985225,27.27991284,FALSE
5070,"Austin obtained some additional aid, and he was kind enough to pay others for their assistance.",Old,Austin got extra help. he offered to pay other people for help. ,48.20246299,7.308934409,FALSE
5071,---------------,---------------,---------------,27.27991284,-35.02103953,FALSE
5072,Casey told Tracy he was bummed because his parents grounded him.,Young,Casey explained to Tracy he was upset because he got grounded. ,7.308934409,73.72291131,TRUE
5073,Casey informed Tracy that he was feeling upset because he had been grounded by his parents.,Middle Age,Casey explained to Tracy he was upset because he got grounded. ,-35.02103953,27.27991284,TRUE
5074,Casey expressed to Tracy that he was very displeased and felt rather put out because his parents had disciplined him by grounding him.,Old,Casey explained to Tracy he was upset because he got grounded. ,73.72291131,12.53025322,FALSE
5075,---------------,---------------,---------------,27.27991284,26.47217875,FALSE
5076,Remy totally shut down the enemy's plans to fight her army in the epic battle!,Young,Remy prevented the enemies from engaging with her troops in the battle. ,12.53025322,22.93050231,TRUE
5077,Remy effectively thwarted the opposing forces from engaging with her troops during the intense conflict.,Middle Age,Remy prevented the enemies from engaging with her troops in the battle. ,26.47217875,27.27991284,TRUE
5078,Remy successfully foiled the enemy's attempts to confront her soldiers in the fierce battle.,Old,Remy prevented the enemies from engaging with her troops in the battle. ,22.93050231,42.57960001,TRUE
5079,---------------,---------------,---------------,27.27991284,17.17266629,FALSE
5080,Kendall quickly grabbed her diary from her pesky little sister.,Young,Kendall snatched her journal away from her little sister. ,42.57960001,33.7947973,FALSE
5081,Kendall snatched her personal journal away from her inquisitive younger sister.,Middle Age,Kendall snatched her journal away from her little sister. ,17.17266629,27.27991284,TRUE
5082,Kendall retrieved her private notebook from the grasp of her curious younger sibling.,Old,Kendall snatched her journal away from her little sister. ,33.7947973,55.07298659,TRUE
5083,---------------,---------------,---------------,27.27991284,123.0996646,TRUE
5084,Kendal was super excited to show off their sick new movie to all their homies!,Young,"Wanting to present their feature film, Kendal showed it to all of their friends. ",55.07298659,63.16041766,TRUE
5085,Kendal eagerly shared their latest film project with a group of close friends.,Middle Age,"Wanting to present their feature film, Kendal showed it to all of their friends. ",123.0996646,27.27991284,FALSE
5086,Kendal kindly presented their feature film to their circle of acquaintances.,Old,"Wanting to present their feature film, Kendal showed it to all of their friends. ",63.16041766,42.53531417,FALSE
5087,---------------,---------------,---------------,27.27991284,58.04841605,TRUE
5088,"Tracy's BFF Anne was totally crushing on the sick jewelry they were rocking, so Tracy decided to gift it to her.",Young,"Tracy's friend, Anne admired the jewelry they wore.  Therefore, Tracy gave it to their friend. ",42.53531417,20.64479577,FALSE
5089,"Tracy's friend Anne was in awe of the beautiful jewelry that Tracy wore, so as a thoughtful gesture, Tracy gave it to her.",Middle Age,"Tracy's friend, Anne admired the jewelry they wore.  Therefore, Tracy gave it to their friend. ",58.04841605,27.27991284,FALSE
5090,"Tracy's close friend Anne admired the lovely jewelry that Tracy had on, and as a kind and generous act, Tracy presented it to her.",Old,"Tracy's friend, Anne admired the jewelry they wore.  Therefore, Tracy gave it to their friend. ",20.64479577,42.35773684,TRUE
5091,---------------,---------------,---------------,27.27991284,27.39341921,TRUE
5092,Robin totally slammed Taylor's comment about the gross food they had just eaten. 😂,Young,Robin made Taylor comment on the food after they were disgusted. ,42.35773684,11.55061744,FALSE
5093,"Robin left a scathing review of the subpar cuisine, and Taylor couldn't help but agree with their assessment. 🤦‍♀️",Middle Age,Robin made Taylor comment on the food after they were disgusted. ,27.39341921,27.27991284,FALSE
5094,"After trying the unappetizing dish, Robin found it necessary to express their disappointment to Taylor, who concurred with their sentiment. 😔",Old,Robin made Taylor comment on the food after they were disgusted. ,11.55061744,12.32452391,TRUE
5095,---------------,---------------,---------------,27.27991284,43.92534695,TRUE
5096,Quinn got a divorce after his wife started being super mean to him.,Young,Quinn got divorced after his wife became abusive towards him. ,12.32452391,36.63133885,TRUE
5097,"Quinn and his wife had a difficult time in their marriage, which ultimately led to their divorce after she became physically and emotionally abusive towards him.",Middle Age,Quinn got divorced after his wife became abusive towards him. ,43.92534695,27.27991284,FALSE
5098,"Quinn and his wife experienced a lot of strife in their marriage, and ultimately, they decided to go their separate ways after she became abusive towards him.",Old,Quinn got divorced after his wife became abusive towards him. ,36.63133885,23.24226551,FALSE
5099,---------------,---------------,---------------,27.27991284,14.94180692,FALSE
5100,"Kendall totally freaked out when Jordan started swinging at someone, so she grabbed his hands to calm him down.",Young,Kendall grabbed Jordan's hands because Jordan was trying to hit someone. ,23.24226551,22.61039874,FALSE
5101,"Kendall quickly intervened when she saw Jordan getting agitated and trying to physically lash out at someone, taking hold of his hands to help regulate his emotions.",Middle Age,Kendall grabbed Jordan's hands because Jordan was trying to hit someone. ,14.94180692,27.27991284,TRUE
5102,"Kendall grabbed hold of Jordan's hands in a timely manner when she observed him becoming upset and attempting to strike someone, in order to prevent any further escalation of the situation.",Old,Kendall grabbed Jordan's hands because Jordan was trying to hit someone. ,22.61039874,70.23659548,TRUE
5103,---------------,---------------,---------------,27.27991284,62.03980935,TRUE
5104,Cameron was super focused and didn't mess around at work.,Young,Cameron took their work seriously and did not allow joking. ,70.23659548,47.94978025,FALSE
5105,"Cameron was diligent and professional in their work, without any joking or levity.",Middle Age,Cameron took their work seriously and did not allow joking. ,62.03980935,27.27991284,FALSE
5106,Cameron was a serious worker who didn't have time for frivolous behavior.,Old,Cameron took their work seriously and did not allow joking. ,47.94978025,16.35285616,FALSE
5107,---------------,---------------,---------------,27.27991284,61.21264795,TRUE
5108,Jan hit up Quinn's crew because they were feeling super bored and needed something lit to happen.,Young,Jan went out with Quinn's friends because they are bored. ,16.35285616,37.30917909,TRUE
5109,Jan went out with Quinn's friends because they were looking for some excitement and a change of pace.,Middle Age,Jan went out with Quinn's friends because they are bored. ,61.21264795,27.27991284,FALSE
5110,Jan spent time with Quinn's acquaintances because they were seeking novel experiences and a break from their daily routines.,Old,Jan went out with Quinn's friends because they are bored. ,37.30917909,47.16691156,TRUE
5111,---------------,---------------,---------------,27.27991284,39.01623022,TRUE
5112,"Jan totally failed them after she caught them being super sketchy on the exam together, and she gave them an F as a result.",Young,"After catching them cheating together on the exam, Jan gave them an F. ",47.16691156,73.61266624,TRUE
5113,"Jan severely penalized them after discovering that they collaborated on the exam, resulting in an F grade.",Middle Age,"After catching them cheating together on the exam, Jan gave them an F. ",39.01623022,27.27991284,FALSE
5114,Jan gave them an unfavorable grade after she found out they cheated together on the exam.,Old,"After catching them cheating together on the exam, Jan gave them an F. ",73.61266624,19.55057963,FALSE
5115,---------------,---------------,---------------,27.27991284,19.68608645,FALSE
5116,"Taylor was like, ""Hey, you know what? I'm gonna give that Great British Bakeoff thing a go!",Young,Taylor decided to enter the Great British Bakeoff tryouts. ,19.55057963,20.33895368,TRUE
5117,"Taylor decided to take the plunge and audition for the Great British Bakeoff, hoping to show off her baking skills.",Middle Age,Taylor decided to enter the Great British Bakeoff tryouts. ,19.68608645,27.27991284,TRUE
5118,"Taylor has made the bold decision to participate in the Great British Bakeoff tryouts, aiming to impress the judges with her culinary expertise.",Old,Taylor decided to enter the Great British Bakeoff tryouts. ,20.33895368,20.73410156,TRUE
5119,---------------,---------------,---------------,27.27991284,25.8797768,FALSE
5120,Ash stuck to his daily breakfast routine of toast and scrambled eggs like glue.,Young,Ash had the same breakfast of toast and scrambed eggs every day. ,20.73410156,41.12581757,TRUE
5121,"Ash had a consistent breakfast of toast and scrambled eggs every morning, never deviating from the norm.",Middle Age,Ash had the same breakfast of toast and scrambed eggs every day. ,25.8797768,27.27991284,TRUE
5122,Ash followed his familiar pattern of enjoying toast and scrambled eggs for breakfast each day without fail.,Old,Ash had the same breakfast of toast and scrambed eggs every day. ,41.12581757,19.37829786,FALSE
5123,---------------,---------------,---------------,27.27991284,-1.860980403,FALSE
5124,Alex became super close to their sister after their parents tragically passed away in a car crash.,Young,Alex grew closer to their sister after their parents died in a car accident. ,19.37829786,12.49441056,FALSE
5125,Alex formed a stronger bond with their sister following the heartbreaking loss of their parents in a car accident.,Middle Age,Alex grew closer to their sister after their parents died in a car accident. ,-1.860980403,27.27991284,TRUE
5126,"After their parents' untimely death in a car collision, Alex drew nearer to their sister and developed an even deeper sibling connection.",Old,Alex grew closer to their sister after their parents died in a car accident. ,12.49441056,32.53539217,TRUE
5127,---------------,---------------,---------------,27.27991284,63.64751372,TRUE
5128,"Kendall totally schooled their buddies on how to play the game, so they could all hang out and have a blast playing together!",Young,kendall showed all their friends how to play the game so they could all play together. ,32.53539217,53.09933718,TRUE
5129,"Kendall expertly demonstrated the game to their friends, allowing them all to participate and enjoy the experience together.",Middle Age,kendall showed all their friends how to play the game so they could all play together. ,63.64751372,27.27991284,FALSE
5130,"Kendall kindly taught their pals the ins and outs of the game, enabling them all to partake in the fun and camaraderie.",Old,kendall showed all their friends how to play the game so they could all play together. ,53.09933718,61.92878191,TRUE
5131,---------------,---------------,---------------,27.27991284,18.82327451,FALSE
5132,Bailey casually flung their cap and strolled away from it without breaking a sweat.,Young,Bailey threw their cap on the ground and walked away from it swiftly. ,61.92878191,10.06342815,FALSE
5133,Bailey discarded their cap carelessly and marched off briskly.,Middle Age,Bailey threw their cap on the ground and walked away from it swiftly. ,18.82327451,27.27991284,TRUE
5134,Bailey nonchalantly hurled their cap onto the ground and meandered away leisurely.,Old,Bailey threw their cap on the ground and walked away from it swiftly. ,10.06342815,36.81492333,TRUE
5135,---------------,---------------,---------------,27.27991284,18.01744453,FALSE
5136,Austin got some extra support with his homework from his tutor because he was really struggling in class.,Young,Austin got extra help with the homework from his tutor since he was falling behind in class. ,36.81492333,16.29196946,FALSE
5137,Austin received additional assistance with his homework from a tutor since he was falling behind in his coursework.,Middle Age,Austin got extra help with the homework from his tutor since he was falling behind in class. ,18.01744453,27.27991284,TRUE
5138,"Austin sought the help of a tutor to catch up on his homework, as he had fallen behind in his studies.",Old,Austin got extra help with the homework from his tutor since he was falling behind in class. ,16.29196946,67.23954807,TRUE
5139,---------------,---------------,---------------,27.27991284,44.29422676,TRUE
5140,Carson was super excited to celebrate his dad's 50th birthday with a cool gift! He visited their dad to make it a special day.,Young,Carson wanted to celebrate his dad's 50th birthday with him. Carson visited their dad with a gift. ,67.23954807,86.31535437,TRUE
5141,"Carson wanted to make his dad's 50th birthday extra special, so he brought a thoughtful gift when he visited. It was a great way to celebrate this important milestone together!",Middle Age,Carson wanted to celebrate his dad's 50th birthday with him. Carson visited their dad with a gift. ,44.29422676,27.27991284,FALSE
5142,Carson was eager to honor his father's 50th birthday with a heartfelt gift. He paid a visit to their dad to commemorate this significant occasion.,Old,Carson wanted to celebrate his dad's 50th birthday with him. Carson visited their dad with a gift. ,86.31535437,8.634966087,FALSE
5143,---------------,---------------,---------------,27.27991284,23.69298574,FALSE
5144,"Cameron spotted Skylar's crew in the park killin' it with some sick games that day, yo!",Young,Cameron found Skylar's friends in the park playing some games that day. ,8.634966087,17.1701469,TRUE
5145,Cameron noticed Skylar's friends engaging in some fun activities in the park that afternoon.,Middle Age,Cameron found Skylar's friends in the park playing some games that day. ,23.69298574,27.27991284,TRUE
5146,Cameron observed Skylar's companions participating in a variety of entertaining games at the park on that particular day.,Old,Cameron found Skylar's friends in the park playing some games that day. ,17.1701469,40.6403944,TRUE
5147,---------------,---------------,---------------,27.27991284,73.024788,TRUE
5148,"Jan and the kids had an epic adventure in NYC, checking out a sick Broadway play with their squad!",Young,Jan took the kids to NYC and the saw a Broadway play with the others. ,40.6403944,17.06456084,FALSE
5149,Jan took her children to New York City and they all enjoyed a thrilling Broadway production together with some friends.,Middle Age,Jan took the kids to NYC and the saw a Broadway play with the others. ,73.024788,27.27991284,FALSE
5150,"Jan escorted her grandchildren to New York and they attended a delightful theatrical performance on Broadway, accompanied by their peers.",Old,Jan took the kids to NYC and the saw a Broadway play with the others. ,17.06456084,42.81512921,TRUE
5151,---------------,---------------,---------------,27.27991284,24.28182508,FALSE
5152,"Riley tried to freak out Tracy, but Tracy wasn't having it and stood up to Riley's attempts.",Young,"Riley was tring to scare Tracy, but Tracy resisted Riley's attack. ",42.81512921,29.34739755,FALSE
