Row ID,Orginal
4695,---------------
4696,"Aiden had been suffering from toothache pain for over a week, but could not afford dental care, so their friend Casey pulled the tooth. "
4697,"Aiden had been suffering from toothache pain for over a week, but could not afford dental care, so their friend Casey pulled the tooth. "
4698,"Aiden had been suffering from toothache pain for over a week, but could not afford dental care, so their friend Casey pulled the tooth. "
4699,---------------
4700,The kids wanted to go to the park to play with their friends. Tracy brought the kids to the park. 
4701,The kids wanted to go to the park to play with their friends. Tracy brought the kids to the park. 
4702,The kids wanted to go to the park to play with their friends. Tracy brought the kids to the park. 
4703,---------------
4704,remy went to the mall and made more friends. 
4705,remy went to the mall and made more friends. 
4706,remy went to the mall and made more friends. 
4707,---------------
4708,Austin went out to eat with the family last weekend because it was for a party. 
4709,Austin went out to eat with the family last weekend because it was for a party. 
4710,Austin went out to eat with the family last weekend because it was for a party. 
4711,---------------
4712,Bailey was mad at work and then told Alex to send the letter. 
4713,Bailey was mad at work and then told Alex to send the letter. 
4714,Bailey was mad at work and then told Alex to send the letter. 
4715,---------------
4716,My friend was having relationship troubles and Tracy knew she could help. 
4717,My friend was having relationship troubles and Tracy knew she could help. 
4718,My friend was having relationship troubles and Tracy knew she could help. 
4719,---------------
4720,Sasha was bullied by the people in her building so she got revenge on them. 
4721,Sasha was bullied by the people in her building so she got revenge on them. 
4722,Sasha was bullied by the people in her building so she got revenge on them. 
4723,---------------
4724,Austin took them out for dinner after working hard and got promoted in the new job. 
4725,Austin took them out for dinner after working hard and got promoted in the new job. 
4726,Austin took them out for dinner after working hard and got promoted in the new job. 
4727,---------------
4728,Sydney made some friends after moving to a new small town. 
4729,Sydney made some friends after moving to a new small town. 
4730,Sydney made some friends after moving to a new small town. 
4731,---------------
4732,Quinn hired Lee for a photo shoot as a swimwear model. Quinn posed Lee in several positions and thought he looked best after she crossed his arms. 
4733,Quinn hired Lee for a photo shoot as a swimwear model. Quinn posed Lee in several positions and thought he looked best after she crossed his arms. 
4734,Quinn hired Lee for a photo shoot as a swimwear model. Quinn posed Lee in several positions and thought he looked best after she crossed his arms. 
4735,---------------
4736,Austin served without pay because he really loved his country and wanted to help out. 
4737,Austin served without pay because he really loved his country and wanted to help out. 
4738,Austin served without pay because he really loved his country and wanted to help out. 
4739,---------------
4740,Sasha went with Austin to a dance that the school was having. 
4741,Sasha went with Austin to a dance that the school was having. 
4742,Sasha went with Austin to a dance that the school was having. 
4743,---------------
4744,Bailey told Alex to send the letter overnight since it was important. 
4745,Bailey told Alex to send the letter overnight since it was important. 
4746,Bailey told Alex to send the letter overnight since it was important. 
4747,---------------
4748,Lee made copies so that everyone at the table could follow along. 
4749,Lee made copies so that everyone at the table could follow along. 
4750,Lee made copies so that everyone at the table could follow along. 
4751,---------------
4752,Austin had lost a lot of weight recently so he wrapped a belt around his waist. 
4753,Austin had lost a lot of weight recently so he wrapped a belt around his waist. 
4754,Austin had lost a lot of weight recently so he wrapped a belt around his waist. 
4755,---------------
4756,Taylor gave help to a friend when she was moving houses. 
4757,Taylor gave help to a friend when she was moving houses. 
4758,Taylor gave help to a friend when she was moving houses. 
4759,---------------
4760,Kai went camping with friends and ate something made him really ill. 
4761,Kai went camping with friends and ate something made him really ill. 
4762,Kai went camping with friends and ate something made him really ill. 
4763,---------------
4764,austin went to the restaurant for dinner but wanted dessert instead. 
4765,austin went to the restaurant for dinner but wanted dessert instead. 
4766,austin went to the restaurant for dinner but wanted dessert instead. 
4767,---------------
4768,Addison was making a speech in front of a lot of people. Addison regarded every comment made. 
4769,Addison was making a speech in front of a lot of people. Addison regarded every comment made. 
4770,Addison was making a speech in front of a lot of people. Addison regarded every comment made. 
4771,---------------
4772,Quinn murdered Remy's wife while Remy was away on a business trip. 
4773,Quinn murdered Remy's wife while Remy was away on a business trip. 
4774,Quinn murdered Remy's wife while Remy was away on a business trip. 
4775,---------------
4776,"Wanting to make some extra money for college, Cameron worked every day at the supermarket. "
4777,"Wanting to make some extra money for college, Cameron worked every day at the supermarket. "
4778,"Wanting to make some extra money for college, Cameron worked every day at the supermarket. "
4779,---------------
4780,Casey is talented and well liked by others. 
4781,Casey is talented and well liked by others. 
4782,Casey is talented and well liked by others. 
4783,---------------
4784,Riley was the best of friends when he was in a good mood. 
4785,Riley was the best of friends when he was in a good mood. 
4786,Riley was the best of friends when he was in a good mood. 
4787,---------------
4788,Addison regarded every person carefully before they decided whom to talk to. 
4789,Addison regarded every person carefully before they decided whom to talk to. 
4790,Addison regarded every person carefully before they decided whom to talk to. 
4791,---------------
4792,Cameron layered clothes on to walk to the city in the middle of winter. 
4793,Cameron layered clothes on to walk to the city in the middle of winter. 
4794,Cameron layered clothes on to walk to the city in the middle of winter. 
4795,---------------
4796,Sasha was being picked on by her big brother. Sasha got revenge when she popped his tires. 
4797,Sasha was being picked on by her big brother. Sasha got revenge when she popped his tires. 
4798,Sasha was being picked on by her big brother. Sasha got revenge when she popped his tires. 
4799,---------------
4800,"There was going to be a bake sale at school and Bailey asked Tracy, the best cook in class, to make cookies to help. "
4801,"There was going to be a bake sale at school and Bailey asked Tracy, the best cook in class, to make cookies to help. "
4802,"There was going to be a bake sale at school and Bailey asked Tracy, the best cook in class, to make cookies to help. "
4803,---------------
4804,Casey stated Addison's case. They had been friends for a long time and even went to college together. 
4805,Casey stated Addison's case. They had been friends for a long time and even went to college together. 
4806,Casey stated Addison's case. They had been friends for a long time and even went to college together. 
4807,---------------
4808,"Carson attended school for three years, until they got kicked out. "
4809,"Carson attended school for three years, until they got kicked out. "
4810,"Carson attended school for three years, until they got kicked out. "
4811,---------------
4812,Tracy's kids were hungry so Aubrey made food and fed the kids. 
4813,Tracy's kids were hungry so Aubrey made food and fed the kids. 
4814,Tracy's kids were hungry so Aubrey made food and fed the kids. 
4815,---------------
4816,Kendall wrapped string around my neck in order to kill me. 
4817,Kendall wrapped string around my neck in order to kill me. 
4818,Kendall wrapped string around my neck in order to kill me. 
4819,---------------
4820,Robin was paralyzed and was unable to respond on their own. 
4821,Robin was paralyzed and was unable to respond on their own. 
4822,Robin was paralyzed and was unable to respond on their own. 
4823,---------------
4824,Quinn was done with the wrench so he handed the tools back. 
4825,Quinn was done with the wrench so he handed the tools back. 
4826,Quinn was done with the wrench so he handed the tools back. 
4827,---------------
4828,Taylor helped Ash move into their new apartment on the top floor. 
4829,Taylor helped Ash move into their new apartment on the top floor. 
4830,Taylor helped Ash move into their new apartment on the top floor. 
4831,---------------
4832,Kai sat in Austin's lap for the group club photo in the yearbook. 
4833,Kai sat in Austin's lap for the group club photo in the yearbook. 
4834,Kai sat in Austin's lap for the group club photo in the yearbook. 
4835,---------------
4836,Alex bought his entire team gold watches and when he gave them the present he put each watch on their wrist himself. 
4837,Alex bought his entire team gold watches and when he gave them the present he put each watch on their wrist himself. 
4838,Alex bought his entire team gold watches and when he gave them the present he put each watch on their wrist himself. 
4839,---------------
4840,Jordan left his book on a bench at the park. 
4841,Jordan left his book on a bench at the park. 
4842,Jordan left his book on a bench at the park. 
4843,---------------
4844,Ash cannot function and be productive without having breakfast. 
4845,Ash cannot function and be productive without having breakfast. 
4846,Ash cannot function and be productive without having breakfast. 
4847,---------------
4848,Cameron showed it off their friends when he got a new sports car. 
4849,Cameron showed it off their friends when he got a new sports car. 
4850,Cameron showed it off their friends when he got a new sports car. 
4851,---------------
4852,Casey was being silly and kept them up all night. 
4853,Casey was being silly and kept them up all night. 
4854,Casey was being silly and kept them up all night. 
4855,---------------
4856,"Jesse was feeling very hungry but didn't like the school cafeteria food, so he left the premises with permission. "
4857,"Jesse was feeling very hungry but didn't like the school cafeteria food, so he left the premises with permission. "
4858,"Jesse was feeling very hungry but didn't like the school cafeteria food, so he left the premises with permission. "
4859,---------------
4860,Tracy took Jesse's students to the playground. Jesse had an important appointment she needed to get to. 
4861,Tracy took Jesse's students to the playground. Jesse had an important appointment she needed to get to. 
4862,Tracy took Jesse's students to the playground. Jesse had an important appointment she needed to get to. 
4863,---------------
4864,Tracy gave video games to my friend. They knew they were quality titles they would enjoy. 
4865,Tracy gave video games to my friend. They knew they were quality titles they would enjoy. 
4866,Tracy gave video games to my friend. They knew they were quality titles they would enjoy. 
4867,---------------
4868,Jordan brought Bailey's kids a toy because they wanted Bailey kids to be happy and entertained. 
4869,Jordan brought Bailey's kids a toy because they wanted Bailey kids to be happy and entertained. 
4870,Jordan brought Bailey's kids a toy because they wanted Bailey kids to be happy and entertained. 
4871,---------------
4872,Kai liked to play games with their friends. They spent several hours online. 
4873,Kai liked to play games with their friends. They spent several hours online. 
4874,Kai liked to play games with their friends. They spent several hours online. 
4875,---------------
4876,"Jordan and Tracy were out on a date, they were having such a great time then Jordan leaned toward Tracy. "
4877,"Jordan and Tracy were out on a date, they were having such a great time then Jordan leaned toward Tracy. "
4878,"Jordan and Tracy were out on a date, they were having such a great time then Jordan leaned toward Tracy. "
4879,---------------
4880,Robin had thought about if for a week and decided to take Kai's advice. 
4881,Robin had thought about if for a week and decided to take Kai's advice. 
4882,Robin had thought about if for a week and decided to take Kai's advice. 
4883,---------------
4884,Casey forgot their lunch.  Aubrey dropped it at their school to keep Casey from starving. 
4885,Casey forgot their lunch.  Aubrey dropped it at their school to keep Casey from starving. 
4886,Casey forgot their lunch.  Aubrey dropped it at their school to keep Casey from starving. 
4887,---------------
4888,Kai grabbed Carson's tools and put them away for Carson when they had to leave in a hurry. 
4889,Kai grabbed Carson's tools and put them away for Carson when they had to leave in a hurry. 
4890,Kai grabbed Carson's tools and put them away for Carson when they had to leave in a hurry. 
4891,---------------
4892,Lee gave birth to twins when she was at the hospital. 
4893,Lee gave birth to twins when she was at the hospital. 
4894,Lee gave birth to twins when she was at the hospital. 
4895,---------------
4896,"While they were at the park for an afternoon of games, Quinn threw the frisbee to his friend. "
4897,"While they were at the park for an afternoon of games, Quinn threw the frisbee to his friend. "
4898,"While they were at the park for an afternoon of games, Quinn threw the frisbee to his friend. "
4899,---------------
4900,Jesse was upset but unfortunately went a little too far when he yelled at his brother. 
4901,Jesse was upset but unfortunately went a little too far when he yelled at his brother. 
4902,Jesse was upset but unfortunately went a little too far when he yelled at his brother. 
4903,---------------
4904,"Addison had been practicing for the driver's exam for months. He finally felt he was ready, so he signed up and took the test. "
4905,"Addison had been practicing for the driver's exam for months. He finally felt he was ready, so he signed up and took the test. "
4906,"Addison had been practicing for the driver's exam for months. He finally felt he was ready, so he signed up and took the test. "
4907,---------------
4908,Tracy threw in the towel on the history test because she knew she would fail. 
4909,Tracy threw in the towel on the history test because she knew she would fail. 
4910,Tracy threw in the towel on the history test because she knew she would fail. 
4911,---------------
4912,Taylor caught a cold because they kissed Jan. 
4913,Taylor caught a cold because they kissed Jan. 
4914,Taylor caught a cold because they kissed Jan. 
4915,---------------
4916,Addison ate their bread and then immediately asked for seconds and thirds. 
4917,Addison ate their bread and then immediately asked for seconds and thirds. 
4918,Addison ate their bread and then immediately asked for seconds and thirds. 
4919,---------------
4920,"After they picked a hiking trail to take together, Sydney met Skylar near the canyon edge. "
4921,"After they picked a hiking trail to take together, Sydney met Skylar near the canyon edge. "
4922,"After they picked a hiking trail to take together, Sydney met Skylar near the canyon edge. "
4923,---------------
4924,Casey was feeling pains in their arms and their chest. 
4925,Casey was feeling pains in their arms and their chest. 
4926,Casey was feeling pains in their arms and their chest. 
4927,---------------
4928,Austin got extra help on the paper due tomorrow. 
4929,Austin got extra help on the paper due tomorrow. 
4930,Austin got extra help on the paper due tomorrow. 
4931,---------------
4932,Jesse was recovering from her battle with the flu. They were feeling much better than before. 
4933,Jesse was recovering from her battle with the flu. They were feeling much better than before. 
4934,Jesse was recovering from her battle with the flu. They were feeling much better than before. 
4935,---------------
4936,Alex took up collection of stamps after going to the antique store and bought them. 
4937,Alex took up collection of stamps after going to the antique store and bought them. 
4938,Alex took up collection of stamps after going to the antique store and bought them. 
4939,---------------
4940,"After Jesse thoroughly criticized Riley's new painting, Riley regarded Jesse with hurtful eyes. "
4941,"After Jesse thoroughly criticized Riley's new painting, Riley regarded Jesse with hurtful eyes. "
4942,"After Jesse thoroughly criticized Riley's new painting, Riley regarded Jesse with hurtful eyes. "
4943,---------------
4944,Aubrey was taking a test and had an answer sheet hidden on her desk. 
4945,Aubrey was taking a test and had an answer sheet hidden on her desk. 
4946,Aubrey was taking a test and had an answer sheet hidden on her desk. 
4947,---------------
4948,Ash gave up on the test he was taking in math. 
4949,Ash gave up on the test he was taking in math. 
4950,Ash gave up on the test he was taking in math. 
4951,---------------
4952,Bailey embarrassed their girlfriend infront of all her friends by making a joke about her dress. 
4953,Bailey embarrassed their girlfriend infront of all her friends by making a joke about her dress. 
4954,Bailey embarrassed their girlfriend infront of all her friends by making a joke about her dress. 
4955,---------------
4956,Robin went with Jan's friends to school when her own friends didn't show up. 
4957,Robin went with Jan's friends to school when her own friends didn't show up. 
4958,Robin went with Jan's friends to school when her own friends didn't show up. 
4959,---------------
4960,Austin took them out for dinner and the others were pleased when he told them to pick something off of the dessert menu. 
4961,Austin took them out for dinner and the others were pleased when he told them to pick something off of the dessert menu. 
4962,Austin took them out for dinner and the others were pleased when he told them to pick something off of the dessert menu. 
4963,---------------
4964,"Aubrey practiced a lot, tried out for the team and made the squad. "
4965,"Aubrey practiced a lot, tried out for the team and made the squad. "
4966,"Aubrey practiced a lot, tried out for the team and made the squad. "
4967,---------------
4968,Jesse went to far when he yelled at his students and pondered over it all evening after school. 
4969,Jesse went to far when he yelled at his students and pondered over it all evening after school. 
4970,Jesse went to far when he yelled at his students and pondered over it all evening after school. 
4971,---------------
4972,Robin went to school with Jan and went to her first class with her as well. 
4973,Robin went to school with Jan and went to her first class with her as well. 
4974,Robin went to school with Jan and went to her first class with her as well. 
4975,---------------
4976,Alex needed help cleaning the kitchen and Aubrey was helpful and cleaned as well. 
4977,Alex needed help cleaning the kitchen and Aubrey was helpful and cleaned as well. 
4978,Alex needed help cleaning the kitchen and Aubrey was helpful and cleaned as well. 
4979,---------------
4980,Addison had run away after being mistreated by their wicked stepmother. 
4981,Addison had run away after being mistreated by their wicked stepmother. 
4982,Addison had run away after being mistreated by their wicked stepmother. 
4983,---------------
4984,Aubrey helped Sasha move by bringing their big truck over to pack boxes into. 
4985,Aubrey helped Sasha move by bringing their big truck over to pack boxes into. 
4986,Aubrey helped Sasha move by bringing their big truck over to pack boxes into. 
4987,---------------
4988,Cameron rode Jan's motorcycle to work when their car would not start. 
4989,Cameron rode Jan's motorcycle to work when their car would not start. 
4990,Cameron rode Jan's motorcycle to work when their car would not start. 
4991,---------------
4992,Robin told Carson that she did not want to go out with him. 
4993,Robin told Carson that she did not want to go out with him. 
4994,Robin told Carson that she did not want to go out with him. 
4995,---------------
4996,Remy joined a band after he learned how to play the guitar. 
4997,Remy joined a band after he learned how to play the guitar. 
4998,Remy joined a band after he learned how to play the guitar. 
4999,---------------
5000,Lee challenged her to a fight after she talked bad about Lee to his friends. 
5001,Lee challenged her to a fight after she talked bad about Lee to his friends. 
5002,Lee challenged her to a fight after she talked bad about Lee to his friends. 
5003,---------------
5004,Bailey destroyed the enemy's weapons while the enemy was fast asleep. 
5005,Bailey destroyed the enemy's weapons while the enemy was fast asleep. 
5006,Bailey destroyed the enemy's weapons while the enemy was fast asleep. 
5007,---------------
5008,After everyone finished their food they were going to go to a party so Kai decided to finish his food first. 
5009,After everyone finished their food they were going to go to a party so Kai decided to finish his food first. 
5010,After everyone finished their food they were going to go to a party so Kai decided to finish his food first. 
5011,---------------
5012,Carson had homework they had to do but they were at a friends house playing video games. 
5013,Carson had homework they had to do but they were at a friends house playing video games. 
5014,Carson had homework they had to do but they were at a friends house playing video games. 
5015,---------------
5016,Taylor helped Ash move in to their new house. 
5017,Taylor helped Ash move in to their new house. 
5018,Taylor helped Ash move in to their new house. 
5019,---------------
5020,Robin refused to pay her share of the meal even though everybody had agreed beforehand. 
5021,Robin refused to pay her share of the meal even though everybody had agreed beforehand. 
5022,Robin refused to pay her share of the meal even though everybody had agreed beforehand. 
5023,---------------
5024,"Their mother had cooked a delicious dinner, but Austin wanted dessert instead. "
5025,"Their mother had cooked a delicious dinner, but Austin wanted dessert instead. "
5026,"Their mother had cooked a delicious dinner, but Austin wanted dessert instead. "
5027,---------------
5028,Taylor attended their father's funeral after he passed away from cancer. 
5029,Taylor attended their father's funeral after he passed away from cancer. 
5030,Taylor attended their father's funeral after he passed away from cancer. 
5031,---------------
5032,"Jesse shook Cameron's head slightly left and right, making sure her muscle strain wasn't too bad. "
5033,"Jesse shook Cameron's head slightly left and right, making sure her muscle strain wasn't too bad. "
5034,"Jesse shook Cameron's head slightly left and right, making sure her muscle strain wasn't too bad. "
5035,---------------
5036,Cameron was at a concert and the fans loved his music. 
5037,Cameron was at a concert and the fans loved his music. 
5038,Cameron was at a concert and the fans loved his music. 
5039,---------------
5040,Skylar went camping with friends every spring to get away. 
5041,Skylar went camping with friends every spring to get away. 
5042,Skylar went camping with friends every spring to get away. 
5043,---------------
5044,Cameron took their work seriously and tried to do their best. 
5045,Cameron took their work seriously and tried to do their best. 
5046,Cameron took their work seriously and tried to do their best. 
5047,---------------
5048,Addison invited Austin to join the soccer club at the school. 
5049,Addison invited Austin to join the soccer club at the school. 
5050,Addison invited Austin to join the soccer club at the school. 
5051,---------------
5052,Quinn crossed Lee's arms and posed him for the picture. 
5053,Quinn crossed Lee's arms and posed him for the picture. 
5054,Quinn crossed Lee's arms and posed him for the picture. 
5055,---------------
5056,Taylor knew he was right and proved Carson's point that day. 
5057,Taylor knew he was right and proved Carson's point that day. 
5058,Taylor knew he was right and proved Carson's point that day. 
5059,---------------
5060,Aubrey kept her friends up all night talking about her problems at work with others. 
5061,Aubrey kept her friends up all night talking about her problems at work with others. 
5062,Aubrey kept her friends up all night talking about her problems at work with others. 
5063,---------------
5064,Cameron broke their tooth and gave a call to the dentist. 
5065,Cameron broke their tooth and gave a call to the dentist. 
5066,Cameron broke their tooth and gave a call to the dentist. 
5067,---------------
5068,Austin got extra help. he offered to pay other people for help. 
5069,Austin got extra help. he offered to pay other people for help. 
5070,Austin got extra help. he offered to pay other people for help. 
5071,---------------
5072,Casey explained to Tracy he was upset because he got grounded. 
5073,Casey explained to Tracy he was upset because he got grounded. 
5074,Casey explained to Tracy he was upset because he got grounded. 
5075,---------------
5076,Remy prevented the enemies from engaging with her troops in the battle. 
5077,Remy prevented the enemies from engaging with her troops in the battle. 
5078,Remy prevented the enemies from engaging with her troops in the battle. 
5079,---------------
5080,Kendall snatched her journal away from her little sister. 
5081,Kendall snatched her journal away from her little sister. 
5082,Kendall snatched her journal away from her little sister. 
5083,---------------
5084,"Wanting to present their feature film, Kendal showed it to all of their friends. "
5085,"Wanting to present their feature film, Kendal showed it to all of their friends. "
5086,"Wanting to present their feature film, Kendal showed it to all of their friends. "
5087,---------------
5088,"Tracy's friend, Anne admired the jewelry they wore.  Therefore, Tracy gave it to their friend. "
5089,"Tracy's friend, Anne admired the jewelry they wore.  Therefore, Tracy gave it to their friend. "
5090,"Tracy's friend, Anne admired the jewelry they wore.  Therefore, Tracy gave it to their friend. "
5091,---------------
5092,Robin made Taylor comment on the food after they were disgusted. 
5093,Robin made Taylor comment on the food after they were disgusted. 
5094,Robin made Taylor comment on the food after they were disgusted. 
5095,---------------
5096,Quinn got divorced after his wife became abusive towards him. 
5097,Quinn got divorced after his wife became abusive towards him. 
5098,Quinn got divorced after his wife became abusive towards him. 
5099,---------------
5100,Kendall grabbed Jordan's hands because Jordan was trying to hit someone. 
5101,Kendall grabbed Jordan's hands because Jordan was trying to hit someone. 
5102,Kendall grabbed Jordan's hands because Jordan was trying to hit someone. 
5103,---------------
5104,Cameron took their work seriously and did not allow joking. 
5105,Cameron took their work seriously and did not allow joking. 
5106,Cameron took their work seriously and did not allow joking. 
5107,---------------
5108,Jan went out with Quinn's friends because they are bored. 
5109,Jan went out with Quinn's friends because they are bored. 
5110,Jan went out with Quinn's friends because they are bored. 
5111,---------------
5112,"After catching them cheating together on the exam, Jan gave them an F. "
5113,"After catching them cheating together on the exam, Jan gave them an F. "
5114,"After catching them cheating together on the exam, Jan gave them an F. "
5115,---------------
5116,Taylor decided to enter the Great British Bakeoff tryouts. 
5117,Taylor decided to enter the Great British Bakeoff tryouts. 
5118,Taylor decided to enter the Great British Bakeoff tryouts. 
5119,---------------
5120,Ash had the same breakfast of toast and scrambed eggs every day. 
5121,Ash had the same breakfast of toast and scrambed eggs every day. 
5122,Ash had the same breakfast of toast and scrambed eggs every day. 
5123,---------------
5124,Alex grew closer to their sister after their parents died in a car accident. 
5125,Alex grew closer to their sister after their parents died in a car accident. 
5126,Alex grew closer to their sister after their parents died in a car accident. 
5127,---------------
5128,kendall showed all their friends how to play the game so they could all play together. 
5129,kendall showed all their friends how to play the game so they could all play together. 
5130,kendall showed all their friends how to play the game so they could all play together. 
5131,---------------
5132,Bailey threw their cap on the ground and walked away from it swiftly. 
5133,Bailey threw their cap on the ground and walked away from it swiftly. 
5134,Bailey threw their cap on the ground and walked away from it swiftly. 
5135,---------------
5136,Austin got extra help with the homework from his tutor since he was falling behind in class. 
5137,Austin got extra help with the homework from his tutor since he was falling behind in class. 
5138,Austin got extra help with the homework from his tutor since he was falling behind in class. 
5139,---------------
5140,Carson wanted to celebrate his dad's 50th birthday with him. Carson visited their dad with a gift. 
5141,Carson wanted to celebrate his dad's 50th birthday with him. Carson visited their dad with a gift. 
5142,Carson wanted to celebrate his dad's 50th birthday with him. Carson visited their dad with a gift. 
5143,---------------
5144,Cameron found Skylar's friends in the park playing some games that day. 
5145,Cameron found Skylar's friends in the park playing some games that day. 
5146,Cameron found Skylar's friends in the park playing some games that day. 
5147,---------------
5148,Jan took the kids to NYC and the saw a Broadway play with the others. 
5149,Jan took the kids to NYC and the saw a Broadway play with the others. 
5150,Jan took the kids to NYC and the saw a Broadway play with the others. 
5151,---------------
5152,"Riley was tring to scare Tracy, but Tracy resisted Riley's attack. "
5153,"Riley was tring to scare Tracy, but Tracy resisted Riley's attack. "
5154,"Riley was tring to scare Tracy, but Tracy resisted Riley's attack. "
5155,---------------
5156,"By telling a bad joke, Lee touched a nerve with the others, who decided they wanted to leave the party and get food. "
5157,"By telling a bad joke, Lee touched a nerve with the others, who decided they wanted to leave the party and get food. "
5158,"By telling a bad joke, Lee touched a nerve with the others, who decided they wanted to leave the party and get food. "
5159,---------------
5160,Alex worshiped their god in their way when Alex encountered a unprecedented challenges in his life. 
5161,Alex worshiped their god in their way when Alex encountered a unprecedented challenges in his life. 
5162,Alex worshiped their god in their way when Alex encountered a unprecedented challenges in his life. 
5163,---------------
5164,Bailey was playing a game with their friend and destroyed their enemy's base. 
5165,Bailey was playing a game with their friend and destroyed their enemy's base. 
5166,Bailey was playing a game with their friend and destroyed their enemy's base. 
5167,---------------
5168,"Riley was hired as a real estate agent, and sold Sydney's house at an auction to the bidder. "
5169,"Riley was hired as a real estate agent, and sold Sydney's house at an auction to the bidder. "
5170,"Riley was hired as a real estate agent, and sold Sydney's house at an auction to the bidder. "
5171,---------------
5172,Kai swung through the trees while she was outside. 
5173,Kai swung through the trees while she was outside. 
5174,Kai swung through the trees while she was outside. 
5175,---------------
5176,Austin kissed Riley on the mouth on a dare from his friend. 
5177,Austin kissed Riley on the mouth on a dare from his friend. 
5178,Austin kissed Riley on the mouth on a dare from his friend. 
5179,---------------
5180,"After spending the entire day hiking in the forest, Riley began to hurt all over. "
5181,"After spending the entire day hiking in the forest, Riley began to hurt all over. "
5182,"After spending the entire day hiking in the forest, Riley began to hurt all over. "
5183,---------------
5184,Kai handed back the computer to Will after using it to buy a product off Amazon. 
5185,Kai handed back the computer to Will after using it to buy a product off Amazon. 
5186,Kai handed back the computer to Will after using it to buy a product off Amazon. 
5187,---------------
5188,Remy was proud of a song they made and made a video for it. 
5189,Remy was proud of a song they made and made a video for it. 
5190,Remy was proud of a song they made and made a video for it. 
5191,---------------
5192,Cameron had read a book about the crusades and knew enough about the subject. 
5193,Cameron had read a book about the crusades and knew enough about the subject. 
5194,Cameron had read a book about the crusades and knew enough about the subject. 
5195,---------------
5196,Remy was excited as he got ready for his first day of middle school. 
5197,Remy was excited as he got ready for his first day of middle school. 
5198,Remy was excited as he got ready for his first day of middle school. 
5199,---------------
5200,Kendall took Skylar into acount when making plans for the day. 
5201,Kendall took Skylar into acount when making plans for the day. 
5202,Kendall took Skylar into acount when making plans for the day. 
5203,---------------
5204,"Ash was going to Hawaii on a vacation all by herself, so her husband Jesse drove Ash to the airport. "
5205,"Ash was going to Hawaii on a vacation all by herself, so her husband Jesse drove Ash to the airport. "
5206,"Ash was going to Hawaii on a vacation all by herself, so her husband Jesse drove Ash to the airport. "
5207,---------------
5208,Cameron got someone else to do the job for them. 
5209,Cameron got someone else to do the job for them. 
5210,Cameron got someone else to do the job for them. 
5211,---------------
5212,"Taylor was best friends with her childhood neighbor and after years of being such good friends, Taylor married the neighbor. "
5213,"Taylor was best friends with her childhood neighbor and after years of being such good friends, Taylor married the neighbor. "
5214,"Taylor was best friends with her childhood neighbor and after years of being such good friends, Taylor married the neighbor. "
5215,---------------
5216,"Bailey had been feeling angry for a quite a while, one day she had enough and expressed her anger to the others. "
5217,"Bailey had been feeling angry for a quite a while, one day she had enough and expressed her anger to the others. "
5218,"Bailey had been feeling angry for a quite a while, one day she had enough and expressed her anger to the others. "
5219,---------------
5220,"Whenever he was treated by a friend at a restaurant, Austin always ate steak. "
5221,"Whenever he was treated by a friend at a restaurant, Austin always ate steak. "
5222,"Whenever he was treated by a friend at a restaurant, Austin always ate steak. "
5223,---------------
5224,The teacher gave Kendall's class a quiz. Kendall knew everything that was asked. 
5225,The teacher gave Kendall's class a quiz. Kendall knew everything that was asked. 
5226,The teacher gave Kendall's class a quiz. Kendall knew everything that was asked. 
5227,---------------
5228,Carson tried to fight Robin last night but decided not to. 
5229,Carson tried to fight Robin last night but decided not to. 
5230,Carson tried to fight Robin last night but decided not to. 
5231,---------------
5232,"Weary from the trip, Lee finally reached Jordan's destination. "
5233,"Weary from the trip, Lee finally reached Jordan's destination. "
5234,"Weary from the trip, Lee finally reached Jordan's destination. "
5235,---------------
5236,Cameron rode Jan's motorcycle after being told that she couldn't. 
5237,Cameron rode Jan's motorcycle after being told that she couldn't. 
5238,Cameron rode Jan's motorcycle after being told that she couldn't. 
5239,---------------
5240,Casey kept her neighbors up all night by loudly playing reggae music on the stereo. 
5241,Casey kept her neighbors up all night by loudly playing reggae music on the stereo. 
5242,Casey kept her neighbors up all night by loudly playing reggae music on the stereo. 
5243,---------------
5244,Quinn saw their dog get hit by a car. They cried their eyes out. 
5245,Quinn saw their dog get hit by a car. They cried their eyes out. 
5246,Quinn saw their dog get hit by a car. They cried their eyes out. 
5247,---------------
5248,Aubrey took vitamins during those years and showed others how vitamins can keep on healthy. 
5249,Aubrey took vitamins during those years and showed others how vitamins can keep on healthy. 
5250,Aubrey took vitamins during those years and showed others how vitamins can keep on healthy. 
5251,---------------
5252,robin wrapped their arms around Ash's shoulders and went in for a kiss. 
5253,robin wrapped their arms around Ash's shoulders and went in for a kiss. 
5254,robin wrapped their arms around Ash's shoulders and went in for a kiss. 
5255,---------------
5256,Jesse went to the zoo with people from church. They saw all the animals in the zoo. 
5257,Jesse went to the zoo with people from church. They saw all the animals in the zoo. 
5258,Jesse went to the zoo with people from church. They saw all the animals in the zoo. 
5259,---------------
5260,Jan went to work on the morning of the party because she was called in. 
5261,Jan went to work on the morning of the party because she was called in. 
5262,Jan went to work on the morning of the party because she was called in. 
5263,---------------
5264,Carson was in the movie. Carson played a soldier in the war. 
5265,Carson was in the movie. Carson played a soldier in the war. 
5266,Carson was in the movie. Carson played a soldier in the war. 
5267,---------------
5268,"Aubrey was used to their hometown,but now they lived in Carson's environment. "
