,Row ID,Orginal,value
3218,3218,Remy we out of her way to save the world from destruction. ,-4.160615161846153
3219,3219,---------------,0.8435378201999999
3220,3220,Robin asked Cameron if they had been out and Cameron shook their head no. ,1.3296198444399994
3221,3221,Robin asked Cameron if they had been out and Cameron shook their head no. ,1.3296198444399994
3222,3222,Robin asked Cameron if they had been out and Cameron shook their head no. ,1.3296198444399994
3223,3223,---------------,0.8435378201999999
3224,3224,riley came home and made some pie in the kitchen. ,1.3159150792909082
3225,3225,riley came home and made some pie in the kitchen. ,1.3159150792909082
3226,3226,riley came home and made some pie in the kitchen. ,1.3159150792909082
3227,3227,---------------,0.8435378201999999
3228,3228,Skylar was about to go down the tall water slide but her arms needed to be on her chest. ,-4.612851833800001
3229,3229,Skylar was about to go down the tall water slide but her arms needed to be on her chest. ,-4.612851833800001
3230,3230,Skylar was about to go down the tall water slide but her arms needed to be on her chest. ,-4.612851833800001
3231,3231,---------------,0.8435378201999999
3232,3232,Riley regarded Jesse with watchful eyes when she saw him steal from her store. ,3.7563556990000015
3233,3233,Riley regarded Jesse with watchful eyes when she saw him steal from her store. ,3.7563556990000015
3234,3234,Riley regarded Jesse with watchful eyes when she saw him steal from her store. ,3.7563556990000015
3235,3235,---------------,0.8435378201999999
3236,3236,Austin challenged Remy to a game of hide and seek outside in the woods. ,-4.844570665206667
3237,3237,Austin challenged Remy to a game of hide and seek outside in the woods. ,-4.844570665206667
3238,3238,Austin challenged Remy to a game of hide and seek outside in the woods. ,-4.844570665206667
3239,3239,---------------,0.8435378201999999
3240,3240,Taylor got drunk at their friend's party and become louder. ,-2.870080595845453
3241,3241,Taylor got drunk at their friend's party and become louder. ,-2.870080595845453
3242,3242,Taylor got drunk at their friend's party and become louder. ,-2.870080595845453
3243,3243,---------------,0.8435378201999999
3244,3244,Carson looked into Robin's eyes and shook her head no after asking Carson out. ,2.5340742269066667
3245,3245,Carson looked into Robin's eyes and shook her head no after asking Carson out. ,2.5340742269066667
3246,3246,Carson looked into Robin's eyes and shook her head no after asking Carson out. ,2.5340742269066667
3247,3247,---------------,0.8435378201999999
3248,3248,"Aubrey and her friends stayed up all night having a slumber party, the house is now a wreck. ",-2.155615622035
3249,3249,"Aubrey and her friends stayed up all night having a slumber party, the house is now a wreck. ",-2.155615622035
3250,3250,"Aubrey and her friends stayed up all night having a slumber party, the house is now a wreck. ",-2.155615622035
3251,3251,---------------,0.8435378201999999
3252,3252,Quinn was worried about what the group was saying behind her back.  She depended on Taylor to tell her the truth. ,-2.163418840269565
3253,3253,Quinn was worried about what the group was saying behind her back.  She depended on Taylor to tell her the truth. ,-2.163418840269565
3254,3254,Quinn was worried about what the group was saying behind her back.  She depended on Taylor to tell her the truth. ,-2.163418840269565
3255,3255,---------------,0.8435378201999999
3256,3256,Jesse went camping with Addison's friends. ,-2.9485917807571425
3257,3257,Jesse went camping with Addison's friends. ,-2.9485917807571425
3258,3258,Jesse went camping with Addison's friends. ,-2.9485917807571425
3259,3259,---------------,0.8435378201999999
3260,3260,Jesse was involved in a drug deal in a bad part of town. ,-8.288840116857143
3261,3261,Jesse was involved in a drug deal in a bad part of town. ,-8.288840116857143
3262,3262,Jesse was involved in a drug deal in a bad part of town. ,-8.288840116857143
3263,3263,---------------,0.8435378201999999
3264,3264,Remy carried their plan of egging and toilet papering the girls fraternity house into execution. ,4.30504547505
3265,3265,Remy carried their plan of egging and toilet papering the girls fraternity house into execution. ,4.30504547505
3266,3266,Remy carried their plan of egging and toilet papering the girls fraternity house into execution. ,4.30504547505
3267,3267,---------------,0.8435378201999999
3268,3268,Robin went with Jan's friends to the play and it was a big hoot. ,-0.6561806328533337
3269,3269,Robin went with Jan's friends to the play and it was a big hoot. ,-0.6561806328533337
3270,3270,Robin went with Jan's friends to the play and it was a big hoot. ,-0.6561806328533337
3271,3271,---------------,0.8435378201999999
3272,3272,Kendall said that nobody was to use their phone. Jesse used Kendall's phone anyway. ,-1.4760931238437498
3273,3273,Kendall said that nobody was to use their phone. Jesse used Kendall's phone anyway. ,-1.4760931238437498
3274,3274,Kendall said that nobody was to use their phone. Jesse used Kendall's phone anyway. ,-1.4760931238437498
3275,3275,---------------,0.8435378201999999
3276,3276,Carson's friend wanted something sweet to drink. Carson gave their friend some milk. ,-8.426966948259999
3277,3277,Carson's friend wanted something sweet to drink. Carson gave their friend some milk. ,-8.426966948259999
3278,3278,Carson's friend wanted something sweet to drink. Carson gave their friend some milk. ,-8.426966948259999
3279,3279,---------------,0.8435378201999999
3280,3280,Robin went to Jan's friend's school when she was being bullied at her school. ,3.282670228886667
3281,3281,Robin went to Jan's friend's school when she was being bullied at her school. ,3.282670228886667
3282,3282,Robin went to Jan's friend's school when she was being bullied at her school. ,3.282670228886667
3283,3283,---------------,0.8435378201999999
3284,3284,"Kai has to give a presentation in their class but Kai was not prepared.  Therefore, Kai makes things up as they go along. ",6.430540933842307
3285,3285,"Kai has to give a presentation in their class but Kai was not prepared.  Therefore, Kai makes things up as they go along. ",6.430540933842307
3286,3286,"Kai has to give a presentation in their class but Kai was not prepared.  Therefore, Kai makes things up as they go along. ",6.430540933842307
3287,3287,---------------,0.8435378201999999
3288,3288,Skylar and a friend played together. Skylar kept cheating to win no matter what. ,-2.36967915694375
3289,3289,Skylar and a friend played together. Skylar kept cheating to win no matter what. ,-2.36967915694375
3290,3290,Skylar and a friend played together. Skylar kept cheating to win no matter what. ,-2.36967915694375
3291,3291,---------------,0.8435378201999999
3292,3292,riley was happy to socialize with others so she talked to her friends. ,-4.107528823635714
3293,3293,riley was happy to socialize with others so she talked to her friends. ,-4.107528823635714
3294,3294,riley was happy to socialize with others so she talked to her friends. ,-4.107528823635714
3295,3295,---------------,0.8435378201999999
3296,3296,Jesse set Robin's suitcase on fire after their fight and messy breakup. ,-0.7962541209384624
3297,3297,Jesse set Robin's suitcase on fire after their fight and messy breakup. ,-0.7962541209384624
3298,3298,Jesse set Robin's suitcase on fire after their fight and messy breakup. ,-0.7962541209384624
3299,3299,---------------,0.8435378201999999
3300,3300,Ash was finally able to redeem himself after the belly flop at the swimming pool last weekend. ,-8.324086658866669
3301,3301,Ash was finally able to redeem himself after the belly flop at the swimming pool last weekend. ,-8.324086658866669
3302,3302,Ash was finally able to redeem himself after the belly flop at the swimming pool last weekend. ,-8.324086658866669
3303,3303,---------------,0.8435378201999999
3304,3304,Alex answered Riley's question because he knew the answer. ,2.8867069344600003
3305,3305,Alex answered Riley's question because he knew the answer. ,2.8867069344600003
3306,3306,Alex answered Riley's question because he knew the answer. ,2.8867069344600003
3307,3307,---------------,0.8435378201999999
3308,3308,"Remy said he was the best chess player in the city, but Austin knew he was better. ",-6.747051026836841
3309,3309,"Remy said he was the best chess player in the city, but Austin knew he was better. ",-6.747051026836841
3310,3310,"Remy said he was the best chess player in the city, but Austin knew he was better. ",-6.747051026836841
3311,3311,---------------,0.8435378201999999
3312,3312,"Sasha's sister had a headache.  Therefore, they gave their sister some pills. ",13.575987737506669
3313,3313,"Sasha's sister had a headache.  Therefore, they gave their sister some pills. ",13.575987737506669
3314,3314,"Sasha's sister had a headache.  Therefore, they gave their sister some pills. ",13.575987737506669
3315,3315,---------------,0.8435378201999999
3316,3316,Jesse set Robin's case on fire. Robin was very angry and called the cops on her. ,-1.6498512597999997
3317,3317,Jesse set Robin's case on fire. Robin was very angry and called the cops on her. ,-1.6498512597999997
3318,3318,Jesse set Robin's case on fire. Robin was very angry and called the cops on her. ,-1.6498512597999997
3319,3319,---------------,0.8435378201999999
3320,3320,Aubrey had been sick for a long time and took medication for years. ,0.8586868432142862
3321,3321,Aubrey had been sick for a long time and took medication for years. ,0.8586868432142862
3322,3322,Aubrey had been sick for a long time and took medication for years. ,0.8586868432142862
3323,3323,---------------,0.8435378201999999
3324,3324,Aubrey was a mess so Robin knew that the clothes need changed before the event. ,8.471917650750001
3325,3325,Aubrey was a mess so Robin knew that the clothes need changed before the event. ,8.471917650750001
3326,3326,Aubrey was a mess so Robin knew that the clothes need changed before the event. ,8.471917650750001
3327,3327,---------------,0.8435378201999999
3328,3328,Aubrey sounded good talking so they asked her to speak on behalf of the group. ,-5.426765296875
3329,3329,Aubrey sounded good talking so they asked her to speak on behalf of the group. ,-5.426765296875
3330,3330,Aubrey sounded good talking so they asked her to speak on behalf of the group. ,-5.426765296875
3331,3331,---------------,0.8435378201999999
3332,3332,Alex is a firefighter. He helped Casey to escape the fire. ,1.7136373572923078
3333,3333,Alex is a firefighter. He helped Casey to escape the fire. ,1.7136373572923078
3334,3334,Alex is a firefighter. He helped Casey to escape the fire. ,1.7136373572923078
3335,3335,---------------,0.8435378201999999
3336,3336,Taylor pissed on Jesse's bonfire to put it out before it became out of control. ,-1.0820005389124998
3337,3337,Taylor pissed on Jesse's bonfire to put it out before it became out of control. ,-1.0820005389124998
3338,3338,Taylor pissed on Jesse's bonfire to put it out before it became out of control. ,-1.0820005389124998
3339,3339,---------------,0.8435378201999999
3340,3340,Jan came out at night to check the very loud noise from the street. ,-0.6688439706533329
3341,3341,Jan came out at night to check the very loud noise from the street. ,-0.6688439706533329
3342,3342,Jan came out at night to check the very loud noise from the street. ,-0.6688439706533329
3343,3343,---------------,0.8435378201999999
3344,3344,Remy watched a sad film then cried their eyes out afterwards. ,14.078895282508336
3345,3345,Remy watched a sad film then cried their eyes out afterwards. ,14.078895282508336
3346,3346,Remy watched a sad film then cried their eyes out afterwards. ,14.078895282508336
3347,3347,---------------,0.8435378201999999
3348,3348,Kai was a great improvisational guitar player; Kai made it up as Kai goes along. ,-2.152846723276472
3349,3349,Kai was a great improvisational guitar player; Kai made it up as Kai goes along. ,-2.152846723276472
3350,3350,Kai was a great improvisational guitar player; Kai made it up as Kai goes along. ,-2.152846723276472
3351,3351,---------------,0.8435378201999999
3352,3352,Ash threw up their arms and just finally gave up on Sasha and her attitude. ,5.063435903881251
3353,3353,Ash threw up their arms and just finally gave up on Sasha and her attitude. ,5.063435903881251
3354,3354,Ash threw up their arms and just finally gave up on Sasha and her attitude. ,5.063435903881251
3355,3355,---------------,0.8435378201999999
3356,3356,Lee gave birth to many babies after a pregnancy that was long and hard. ,11.603173866186667
3357,3357,Lee gave birth to many babies after a pregnancy that was long and hard. ,11.603173866186667
3358,3358,Lee gave birth to many babies after a pregnancy that was long and hard. ,11.603173866186667
3359,3359,---------------,0.8435378201999999
3360,3360,Aubrey kept her friends up all night telling stories and having snacks. ,8.439248924238463
3361,3361,Aubrey kept her friends up all night telling stories and having snacks. ,8.439248924238463
3362,3362,Aubrey kept her friends up all night telling stories and having snacks. ,8.439248924238463
3363,3363,---------------,0.8435378201999999
3364,3364,Aubrey took many medications during the years and they had taken a huge toll on her body. ,1.230736274877778
3365,3365,Aubrey took many medications during the years and they had taken a huge toll on her body. ,1.230736274877778
3366,3366,Aubrey took many medications during the years and they had taken a huge toll on her body. ,1.230736274877778
3367,3367,---------------,0.8435378201999999
3368,3368,Quinn's friend got dumped by their partner but Quinn was not sympathetic infact they rubbed salt in the would. ,-5.358735551069999
3369,3369,Quinn's friend got dumped by their partner but Quinn was not sympathetic infact they rubbed salt in the would. ,-5.358735551069999
3370,3370,Quinn's friend got dumped by their partner but Quinn was not sympathetic infact they rubbed salt in the would. ,-5.358735551069999
3371,3371,---------------,0.8435378201999999
3372,3372,Quinn got a new job in a different town so they moved to a new house. ,2.5923974311882354
3373,3373,Quinn got a new job in a different town so they moved to a new house. ,2.5923974311882354
3374,3374,Quinn got a new job in a different town so they moved to a new house. ,2.5923974311882354
3375,3375,---------------,0.8435378201999999
3376,3376,Kai did not want to tell Kendall what the boys had said to spare her feelings but eventually he fessed up about the lies. ,5.427548589280001
3377,3377,Kai did not want to tell Kendall what the boys had said to spare her feelings but eventually he fessed up about the lies. ,5.427548589280001
3378,3378,Kai did not want to tell Kendall what the boys had said to spare her feelings but eventually he fessed up about the lies. ,5.427548589280001
3379,3379,---------------,0.8435378201999999
3380,3380,"Robin was mad at someone from work, and she lost her cool. ",-1.2875525827857135
3381,3381,"Robin was mad at someone from work, and she lost her cool. ",-1.2875525827857135
3382,3382,"Robin was mad at someone from work, and she lost her cool. ",-1.2875525827857135
3383,3383,---------------,0.8435378201999999
3384,3384,Alex couldn't make up their mind one way or another about the important matter. ,-3.276935232653334
3385,3385,Alex couldn't make up their mind one way or another about the important matter. ,-3.276935232653334
3386,3386,Alex couldn't make up their mind one way or another about the important matter. ,-3.276935232653334
3387,3387,---------------,0.8435378201999999
3388,3388,Aubrey poured the boiling water over the rice inside the bowl. ,-16.985069482683336
3389,3389,Aubrey poured the boiling water over the rice inside the bowl. ,-16.985069482683336
3390,3390,Aubrey poured the boiling water over the rice inside the bowl. ,-16.985069482683336
3391,3391,---------------,0.8435378201999999
3392,3392,"Aubrey had been the one to convince Riley's ex to break up with her, but never told for the truth about it. ",-4.545685520916666
3393,3393,"Aubrey had been the one to convince Riley's ex to break up with her, but never told for the truth about it. ",-4.545685520916666
3394,3394,"Aubrey had been the one to convince Riley's ex to break up with her, but never told for the truth about it. ",-4.545685520916666
3395,3395,---------------,0.8435378201999999
3396,3396,"In fit of rage, Quinn murdered Remy's wife who accused Quinn of stealing. ",-12.723996679226666
3397,3397,"In fit of rage, Quinn murdered Remy's wife who accused Quinn of stealing. ",-12.723996679226666
3398,3398,"In fit of rage, Quinn murdered Remy's wife who accused Quinn of stealing. ",-12.723996679226666
3399,3399,---------------,0.8435378201999999
3400,3400,Aubrey is babysitting for her sister who has been exhausted lately because the baby stays up all night. ,28.958616397
3401,3401,Aubrey is babysitting for her sister who has been exhausted lately because the baby stays up all night. ,28.958616397
3402,3402,Aubrey is babysitting for her sister who has been exhausted lately because the baby stays up all night. ,28.958616397
3403,3403,---------------,0.8435378201999999
3404,3404,Jesse and Robin had been fighting so Jesse set Robin's hair on fire. ,7.192090031264288
3405,3405,Jesse and Robin had been fighting so Jesse set Robin's hair on fire. ,7.192090031264288
3406,3406,Jesse and Robin had been fighting so Jesse set Robin's hair on fire. ,7.192090031264288
3407,3407,---------------,0.8435378201999999
3408,3408,Lee reached his destination but had to make sure he locked up his bike before entering. ,-15.377135413535298
3409,3409,Lee reached his destination but had to make sure he locked up his bike before entering. ,-15.377135413535298
3410,3410,Lee reached his destination but had to make sure he locked up his bike before entering. ,-15.377135413535298
3411,3411,---------------,0.8435378201999999
3412,3412,Casey told Addison's dad about the car. She felt he needed to know how the fender got damaged. ,-1.4487290948599996
3413,3413,Casey told Addison's dad about the car. She felt he needed to know how the fender got damaged. ,-1.4487290948599996
3414,3414,Casey told Addison's dad about the car. She felt he needed to know how the fender got damaged. ,-1.4487290948599996
3415,3415,---------------,0.8435378201999999
3416,3416,Casey wrapped her hands around Sasha and they hugged goodbye before leaving. ,5.795819606546154
3417,3417,Casey wrapped her hands around Sasha and they hugged goodbye before leaving. ,5.795819606546154
3418,3418,Casey wrapped her hands around Sasha and they hugged goodbye before leaving. ,5.795819606546154
3419,3419,---------------,0.8435378201999999
3420,3420,Sydney was sleeping at Sasha's house but Sasha kept snoring. Sydney reached over and closed Sasha's mouth. ,4.603356841189474
3421,3421,Sydney was sleeping at Sasha's house but Sasha kept snoring. Sydney reached over and closed Sasha's mouth. ,4.603356841189474
3422,3422,Sydney was sleeping at Sasha's house but Sasha kept snoring. Sydney reached over and closed Sasha's mouth. ,4.603356841189474
3423,3423,---------------,0.8435378201999999
3424,3424,Riley's brother was a gambler and petty thief. Riley went the way of her brother. ,3.1318516796058824
3425,3425,Riley's brother was a gambler and petty thief. Riley went the way of her brother. ,3.1318516796058824
3426,3426,Riley's brother was a gambler and petty thief. Riley went the way of her brother. ,3.1318516796058824
3427,3427,---------------,0.8435378201999999
3428,3428,Lee made copies of the their poster before starting his mayoral campaign. ,1.3672620357923078
3429,3429,Lee made copies of the their poster before starting his mayoral campaign. ,1.3672620357923078
3430,3430,Lee made copies of the their poster before starting his mayoral campaign. ,1.3672620357923078
3431,3431,---------------,0.8435378201999999
3432,3432,Jan was having guests from another country so Jan took them to NYC. ,-8.355503443814287
3433,3433,Jan was having guests from another country so Jan took them to NYC. ,-8.355503443814287
3434,3434,Jan was having guests from another country so Jan took them to NYC. ,-8.355503443814287
3435,3435,---------------,0.8435378201999999
3436,3436,austin just got a new computer so the first thing he did was make an email. ,6.098682191794118
3437,3437,austin just got a new computer so the first thing he did was make an email. ,6.098682191794118
3438,3438,austin just got a new computer so the first thing he did was make an email. ,6.098682191794118
3439,3439,---------------,0.8435378201999999
3440,3440,Lee was being waited on my Taylors friend and tipped them well. ,6.657567812276924
3441,3441,Lee was being waited on my Taylors friend and tipped them well. ,6.657567812276924
3442,3442,Lee was being waited on my Taylors friend and tipped them well. ,6.657567812276924
3443,3443,---------------,0.8435378201999999
3444,3444,Alex helped Casey escape but they both got caught later. ,-1.902646048872727
3445,3445,Alex helped Casey escape but they both got caught later. ,-1.902646048872727
3446,3446,Alex helped Casey escape but they both got caught later. ,-1.902646048872727
3447,3447,---------------,0.8435378201999999
3448,3448,"Their friend asked them to take a look at the engine, so Taylor studied the car carefully. ",-0.3796266081105258
3449,3449,"Their friend asked them to take a look at the engine, so Taylor studied the car carefully. ",-0.3796266081105258
3450,3450,"Their friend asked them to take a look at the engine, so Taylor studied the car carefully. ",-0.3796266081105258
3451,3451,---------------,0.8435378201999999
3452,3452,Robin usually got the pizza because she was always ordered it. ,-14.167574875724998
3453,3453,Robin usually got the pizza because she was always ordered it. ,-14.167574875724998
3454,3454,Robin usually got the pizza because she was always ordered it. ,-14.167574875724998
3455,3455,---------------,0.8435378201999999
3456,3456,Jesse was out sick for the day so Tracy was covering his class. She took his student's to the playground for recess. ,-8.865311493099997
3457,3457,Jesse was out sick for the day so Tracy was covering his class. She took his student's to the playground for recess. ,-8.865311493099997
3458,3458,Jesse was out sick for the day so Tracy was covering his class. She took his student's to the playground for recess. ,-8.865311493099997
3459,3459,---------------,0.8435378201999999
3460,3460,Taylor gave help to a friend who was having trouble keeping up with their bills. ,-0.7384132091750002
3461,3461,Taylor gave help to a friend who was having trouble keeping up with their bills. ,-0.7384132091750002
3462,3462,Taylor gave help to a friend who was having trouble keeping up with their bills. ,-0.7384132091750002
3463,3463,---------------,0.8435378201999999
3464,3464,Taylor decided to host a game night at their house for everyone. ,-0.3075214139692305
3465,3465,Taylor decided to host a game night at their house for everyone. ,-0.3075214139692305
3466,3466,Taylor decided to host a game night at their house for everyone. ,-0.3075214139692305
3467,3467,---------------,0.8435378201999999
3468,3468,Taylor answered the door and saw the mailman with a box in his hand. ,-11.892150246853337
3469,3469,Taylor answered the door and saw the mailman with a box in his hand. ,-11.892150246853337
3470,3470,Taylor answered the door and saw the mailman with a box in his hand. ,-11.892150246853337
3471,3471,---------------,0.8435378201999999
3472,3472,Tracy was driving to school and then decided not to go. ,2.8984878149
3473,3473,Tracy was driving to school and then decided not to go. ,2.8984878149
3474,3474,Tracy was driving to school and then decided not to go. ,2.8984878149
3475,3475,---------------,0.8435378201999999
3476,3476,Alex left after he spilled some cream soda on the ground in the kitchen area. ,7.87332047944375
3477,3477,Alex left after he spilled some cream soda on the ground in the kitchen area. ,7.87332047944375
3478,3478,Alex left after he spilled some cream soda on the ground in the kitchen area. ,7.87332047944375
3479,3479,---------------,0.8435378201999999
3480,3480,Skylar was so excited that her mother bought her a new dress. ,39.73768946624615
3481,3481,Skylar was so excited that her mother bought her a new dress. ,39.73768946624615
3482,3482,Skylar was so excited that her mother bought her a new dress. ,39.73768946624615
3483,3483,---------------,0.8435378201999999
3484,3484,Alex paid the part time actor to go over the details of the play they were in. ,-0.6186867180666664
3485,3485,Alex paid the part time actor to go over the details of the play they were in. ,-0.6186867180666664
3486,3486,Alex paid the part time actor to go over the details of the play they were in. ,-0.6186867180666664
3487,3487,---------------,0.8435378201999999
3488,3488,Kendall was searching for ring with their eyes closed. They hit something. ,-8.84123402867143
3489,3489,Kendall was searching for ring with their eyes closed. They hit something. ,-8.84123402867143
3490,3490,Kendall was searching for ring with their eyes closed. They hit something. ,-8.84123402867143
3491,3491,---------------,0.8435378201999999
3492,3492,Kendall was being careless and accidentally set fire to Sydney. Sydney had to go to the hospital because of the burns. ,1.5311296320695644
3493,3493,Kendall was being careless and accidentally set fire to Sydney. Sydney had to go to the hospital because of the burns. ,1.5311296320695644
3494,3494,Kendall was being careless and accidentally set fire to Sydney. Sydney had to go to the hospital because of the burns. ,1.5311296320695644
3495,3495,---------------,0.8435378201999999
3496,3496,Ryan asked Casey to join Sasha's band after hearing him play his guitar. ,-9.927568727271428
3497,3497,Ryan asked Casey to join Sasha's band after hearing him play his guitar. ,-9.927568727271428
3498,3498,Ryan asked Casey to join Sasha's band after hearing him play his guitar. ,-9.927568727271428
3499,3499,---------------,0.8435378201999999
3500,3500,casey was advised to murder his friend and he kept the possibility in mind. ,-0.3559320690266656
3501,3501,casey was advised to murder his friend and he kept the possibility in mind. ,-0.3559320690266656
3502,3502,casey was advised to murder his friend and he kept the possibility in mind. ,-0.3559320690266656
3503,3503,---------------,0.8435378201999999
3504,3504,Kendall opened her mouth to speak but realized she lost her voice. ,5.034092500938462
3505,3505,Kendall opened her mouth to speak but realized she lost her voice. ,5.034092500938462
3506,3506,Kendall opened her mouth to speak but realized she lost her voice. ,5.034092500938462
3507,3507,---------------,0.8435378201999999
3508,3508,Riley wanted to see her friend but couldn't and she began to hurt so bad. ,-4.6966514496124985
3509,3509,Riley wanted to see her friend but couldn't and she began to hurt so bad. ,-4.6966514496124985
3510,3510,Riley wanted to see her friend but couldn't and she began to hurt so bad. ,-4.6966514496124985
3511,3511,---------------,0.8435378201999999
3512,3512,Jan was nine months pregnant late in August of  the last year. ,3.150566123715383
3513,3513,Jan was nine months pregnant late in August of  the last year. ,3.150566123715383
3514,3514,Jan was nine months pregnant late in August of  the last year. ,3.150566123715383
3515,3515,---------------,0.8435378201999999
3516,3516,"Jan saw that the road ended and all that remained was a cliff, she said turn back. ",-3.225276293426316
3517,3517,"Jan saw that the road ended and all that remained was a cliff, she said turn back. ",-3.225276293426316
3518,3518,"Jan saw that the road ended and all that remained was a cliff, she said turn back. ",-3.225276293426316
3519,3519,---------------,0.8435378201999999
3520,3520,The kids were playing video games and were so close to beating the entire game so Jordan kept Carson up all night. ,2.0932977479347814
3521,3521,The kids were playing video games and were so close to beating the entire game so Jordan kept Carson up all night. ,2.0932977479347814
3522,3522,The kids were playing video games and were so close to beating the entire game so Jordan kept Carson up all night. ,2.0932977479347814
3523,3523,---------------,0.8435378201999999
3524,3524,Ash was having a hard time setting up his tent in the woods. Remy helped set up Ash's tent for him. ,-3.0851178152260883
3525,3525,Ash was having a hard time setting up his tent in the woods. Remy helped set up Ash's tent for him. ,-3.0851178152260883
3526,3526,Ash was having a hard time setting up his tent in the woods. Remy helped set up Ash's tent for him. ,-3.0851178152260883
3527,3527,---------------,0.8435378201999999
3528,3528,Robin went with Jan's friends to rob a convenience store. ,5.154070653800001
3529,3529,Robin went with Jan's friends to rob a convenience store. ,5.154070653800001
3530,3530,Robin went with Jan's friends to rob a convenience store. ,5.154070653800001
3531,3531,---------------,0.8435378201999999
3532,3532,Taylor gave a book to a friend since they were done with it. ,0.5117290034857136
3533,3533,Taylor gave a book to a friend since they were done with it. ,0.5117290034857136
3534,3534,Taylor gave a book to a friend since they were done with it. ,0.5117290034857136
3535,3535,---------------,0.8435378201999999
3536,3536,Cameron is very strong but loyal to friends. ,3.793812150466666
3537,3537,Cameron is very strong but loyal to friends. ,3.793812150466666
3538,3538,Cameron is very strong but loyal to friends. ,3.793812150466666
3539,3539,---------------,0.8435378201999999
3540,3540,Bailey asked Tracy to make it since she couldn't do it herself. ,32.06954029213077
3541,3541,Bailey asked Tracy to make it since she couldn't do it herself. ,32.06954029213077
3542,3542,Bailey asked Tracy to make it since she couldn't do it herself. ,32.06954029213077
3543,3543,---------------,0.8435378201999999
3544,3544,Remy decided enough was enough at her job that day. ,2.1533019608545443
3545,3545,Remy decided enough was enough at her job that day. ,2.1533019608545443
3546,3546,Remy decided enough was enough at her job that day. ,2.1533019608545443
3547,3547,---------------,0.8435378201999999
3548,3548,Kai told Kendall the reason that Kai wanted to break up with them for. ,-6.314935482833333
3549,3549,Kai told Kendall the reason that Kai wanted to break up with them for. ,-6.314935482833333
3550,3550,Kai told Kendall the reason that Kai wanted to break up with them for. ,-6.314935482833333
3551,3551,---------------,0.8435378201999999
3552,3552,Carson played a role in the war despite not agreeing with the reason. ,-2.789049490392856
3553,3553,Carson played a role in the war despite not agreeing with the reason. ,-2.789049490392856
3554,3554,Carson played a role in the war despite not agreeing with the reason. ,-2.789049490392856
3555,3555,---------------,0.8435378201999999
3556,3556,aubrey was a naturally sick person and therefore she took many medications during the years. ,3.653653358287501
3557,3557,aubrey was a naturally sick person and therefore she took many medications during the years. ,3.653653358287501
3558,3558,aubrey was a naturally sick person and therefore she took many medications during the years. ,3.653653358287501
3559,3559,---------------,0.8435378201999999
3560,3560,Tracy ran for his life after trying to steal money from a bank that happened to have a police officer inside. ,-6.864652968645454
3561,3561,Tracy ran for his life after trying to steal money from a bank that happened to have a police officer inside. ,-6.864652968645454
3562,3562,Tracy ran for his life after trying to steal money from a bank that happened to have a police officer inside. ,-6.864652968645454
3563,3563,---------------,0.8435378201999999
3564,3564,Casey told Addison's dad because they were annoyed and angry. ,9.792897407072727
3565,3565,Casey told Addison's dad because they were annoyed and angry. ,9.792897407072727
3566,3566,Casey told Addison's dad because they were annoyed and angry. ,9.792897407072727
3567,3567,---------------,0.8435378201999999
3568,3568,Kai gave Sydney a small push while they were playing at school and accidentally sent them falling into an abandoned well. ,-2.962091909163637
3569,3569,Kai gave Sydney a small push while they were playing at school and accidentally sent them falling into an abandoned well. ,-2.962091909163637
3570,3570,Kai gave Sydney a small push while they were playing at school and accidentally sent them falling into an abandoned well. ,-2.962091909163637
3571,3571,---------------,0.8435378201999999
3572,3572,Riley began to hurt inside and decided to call the doctor. ,-2.9481415054000006
3573,3573,Riley began to hurt inside and decided to call the doctor. ,-2.9481415054000006
3574,3574,Riley began to hurt inside and decided to call the doctor. ,-2.9481415054000006
3575,3575,---------------,0.8435378201999999
3576,3576,Cameron went out of their way to help a friend who was in need of help. ,-0.9651308682941178
3577,3577,Cameron went out of their way to help a friend who was in need of help. ,-0.9651308682941178
3578,3578,Cameron went out of their way to help a friend who was in need of help. ,-0.9651308682941178
3579,3579,---------------,0.8435378201999999
3580,3580,"There were not enough seats on the train for everyone, so Austin sat on Bailey's lap. ",1.6122757725999997
3581,3581,"There were not enough seats on the train for everyone, so Austin sat on Bailey's lap. ",1.6122757725999997
3582,3582,"There were not enough seats on the train for everyone, so Austin sat on Bailey's lap. ",1.6122757725999997
3583,3583,---------------,0.8435378201999999
3584,3584,Lee found his friends wallet on the ground and ended up keeping all the money. ,-23.606396478443745
3585,3585,Lee found his friends wallet on the ground and ended up keeping all the money. ,-23.606396478443745
3586,3586,Lee found his friends wallet on the ground and ended up keeping all the money. ,-23.606396478443745
3587,3587,---------------,0.8435378201999999
3588,3588,Sydney rubbed Addison's head.  She loved the feel of his bald pate. ,-15.483043847364288
3589,3589,Sydney rubbed Addison's head.  She loved the feel of his bald pate. ,-15.483043847364288
3590,3590,Sydney rubbed Addison's head.  She loved the feel of his bald pate. ,-15.483043847364288
3591,3591,---------------,0.8435378201999999
3592,3592,Taylor was behind Carson 100% and was easily able to prove his point. ,-12.44459069536
3593,3593,Taylor was behind Carson 100% and was easily able to prove his point. ,-12.44459069536
3594,3594,Taylor was behind Carson 100% and was easily able to prove his point. ,-12.44459069536
3595,3595,---------------,0.8435378201999999
3596,3596,Cameron made a deal with the prosecutor for a lighter sentence if he informed on his fellow burglars. ,-3.361423213889474
