,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
1087,1087, Alex made their escape out of the dangerous building that was on fire. What will Alex want to do next? , Alex made a daring escape from the burning building.  What will Alex want to do next? ,2,2,2,0.11454302072525024,0.9204080700874329
1088,1088, Ash bought clothes for his new year at school. What does Ash need to do before this? , Ash purchased some fresh new outfits for the upcoming school year.  What does Ash need to do before this? ,0,2,2,0.15457063913345337,0.963401734828949
1089,1089, Remy left school on account of having the flu that day. How would Others feel as a result? , Remy had to stay home from school due to a bad case of the flu that morning.  How would Others feel as a result? ,0,0,0,0.09559285640716553,0.726710319519043
1090,1090, Cameron was pushing her baby Aubrey in her stroller through the park. Aubrey threw toys out of the stroller. How would Cameron feel as a result? ," Cameron was pushing her infant daughter Aubrey in a stroller through the park, and Aubrey was enthusiastically throwing toys out of the stroller.  How would Cameron feel as a result? ",1,1,1,0.07042479515075684,0.7949146032333374
1091,1091, Aubrey pulled them over for speeding too fast on the highway. How would you describe Aubrey? ," Aubrey pulled over the driver for exceeding the speed limit on the highway, which is both dangerous and illegal.  How would you describe Aubrey? ",1,1,0,0.16422665119171143,0.9107956886291504
1092,1092, Lee told Carson about an idea for a start up company. Carson told Lee it was risky to do it. How would Lee feel as a result? ," Lee mentioned his idea for a start-up to Carson, and Carson expressed concerns about the potential risks involved.  How would Lee feel as a result? ",2,2,0,0.10227203369140625,0.8353362083435059
1093,1093," My friend was selling popcorn to raise money for the Boy Scouts. Tracy loves popcorn, and placed a large order. Tracy gave money to my friend for the popcorn. What will Tracy want to do next? "," My friend was running a fundraiser for the Boy Scouts by selling popcorn, and Tracy, who is quite the popcorn enthusiast, placed a significant order. My friend was thrilled to receive the support from Tracy.  What will Tracy want to do next? ",0,0,0,0.07614225149154663,0.9271427989006042
1094,1094, Riley knew Jesse was a shoplifter so they regarded Jesse with suspicious eyes. Why did Riley do this? ," Riley had reason to believe that Jesse might be a shoplifter, so they kept a close eye on him and watched for any suspicious behavior.  Why did Riley do this? ",2,2,1,0.11956357955932617,1.0343719720840454
1095,1095, Riley knows someone stole the necklace out of the drawer. Riley watches Jesse with watchful eyes. Why did Riley do this? ," Riley has a strong suspicion that someone took the necklace from their drawer, and they're keeping a close eye on Jesse to see if they can figure out who did it. 🕵️‍♀️  Why did Riley do this? ",1,1,1,0.09554868936538696,0.8629156351089478
1096,1096, Carson returned to Robin's house because Carson left his car keys on the table. What will Robin want to do next? , Carson returned to Robin's house to retrieve his car keys that he had left on the table.  What will Robin want to do next? ,1,1,1,0.11754333972930908,0.9816082715988159
1097,1097, Taylor caught a cold in her throat and it wouldnt go away. How would Taylor feel afterwards? ," Taylor came down with a persistent cold that left her feeling pretty miserable. She had a scratchy throat and just couldn't seem to shake it off, no matter how much tea she drank or how many tissues she used.  How would Taylor feel afterwards? ",2,2,2,0.06595063209533691,0.6636291742324829
1098,1098, Robin built a snowman in the snow and gave it a new name. What will Robin want to do next? , Robin created an adorable snowman in the backyard using snow and gave it a playful name.  What will Robin want to do next? ,2,2,2,0.14644312858581543,0.9708621501922607
1099,1099," Kendall wanted to learn how to draw so they bought a pencil, paper, and instructional video. What will Kendall want to do next? "," Kendall wanted to improve their drawing skills, so they purchased a pencil, paper, and an educational video tutorial.  What will Kendall want to do next? ",0,0,0,0.10316896438598633,0.9246648550033569
1100,1100, Robin changed Aubrey into clean clothes after Aubrey spilled her bottle all over herself. What will happen to Robin? ," After Aubrey had a minor mishap with her drink, Robin kindly helped her change into some clean clothes to avoid any further discomfort.  What will happen to Robin? ",0,0,0,0.07716488838195801,0.7905636429786682
1101,1101," Not wanting to raise too much consternation, Jesse ultimately believed every word. What will Others want to do next? "," Jesse wanted to avoid causing a commotion, so he decided to take every word the person said at face value.  What will Others want to do next? ",1,0,0,0.054303526878356934,0.49689769744873047
1102,1102, Jordan affected the children's grades by offering extra tutoring after school. How would you describe Jordan? , Jordan's offer of additional tutoring after school had a significant impact on the children's academic performance.  How would you describe Jordan? ,1,1,1,0.16371387243270874,0.9733242392539978
1103,1103, Addison was feeling sick and in pain and Sydney saw that. How will Addison feel about Sydney? ," Addison was experiencing severe discomfort and pain, which Sydney observed.  How will Addison feel about Sydney? ",0,0,2,0.07620644569396973,0.710399329662323
1104,1104, Skylar went to the dentist who set an appointment to get his tooth filled. How would Skylar feel afterwards? , Skylar visited the dentist and scheduled an appointment to have his tooth filled.  How would Skylar feel afterwards? ,0,0,0,0.1302134394645691,0.9376958012580872
1105,1105, Remy gave Skylar her account so Skylar could play the game. Why did Remy do this? ," Remy provided Skylar with her own account access, allowing her to fully engage in the game.  Why did Remy do this? ",1,1,1,0.1413288116455078,1.0095736980438232
1106,1106, Jan needed help with math and got tutoring from Kia and improved her work. How would you describe Kai? ," Jan required some assistance with mathematics, and Kia provided her with tutoring that proved to be highly effective. As a result, Jan's work improved significantly.  How would you describe Kai? ",2,2,2,0.10628211498260498,0.8222519159317017
1107,1107, Sydney wanted to show Kai the new tablet they got so Kai crowded around Sydney. How would Kai feel afterwards? ," Sydney eagerly wanted to demonstrate the latest tablet to Kai, who closely gathered around Sydney for a better look.  How would Kai feel afterwards? ",0,0,0,0.08131909370422363,0.6765213012695312
1108,1108, Remy clicked on the email button and emailed their entire office. What does Remy need to do before this? , Remy clicked the email button and quickly dispatched an email to their whole office. 📧📮  What does Remy need to do before this? ,1,1,2,0.11172103881835938,0.8977062702178955
1109,1109, Riley looked at Jesse. What will Riley want to do next? , Riley cast a curious eye towards Jesse.  What will Riley want to do next? ,1,1,2,0.09532922506332397,0.8267370462417603
1110,1110, Sasha helped her friend Liza who was in a bad situation. Liza refused to help herself and went back to the bad situation. How would Sasha after Liza refuses help? ," Sasha came to Liza's aid in a time of need, helping her navigate a difficult situation. Despite Liza's initial reluctance, Sasha's support made all the difference.  How would Sasha after Liza refuses help? ",2,2,1,0.08567893505096436,0.7857872247695923
1111,1111, casey was doing an experiment so she kept the mice up all night. What will happen to the mice? ," Casey was conducting an experiment that required her to keep the mice up all night, and she was determined to see it through to the end. 🐭💻  What will happen to the mice? ",2,2,2,0.13780701160430908,1.0402984619140625
1112,1112, Bailey had the exams in her hand when the class started. Bailey passed Jesse an examination booklet. What does Bailey need to do before this? ," Bailey had the exam packets in her possession at the start of class, and then she distributed one to Jesse.  What does Bailey need to do before this? ",0,0,2,0.10678684711456299,0.8071348667144775
1113,1113, Taylor helped Ash move and carried all the boxes. How would Taylor feel afterwards? , Taylor was very kind and helped Ash move by carrying all of her boxes for her.  How would Taylor feel afterwards? ,2,2,0,0.10384464263916016,0.893781840801239
1114,1114, Cameron got out of the way of the team of horses. What will Cameron want to do next? , Cameron allowed the team of horses to take charge.  What will Cameron want to do next? ,1,1,1,0.105243980884552,0.8419996500015259
1115,1115," Sasha sat down after lighting the their house on fire, watching it burn around her. How would Sasha feel afterwards? "," Sasha settled down after igniting their house on fire, witnessing the destruction unfold before her eyes.  How would Sasha feel afterwards? ",0,0,2,0.12113988399505615,0.990874171257019
1116,1116," After many months of hard work, Addison eventually got a car. What does Addison need to do before this? "," After dedicating several months to hard work, Addison was able to purchase a car.  What does Addison need to do before this? ",1,1,1,0.12739914655685425,0.8124462962150574
1117,1117, Carson tried to fight Robin last night when they were drunk. How would you describe Carson? , Carson and Robin had a heated altercation after drinking too much last night.  How would you describe Carson? ,2,2,0,0.14870226383209229,1.0367035865783691
1118,1118, Robin changed Aubrey into clean clothes after spilling food over the dress they were wearing. Why did Robin do this? , Robin quickly changed Aubrey into fresh clothes to avoid any further stains on the dress they were wearing.  Why did Robin do this? ,2,2,2,0.13336145877838135,1.0515215396881104
1119,1119, Cameron took Kai's complaint seriously and launched a major investigation into the matter. What will happen to Kai? , Cameron gave Kai's grievances some serious consideration and initiated a comprehensive investigation into the matter.  What will happen to Kai? ,2,2,1,0.13305789232254028,0.8964784741401672
1120,1120, Riley saved more money when her daughter was in high school. Why did Riley do this? ," Riley made a conscious effort to save more money during her daughter's high school years, and it paid off! 💸📈  Why did Riley do this? ",1,1,1,0.11278349161148071,0.9738467335700989
1121,1121, Jan visisted home for Christmas after finding out that their grandfather had died. What does Jan need to do before this? , Young (<20),2,2,1,0.019895493984222412,0.11626437306404114
1122,1122, Aubrey was bored one Saturday afternoon so they met a friend at the park. What will Aubrey want to do next? ," Aubrey found themselves with some free time on a Saturday afternoon, so they arranged to meet a friend at the park for a relaxing stroll.  What will Aubrey want to do next? ",0,0,0,0.075164794921875,0.6324666738510132
1123,1123, Alex was getting very old and infirm so Alex gave Sydney command. What will Alex want to do next? ," As Alex advanced in age and health issues, they entrusted Sydney with the leadership role.  What will Alex want to do next? ",2,2,0,0.10424083471298218,0.7927893996238708
1124,1124, Austin took them out for dinner on that cold evening in Chicago. What will Austin want to do next? , Austin treated them to dinner on a cold evening in Chicago.  What will Austin want to do next? ,2,2,2,0.10528254508972168,0.8772663474082947
1125,1125," Aubrey pulled the driver over for speeding. They then wrote a ticket,. How would Aubrey feel as a result? ", Aubrey pulled over the driver for speeding and issued a ticket as a consequence.  How would Aubrey feel as a result? ,0,0,2,0.1327773928642273,0.8407161831855774
1126,1126, Riley screamed in pain after falling of their bike and breaking their arm. What will Riley want to do next? , Riley yelled in agony after tumbling off their bicycle and suffering a broken arm as a result.  What will Riley want to do next? ,2,2,2,0.09489220380783081,0.8188951015472412
1127,1127, Skylar and their friend played together and Skylar fell in the street. What will happen to Skylar? ," Skylar and their friend engaged in some playtime together, and unfortunately, Skylar slipped and fell in the street. 🤕  What will happen to Skylar? ",0,0,1,0.13004755973815918,0.9086360931396484
1128,1128, Alex wanted to be on their own. They left Robin's side. How would you describe Alex? ," Alex desired some solo time, so they bid farewell to Robin and set off on their own.  How would you describe Alex? ",0,0,0,0.16505920886993408,1.0033153295516968
1129,1129, Carson ordered a large pizza for dinner. What will Carson want to do next? ," Carson requested a large pizza for dinner, which sound like a great idea to me!  What will Carson want to do next? ",2,2,1,0.12550699710845947,0.9265100955963135
1130,1130, taylor made a video game for her family but she based it on their experience. What will Taylor want to do next? , Taylor designed a custom video game for her family that was inspired by their real-life adventures.  What will Taylor want to do next? ,0,0,0,0.09963655471801758,0.7265435457229614
1131,1131, Kai wanted everything on their list for Christmas. What will Kai want to do next? ," Kai was thrilled to receive all of the items on their Christmas list, and they couldn't wait to show them off to their friends and family. 🎁🎉  What will Kai want to do next? ",0,0,2,0.06973302364349365,0.6550729274749756
1132,1132, Alex set Riley on fire in the game when Riley had low health left. What will happen to Alex? ," Alex delivered a devastating blow to Riley during the game, leaving Riley with very little health remaining. 💣😤  What will happen to Alex? ",0,1,0,0.12085813283920288,0.9079598784446716
1133,1133, Quinn ate the last piece of cake.  They felt bad about it. How would Quinn feel afterwards? ," Quinn polished off the last piece of cake, feeling a twinge of regret afterwards.  How would Quinn feel afterwards? ",1,1,1,0.09297561645507812,0.7754513025283813
1134,1134," Riley left home with their sister today, because they were grounded by their step dad. What will their step dad want to do next? "," Riley left home this morning due to their stepfather's disciplinary measures, which included being grounded. Their sister chose to accompany them as well.  What will their step dad want to do next? ",1,1,1,0.07238686084747314,0.6546443104743958
1135,1135, Sally was writing in her journal and the nosy Kendall snatched it away from her. How would you describe Kendall? , Sally was busy jotting down her thoughts in her journal when Kendall suddenly grabbed it away from her. 🤔  How would you describe Kendall? ,1,1,2,0.11927229166030884,0.8876851201057434
1136,1136," Robin was eager to get her driver's license, so she took the test immediately after turning 16. How would you describe Robin? "," Robin was excited to finally obtain her driver's license, so she scheduled the test for the day after her 16th birthday.  How would you describe Robin? ",1,1,1,0.11626040935516357,0.8255130052566528
1137,1137, Cameron left the event early because he needed to get changed for a gala even at night. Why did Cameron do this? , Cameron left the event before it ended so he could get ready for his formal evening engagement.  Why did Cameron do this? ,0,0,0,0.11417227983474731,0.8427066206932068
1138,1138, Jan said walk back after seeing signs of danger ahead. What will Jan want to do next? , Jan suggested we retrace our steps after observing indications of potential danger up ahead.  What will Jan want to do next? ,0,0,2,0.13961482048034668,0.9993782043457031
1139,1139, Skylar entered the principal's office at school to tell the principal about the others bad behavior. What will Others want to do next? , Skylar approached the principal's office with a sense of urgency to report her peers' inappropriate conduct.  What will Others want to do next? ,1,0,1,0.058770716190338135,0.5737330913543701
1140,1140, Alex has autism and has always found that they are very particular about specific details therefore they are always very careful. How would you describe Alex? ," Alex has autism and is known for being very particular about specific details, so they're always meticulous in their approach.  How would you describe Alex? ",0,0,0,0.08617508411407471,0.7096849679946899
1141,1141, Remy dropped a dime and picked it up right away. How would you describe Remy? , Remy carelessly threw down a coin and then retrieved it right away.  How would you describe Remy? ,1,1,2,0.1539212465286255,0.9166749715805054
1142,1142, Casey ignored the warning on a carton of expired mik. How would Casey feel afterwards? , Casey failed to heed the caution on a box of expired milk.  How would Casey feel afterwards? ,1,1,1,0.09627646207809448,0.7494809627532959
1143,1143, Cameron wasted too much money when he went to the mall. What will Cameron want to do next? , Cameron splurged too much money on his shopping spree at the mall.  What will Cameron want to do next? ,1,1,2,0.09660017490386963,0.7933481335639954
1144,1144, Casey put food into the oven so that the family could eat when it was ready. What does Casey need to do before this? , Casey placed the food in the oven to ensure that the family could enjoy a delicious meal when it was done cooking.  What does Casey need to do before this? ,1,1,1,0.12144708633422852,0.9742610454559326
1145,1145, Riley went the way of the birds because Riley couldn't fit into modern society. How would Riley  afterwards? , Riley took leave of society because Riley felt out of place in modern times.  How would Riley  afterwards? ,0,0,0,0.100119948387146,0.7545565366744995
1146,1146, jan went to the same school for years so she was best friends with a girl. What will Others want to do next? ," Jan had a close friend at school for many years, so they were like sisters!  What will Others want to do next? ",0,0,0,0.06862938404083252,0.6393897533416748
1147,1147, Austin interfered and got in Sydney's way when she tried to get to work. What will Sydney want to do next? ," Austin intervened and created a obstacle for Sydney, making it challenging for her to reach her destination on time.  What will Sydney want to do next? ",1,1,1,0.09045088291168213,0.6886171102523804
1148,1148, Cameron's boss was in a bad mood and tried to shove Cameron but Cameron got out of their way. How would Cameron feel afterwards? ," Cameron's supervisor was having a terrible day and tried to physically intimidate Cameron, but Cameron skillfully avoided their advances.  How would Cameron feel afterwards? ",0,0,2,0.06141394376754761,0.6683473587036133
1149,1149, Riley sold Sydney's painting for a lot of money to the bidder at the weekend auction. What will Sydney want to do next? ," Riley was able to sell Sydney's painting for a handsome sum at the weekend auction, impressing all the bidders with their savvy business sense.  What will Sydney want to do next? ",2,2,2,0.08515310287475586,0.884669303894043
1150,1150, Cameron stopped the fight before people got hurt. What will Cameron want to do next? , Cameron intervened before the altercation escalated and caused any serious harm.  What will Cameron want to do next? ,2,1,2,0.10578322410583496,0.7803040742874146
1151,1151, Riley regarded Jesse with observant eyes. He didn't trust Jesse because he's known her a long time. What will Riley do? ," Riley studied Jesse with a discerning gaze, sensing a lack of reliability due to their extensive history together.  What will Riley do? ",2,2,2,0.10097545385360718,0.7760419249534607
1152,1152, Lee got Jordan to start walking to school instead of riding the bus. What will Lee want to do next? , Lee suggested to Jordan that they take a stroll to school instead of riding the bus.  What will Lee want to do next? ,2,2,2,0.10064464807510376,0.7657763957977295
1153,1153, Carson gave their friend some milk but their friend was allergic to milk and wanted orange juice instead and Carson agreed to help. What will Carson want to do next? ," Carson offered their friend a glass of milk, but their friend politely declined and requested orange juice instead. Carson graciously agreed to accommodate their friend's preference.  What will Carson want to do next? ",1,1,2,0.06277978420257568,0.7104421257972717
1154,1154, Jan visited her family for Christmas at home as a gift to them. What will Others want to do next? ," Jan gave the gift of her presence at home for Christmas, spending time with her family.  What will Others want to do next? ",2,2,2,0.09268873929977417,0.8179001212120056
1155,1155, Addison left for home after college finished up for the semester. What does Addison need to do before this? , Addison headed home after finishing up her college courses for the semester.  What does Addison need to do before this? ,1,1,1,0.11599808931350708,0.8563666343688965
1156,1156, Remy gave a bunch of coats to his friends who were cold. How would you describe Remy? , Remy generously bestowed a pile of coats upon his friends who were struggling with the cold weather.  How would you describe Remy? ,2,2,2,0.16505193710327148,1.0589507818222046
1157,1157, Sydney had had dreams of becoming a doctor since she was a small child. Why did Sydney do this? ," Sydney has dreamed of being a physician since she was young, and this ambition has stayed with her throughout her life.  Why did Sydney do this? ",1,1,1,0.09946131706237793,0.7908555269241333
1158,1158, Jordan took Kendall to the pet store so she could buy her a fish. What will Kendall want to do next? ," Jordan escorted Kendall to the pet store to select a new pet, specifically a fish. 🐟🐱  What will Kendall want to do next? ",1,1,2,0.08170008659362793,0.7621585130691528
1159,1159, Sasha saved their company from destruction before it was far too late. What will Sasha want to do next? ," Sasha effectively averted disaster and rescued their company just in time, preventing irreparable damage.  What will Sasha want to do next? ",0,0,1,0.07882553339004517,0.6675338745117188
1160,1160, Skylar poured water over their head as a mean spirited joke. How would others feel as a result? , Skylar intentionally poured water over their own head in a lighthearted and teasing manner.  How would others feel as a result? ,0,1,1,0.0826069712638855,0.6818234920501709
1161,1161, Riley told Austin's landlord that Austin was making a lot of noise at late hours. What does Riley need to do before this? , Riley informed Austin's landlord that Austin had been causing a significant amount of disturbance late at night.  What does Riley need to do before this? ,1,1,1,0.10095298290252686,0.932603120803833
1162,1162, Remy was trying to stay quiet but accidentally slipped and said a word. How would Others feel as a result? ," Remy was attempting to remain silent, but she unintentionally spoke up and uttered a word.  How would Others feel as a result? ",0,0,2,0.07870733737945557,0.7571812272071838
1163,1163, Tracy gave it to their friend when their friend asked to see it. What will happen to Others? , Tracy gave the item to their friend after being asked to see it.  What will happen to Others? ,1,0,0,0.12014615535736084,0.8001118302345276
1164,1164, Riley watched Jesse with observant eyes. What will happen to Jesse? ," Riley watched Jesse attentively, her eyes lingering on his features as she tried to get a better sense of who he was.  What will happen to Jesse? ",1,1,0,0.11665230989456177,0.8488349914550781
1165,1165, Kai grabbed Carson's tools and then made use of them. Why did Kai do this? , Kai borrowed Carson's tools and put them to work immediately.  Why did Kai do this? ,2,2,2,0.15038853883743286,0.9790791869163513
1166,1166, Remy told Casey to meet them at the pond in order to do some fishing. How would you describe Remy? , Remy asked Casey to meet them at the pond for a fishing trip. They'd have a great time catching some fish and enjoying the outdoors! 🏞️🎣  How would you describe Remy? ,1,1,1,0.0577656626701355,0.6408523321151733
1167,1167, Quinn decided to go out drinking with Others at the bar. What will Others want to do next? , Quinn went out for a night of socializing at the local bar with some friends.  What will Others want to do next? ,2,0,2,0.09740340709686279,0.7769984006881714
1168,1168, Jesse was upset but unfortunately went a little too far when he yelled at his brother. How would you describe Jesse? , Jesse was understandably upset and vocalized his frustration by yelling at his brother.  How would you describe Jesse? ,2,2,2,0.1426956057548523,0.8348467350006104
1169,1169," Casey was the main actor in Jordan book,Jordan mentioned him in chapter one to make aware her to the reader. Why did Jordan do this? "," Casey played a prominent role in Jordan's book, and she introduced him in chapter one to familiarize the reader with his character.  Why did Jordan do this? ",1,2,2,0.11316406726837158,0.790115237236023
1170,1170," Aubrey had a lot of important decisions to make, so Aubrey spent time thinking. What does Aubrey need to do before this? "," Aubrey had several important choices to consider, so Aubrey dedicated some thoughtful time to weighing the pros and cons.  What does Aubrey need to do before this? ",2,2,2,0.10330933332443237,0.7871056199073792
1171,1171, Lee set the stage with all of the decorations and lights. How would you describe Lee? , Lee carefully arranged all the decorations and lights to create a warm and inviting ambiance.  How would you describe Lee? ,2,2,0,0.17772483825683594,1.036811351776123
1172,1172, Alex had a great time on a date with Taylor last night. What will Alex want to do next? , Alex really enjoyed themselves on their date with Taylor last night.  What will Alex want to do next? ,0,0,0,0.14594686031341553,1.0275391340255737
1173,1173, Jesse closely considered the signs when lightning struck her house three times. How would Jesse feel afterwards? , Jesse was quite concerned when lightning struck her house on three separate occasions. She took it as a sign that maybe she should reevaluate her life choices or something.  How would Jesse feel afterwards? ,2,2,2,0.07023239135742188,0.705578088760376
1174,1174," Aiden had been suffering from toothache pain for over a week, but could not afford dental care, so their friend Casey pulled the tooth. How would Others feel as a result? "," Aiden had been experiencing excruciating tooth pain for over a week, but due to financial constraints, they couldn't get dental care. Luckily, their close friend Casey took matters into their own hands and performed an impromptu tooth extraction.  How would Others feel as a result? ",0,0,0,0.06754040718078613,0.7037277221679688
1175,1175, The kids wanted to go to the park to play with their friends. Tracy brought the kids to the park. How would Tracy feel afterwards? ," The kids were eager to go to the park and play with their friends, so Tracy took them there.  How would Tracy feel afterwards? ",1,1,1,0.10803234577178955,0.78312087059021
1176,1176, remy went to the mall and made more friends. What does Remy need to do before this? , Remy visited the shopping center and met some new acquaintances. 👥  What does Remy need to do before this? ,1,1,1,0.09620749950408936,0.7112528681755066
1177,1177, Austin went out to eat with the family last weekend because it was for a party. What will happen to Austin? , Austin went out to eat with his family over the weekend as part of a celebration.  What will happen to Austin? ,0,0,0,0.16652905941009521,0.9648476839065552
1178,1178, Bailey was mad at work and then told Alex to send the letter. How would you describe Bailey? , Bailey was quite upset at work and instructed Alex to forward the letter.  How would you describe Bailey? ,2,2,2,0.24235296249389648,1.2497940063476562
1179,1179, My friend was having relationship troubles and Tracy knew she could help. What will happen to Tracy? ," My friend was experiencing some difficulties in her relationship, and Tracy was confident that she could offer valuable insight and guidance.  What will happen to Tracy? ",1,1,1,0.07149380445480347,0.6938740015029907
1180,1180, Sasha was bullied by the people in her building so she got revenge on them. What will Sasha want to do next? ," Sasha was subjected to harassment by the people in her building, prompting her to seek retribution against them. 💔👊  What will Sasha want to do next? ",2,2,0,0.0666581392288208,0.6105499267578125
1181,1181, Austin took them out for dinner after working hard and got promoted in the new job. What will Others want to do next? ," After putting in a lot of effort and dedication, Austin treated his colleagues to a delicious dinner and received recognition for his hard work with a promotion. 🍴👏  What will Others want to do next? ",0,0,0,0.06122249364852905,0.6157704591751099
1182,1182, Sydney made some friends after moving to a new small town. What does Sydney need to do before this? , Sydney was able to establish some friendships after relocating to the small town. 🤝🏠  What does Sydney need to do before this? ,0,0,1,0.13601207733154297,0.9194482564926147
1183,1183, Quinn hired Lee for a photo shoot as a swimwear model. Quinn posed Lee in several positions and thought he looked best after she crossed his arms. Why did Quinn and Lee work together? ," Quinn selected Lee for a photo shoot as a swimwear model and directed him into various positions, feeling that he looked most attractive when she had him cross his arms.  Why did Quinn and Lee work together? ",2,0,0,0.08577632904052734,0.9357463121414185
1184,1184, Austin served without pay because he really loved his country and wanted to help out. What does Austin need to do before this? , Austin chose to serve without pay because he deeply cared about his nation and wanted to contribute in a meaningful way.  What does Austin need to do before this? ,0,0,0,0.08531087636947632,0.7088221311569214
1185,1185, Sasha went with Austin to a dance that the school was having. What will Sasha want to do next? ," Sasha accompanied Austin to the school dance, where they had a blast dancing together and enjoying the music.  What will Sasha want to do next? ",2,2,2,0.1040499210357666,0.7714262008666992
1186,1186, Bailey told Alex to send the letter overnight since it was important. How would Alex feel as a result? , Bailey requested that Alex send the letter via overnight delivery since it contained time-sensitive information.  How would Alex feel as a result? ,2,2,2,0.11323678493499756,0.9551588296890259
1187,1187, Lee made copies so that everyone at the table could follow along. What will Lee want to do next? , Lee prepared duplicate copies for everyone at the table to refer to during the discussion.  What will Lee want to do next? ,0,1,2,0.08247631788253784,0.7248020172119141
1188,1188, Austin had lost a lot of weight recently so he wrapped a belt around his waist. What will Austin want to do next? ," Austin has lost some weight lately, so he opted for a thinner belt to accentuate his new figure.  What will Austin want to do next? ",0,0,1,0.14067775011062622,0.900711715221405
1189,1189, Taylor gave help to a friend when she was moving houses. How would you describe Taylor? , Taylor generously offered her assistance to a friend during a recent move.  How would you describe Taylor? ,1,1,1,0.14001518487930298,0.9104695916175842
1190,1190, Kai went camping with friends and ate something made him really ill. What will Kai want to do next? , Kai became violently ill after consuming a questionable dish during his outdoor adventure with friends.  What will Kai want to do next? ,1,1,1,0.10148739814758301,0.7954270839691162
1191,1191, austin went to the restaurant for dinner but wanted dessert instead. What will Austin want to do next? ," Austin headed to the restaurant for dinner, but once he saw the menu, he changed his mind and decided to go for dessert instead.  What will Austin want to do next? ",2,2,2,0.09571188688278198,0.765516459941864
1192,1192, Addison was making a speech in front of a lot of people. Addison regarded every comment made. How would Addison feel as a result? ," Addison delivered a compelling speech to a large audience, giving each comment serious consideration.  How would Addison feel as a result? ",2,2,2,0.09137606620788574,0.7882134914398193
1193,1193, Quinn murdered Remy's wife while Remy was away on a business trip. How would Quinn feel afterwards? , Quinn brutally murdered Remy's wife while he was away on business.  How would Quinn feel afterwards? ,0,0,0,0.10832297801971436,0.8842133283615112
1194,1194," Wanting to make some extra money for college, Cameron worked every day at the supermarket. How would Cameron feel afterwards? "," Determined to save up for college expenses, Cameron worked diligently at the supermarket daily.  How would Cameron feel afterwards? ",0,1,0,0.0962216854095459,0.8215481042861938
1195,1195, Casey is talented and well liked by others. What will Casey want to do next? , Casey is highly skilled and well-respected among her peers.  What will Casey want to do next? ,1,1,2,0.08741968870162964,0.6659469604492188
1196,1196, Riley was the best of friends when he was in a good mood. What will happen to Riley? , Riley was a great buddy when his mood was bright and cheerful.  What will happen to Riley? ,1,1,2,0.14721715450286865,0.8570291996002197
1197,1197, Addison regarded every person carefully before they decided whom to talk to. How would you describe Addison? ," Addison was discerning in their choice of conversation partners, thoughtfully evaluating each person before deciding whether or not to engage with them.  How would you describe Addison? ",1,1,2,0.06499207019805908,0.6579528450965881
1198,1198, Cameron layered clothes on to walk to the city in the middle of winter. What will Cameron want to do next? , Cameron put on multiple layers to walk into the city center during the cold winter season.  What will Cameron want to do next? ,2,2,2,0.12061065435409546,0.9011586308479309
1199,1199, Sasha was being picked on by her big brother. Sasha got revenge when she popped his tires. What will Others want to do next? ," Sasha's older brother was teasing her relentlessly, but she found a clever way to get even by deflating his tires.  What will Others want to do next? ",2,2,0,0.052786409854888916,0.48645395040512085
1200,1200," There was going to be a bake sale at school and Bailey asked Tracy, the best cook in class, to make cookies to help. What is happening at the school? "," Bailey asked Tracy, who is known for her impressive culinary skills, to contribute her famous chocolate chip cookies to the school bake sale.  What is happening at the school? ",0,0,0,0.07236766815185547,0.8369783163070679
1201,1201, Casey stated Addison's case. They had been friends for a long time and even went to college together. Why did Casey do this? , Casey addressed Addison's circumstances. They had been close friends for a long time and even attended the same university during their younger years.  Why did Casey do this? ,1,1,0,0.09741860628128052,0.881923496723175
1202,1202," Carson attended school for three years, until they got kicked out. How would Carson feel afterwards? ", Carson attended school for three years until they were asked to leave.  How would Carson feel afterwards? ,1,1,2,0.11045050621032715,0.8321465253829956
1203,1203, Tracy's kids were hungry so Aubrey made food and fed the kids. What does Aubrey need to do before this? ," Tracy's children were feeling peckish, so Aubrey prepared a nourishing meal and fed them to satisfaction.  What does Aubrey need to do before this? ",0,0,0,0.08946084976196289,0.7145407795906067
1204,1204, Kendall wrapped string around my neck in order to kill me. What does Kendall need to do before this? ," Kendall's actions were very concerning as she wrapped string around my neck in a menacing manner, suggesting that she may have had intentions to harm me.  What does Kendall need to do before this? ",1,1,1,0.07536375522613525,0.7363534569740295
1205,1205, Robin was paralyzed and was unable to respond on their own. What will Carson want to do next? , Robin was left immobile and unable to react due to their condition.  What will Carson want to do next? ,2,2,1,0.10366445779800415,0.7933923006057739
1206,1206, Quinn was done with the wrench so he handed the tools back. How would Quinn feel as a result? ," Quinn finished using the wrench, so he returned the tools to their rightful owner.  How would Quinn feel as a result? ",2,2,2,0.1414281129837036,0.9747359752655029
1207,1207, Taylor helped Ash move into their new apartment on the top floor. How would you describe Taylor? ," Taylor assisted Ash in moving into their new apartment on the top floor, which was a fantastic help.  How would you describe Taylor? ",2,2,2,0.16217470169067383,1.0977083444595337
1208,1208, Kai sat in Austin's lap for the group club photo in the yearbook. How would you describe Kai? , Kai snuggled into Austin's embrace for the annual group photo in the yearbook.  How would you describe Kai? ,0,0,2,0.1319119930267334,0.9060994386672974
